#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ONLY_ONE_TRIBAL;Ã¿¸öÊ¡·İÖ»ÄÜ´æÁôÒ»¸ö²¿Âä¡£;Chaque comt?ne peut héberger qu'une seule tribu.;In jeder Provinz kann nur ein Stamm leben.;;Sólo una tribu puede vivir en cada provincia.;;;;;;;;;x
EVTDESCB_HL_1702;Ğ¡[From.GetFirstName]¸ú¶àÊıÆäËûĞ¡º¢²»Ò»Ñù¡£Äã·¢ÏÖ[From.GetSheHe]ÔÚº¿½Ğ¶øÆäËûĞ¡º¢ÔÚ¿ŞÄÖ£¬¶øÇÒºÍ[From.GetHerHis]Í¬ÁäÈËÏà±È¸ü¼ÓÃô½İºÍÇ¿×³¡£Í¬ÑùµÄ[From.GetSheHe]Ò²»áĞáÀ´ĞáÈ¥¡£¾ÍËãÄãÊ²Ã´¶¼²»ÖªµÀ£¬ÄãÒ²»áËµ[From.GetSheHe]¼Ì³ĞÁË[From.GetHerHis][Spouse.GetFatherMother]ÑªÒº£¬ÀÇÖ®Ñª¡­¡­;[From.GetFirstName] ne ressemble pas aux autres enfants. Les autres enfants pleurent, [From.GetSheHe] grogne. Sa force et sa vivacit?dépassent celles des bambins du même âge. Et puis, [From.GetSheHe] renifle constamment. Quelqu'un de moins avis?que vous dirait qu'[From.GetSheHe] a hérit?du sang de s[Spouse.GetHerHis] [Spouse.GetFatherMother], du sang des loups...;Klein [From.GetFirstName] ist anders als andere Kinder. [From.GetSheHe] knurrt, statt zu weinen, und ist außerdem schneller und stärker als andere Kinder gleichen Alters. Auch das Schnüffeln ist auffällig. Wenn Ihr es nicht besser wüsstet, würdet Ihr denken, dass [From.GetSheHe] das Erbe des/der [Spouse.GetFatherMother] in sich trägt ?das Erbe des Wolfs.;;El/La pequeño/a [From.GetFirstName] no es como la mayoría de los otros niños/as. Notas que [From.GetSheHe] gruñe cuando otros niños lloran, y tiene más rapidez y fuerza que otros niños de [From.GetHerHis] edad. También est?ese olfateo que [From.GetSheHe] suele hacer. Si no supieras mejor, dirías que [From.GetSheHe] ha heredado la sangre [From.GetHerHis] [Spouse.GetFatherMother], la sangre de los lobos...;;;;;;;;;x
EVTOPTA_HL_1702;[From.GetSheHeCap]½«³ÉÎª¸ü¼ÓÇ¿×³[From.GetManWoman]£¡;[From.GetSheHeCap] deviendra quelqu'un de fort?;Aus diesem Kind wird ein prächtiger Erwachsener werden!;;¡[From.GetSheHeCap] crecer?para ser un/una [From.GetManWoman] fuerte!;;;;;;;;;x
EVTOPTB_HL_1702;°¦Ñ½£¬ÎÒ²»Ï£ÍûÈç´Ë£¡;Hélas? J'aurais aim?qu'il en soit autrement?;Ach je! Ich wünschte, es wäre anders!;;¡Ay, ojal?no sea as?;;;;;;;;;x
nick_the_wolf;ÀÇ;le Loup;der Wolf;;el Lobo;;;;;;;;;;x
sky_burial_decision;ÊµÊ©ÌìÔá;Organiser des funérailles célestes;Himmelsgrab;;Entierro celestial;;;;;;;;;x
sky_burial_decision_desc;ÎÒ¿ÉÒÔÂñÔáÎÒµÄÇ°ÈÎ£¬½«Ê¬ÌåÁôÔÚÒ°Íâ£¬ÈÃ´ó×ÔÈ»Ïû»¯¡£;En guise de funérailles, je peux abandonner le corps de mon prédécesseur ?la nature.;Ich kann meinen Vorgänger bestatten, indem ich den Leichnam im Freien aufbahre, wo sich die Natur seiner annehmen wird.;;Puedo sepultar a mi precursor dejando el cuerpo fuera para ser consumido por la naturaleza.;;;;;;;;;x
sky_burial_custom_tooltip;ÊµÊ©ÌìÔá;Organiser des funérailles célestes.;Führt ein Himmelsbegräbnis durch.;;Realiza un entierro celestial.;;;;;;;;;x
EVTNAME_HL_8005;ÌìÔá;Funérailles célestes;Himmelsgrab;;Entierro celestial;;;;;;;;;x
#EVTDESC_HL_8005_father;As your father's heir, it falls on you to take him to the mountains. So that he may be consumed by the birds and in turn be taken to the sky father.;En tant qu'h¨¦ritier de votre p¨¨re, il vous revient de l'emmener dans les montagnes afin qu'il soit d¨¦vor¨¦ par les oiseaux et rejoigne le P¨¨re c¨¦leste.;Als Erbe Eures Vaters f?llt es Euch zu, seinen Leichnam in die Berge zu bringen. So kann er von V?geln verzehrt werden und dadurch zum Himmelsvater gelangen.;;Como heredero de tu padre, te corresponde a ti llevarlo a las monta?as. De modo que pueda ser consumido por las aves y as¨ª conducido al padre celestial.;;;;;;;;;x;
#EVTDESC_HL_8005_brother;Without any heirs of his own, it falls on you to take your brother to the mountains. So that he may be consumed by the birds and in turn be taken to the sky father.;Puisqu'il n'a pas d'h¨¦ritier, il vous revient d'emmener le corps de votre fr¨¨re dans les montagnes afin qu'il soit d¨¦vor¨¦ par les oiseaux et rejoigne le P¨¨re c¨¦leste.;Da Euer Bruder keine Erben hat, f?llt es Euch zu, seinen Leichnam in die Berge zu bringen. Dort werden die V?gel seine leibliche H¨¹lle verzehren und ihn so zum Himmelsvater tragen.;;Sin herederos propios, te corresponde a ti llevar a tu hermano a las monta?as. De modo que pueda ser consumido por las aves y as¨ª conducido al padre celestial;;;;;;;;;x;
#EVTDESC_HL_8005_other;As per custom, you should take your predecessor to the mountains. So that the body may be consumed by the birds and in turn be taken to the sky father.;Comme c'est la coutume, il vous revient d'emmener le corps de votre pr¨¦d¨¦cesseur dans les montagnes afin qu'il soit d¨¦vor¨¦ par les oiseaux et rejoigne le P¨¨re c¨¦leste.;So wie es Brauch ist, solltet Ihr den Leichnam Eures Vorfahrens in die Berge bringen. Dort werden die V?gel seine leibliche H¨¹lle verzehren und ihn so zum Himmelsvater tragen.;;Seg¨²n la costumbre, debes llevar a tu predecesor a las monta?as. De modo que pueda ser consumido por las aves y as¨ª conducido al padre celestial;;;;;;;;;x;
EVTOPTA_HL_8005;ÎÒ½«Ç××Ô´øËûÈ¥É½ÉÏ¡£;C'est moi qui l'emmènerai dans les montagnes.;Ich werde ihn selbst in die Berge bringen.;;Lo llevar?personalmente a las montañas.;;;;;;;;;x
EVTOPTB_HL_8005;²»£¬»Æ½ğ·ØÄ¹²ÅÅäµÃÉÏËûµÄÃûºÅ¡£;Non. Il reposera dans une tombe d'or digne de lui.;Nein. Eine goldene Gruft soll man errichten. Der Ruhm seines Namens verlangt es.;;No. Tendr?una tumba dorada digna de su nombre.;;;;;;;;;x
EVTOPTC_HL_8005;Ëû²»Ó¦¸ÃÓÉÄñ¶ù³Ôµô£¬¶øÓ¦¸ÃÓÉËÀÍöÈä³æ£¡;Non, il ne sera pas dévor?par les oiseaux mais par l'Olgo?khorkhoï !;Nicht Vögel sollen ihn fressen, sondern Olgoi-Khorkhoi!;;¡No le comerán las aves, sino el olgoi-khorkoi!;;;;;;;;;x
EVTOPTC_HL_8005_custom_tooltip_a;×¼±¸ÌìÔá;Les préparatifs funéraires commencent.;Ein Himmelsbegräbnis ist vorbereitet.;;Se prepara un entierro celestial.;;;;;;;;;x
EVTOPTC_HL_8005_custom_tooltip_b;¿ªÊ¼½¨ÔìÒ»¸ö¾Ş´óµÄ·ØÄ¹¡£;La construction d'un grand tombeau commence.;Der Bau einer riesigen Gruft beginnt.;;Comienza la construcción de una magnífica tumba.;;;;;;;;;x
EVTOPTC_HL_8005_custom_tooltip_c;Í¨¹ıÉ³Ä®µÄÂÃĞĞÊÇ¼èĞÁµÄ¡£ÄãµÄÉúÃü½«Ãæ¶Ô¾Ş´óµÄ·çÏÕ¡£ÓĞ½¡¿µÉÏµ£ÓÇµÄÈËºÜ¿ÉÄÜÉ¥Ãü¡£;Traverser le désert s'annonce difficile. Vous risquerez votre vie. Seuls ceux en bonne sant?ont des chances de survie...;Die Reise durch die Wüste ist beschwerlich und womöglich lebensgefährlich. Für Menschen mit schwacher Konstitution könnte sie tödlich enden...;;Ser?un viaje difícil atravesando el desierto, arriesgando enormemente tu vida. Aquellos con problemas de salud perecerían, sin duda.;;;;;;;;;x
EVTNAME_HL_8006;»µÌìÆø;Mauvais temps;Schlechtes Wetter;;Mal tiempo;;;;;;;;;x
EVTDESC_HL_8006;ÔÚÄãÏòÉ½ÉÏĞĞ×ßÊ±ÄãÃÇÓöµ½ÁËÒ»´ÎĞ¡ĞÍ±©·çºÍ´óÓê£¬ÓêË®Ê¹µÃÍÁµØÄàÅ¢£¬ÌìÆøº®Àä¡£;Cheminant vers les montagnes, votre groupe essuie une petite tempête accompagnée de fortes pluies. La pluie ramollit le sol et rafraîchit l'air.;Auf dem Weg in die Berge geratet Ihr mit Euren Reisegenossen in ein Unwetter mit heftigem Niederschlag. Durch den Regen ist der Boden aufgeweicht und die Luft kalt.;;En tu viaje hacia las montañas, tu grupo se encuentra con una pequeña tormenta y un aguacero. La lluvia ablanda la tierra y enfría el aire.;;;;;;;;;x
EVTOPTA_HL_8006;ÎÒÃÇÕÒ¸ö¶ãÓêµÄµØ·½µÈËü¹ıÈ¥¡£;Abritons-nous en attendant.;Wir sollten Schutz suchen, bis das Unwetter vorbei ist.;;Busquemos refugio hasta que amaine;;;;;;;;;x
EVTOPTB_HL_8006;ÓêµÎ´ò²»ËÀÈË£¡;Une petite pluie n'a jamais tu?personne?;Durch ein bisschen Regen ist noch keiner gestorben!;;¡Un poco de lluvia no ha matado a nadie!;;;;;;;;;x
EVTNAME_HL_8008;Ò»¸ö¹Â¶ÀµÄÒşÊ¿;L'ermite;Ein einsamer Einsiedler;;Un ermitaño solitario.;;;;;;;;;x
EVTDESC_HL_8008;ÔÚÄãÈ¥ÉîÉ½µÄÂ·ÉÏ£¬ÄãÓö¼ûÒ»¸ö¶À¹ÂµÄÒşÊ¿¡£ËûÓµÓĞÒ»¸öÆÆ¾ÉµÄÕÊÅñ£¬ÓÖÀÏÓÖÉú²¡µÄÂíºÍ¼¸Ö»Ñò¡£µ«ÊÇÀÏÒşÊ¿ÑûÇëÄã¹²ÒûÒ»Ğ©ÏÌÄÌ²è¡£ÔÚÌ¸ÂÛÖĞ·¢ÏÖ£¬ÄãºÜÏ²»¶ÓëËûÍùÀ´¡£;Alors que vous cheminez vers les montagnes, vous rencontrez un ermite. Il ne possède gère plus qu'une tente usée, un vieux cheval malade et quelques moutons. Mais le vieil homme vous invite ?boire du th?sal?en sa compagnie. Alors que vous discutez, vous vous rendez compte que vous appréciez sa compagnie.;Auf dem Weg in die Berge trefft Ihr auf einen Einsiedler, dessen einziger Besitz ein verschlissenes Zelt, ein altes und krankes Pferd und einige wenige Schafe sind. Trotzdem lädt der Alte Euch zu Salz und Tee zu sich ins Zelt ein. Schnell stellt Ihr beim Gespräch fest, dass dieser Mann Euch sympathisch ist!;;En tu viaje hacia las montañas, te encuentras con un ermitaño solitario. No posee mucho aparte de una tienda gastada, un caballo viejo y enfermo y unas pocas ovejas. Pero el anciano te invita a tomar t?salado. Según habláis, te das cuenta que disfrutas de su compañía.;;;;;;;;;x
EVTOPTA_HL_8008;ÕâÀï£¬ÄÃ×ÅÕâ¸ö¡£;Tenez. C'est pour vous.;Hier. Bitte nehmt dies als Geschenk an.;;Toma. Llévate esto.;;;;;;;;;x
EVTOPTB_HL_8008;ÄãºÎ²»¼ÓÈëÎÒÃÇ£¿;Que diriez-vous de nous accompagner?;Möchtet Ihr vielleicht mit uns kommen?;;¿Por qu?no te unes a nosotros?;;;;;;;;;x
EVTOPTC_HL_8008;Ğ»Ğ»£¬µ«ÊÇÎÒ±ØĞëÀë¿ªÁË¡£;Je vous remercie, mais je dois y aller.;Danke, aber ich muss nun weiter.;;Gracias, pero debo irme.;;;;;;;;;x
EVTNAME_HL_8010;ÌìÔá;Funérailles célestes;Himmelsgrab;;Entierro celestial;;;;;;;;;x
EVTDESC_HL_8010;µ½´ïÉ½ÀïÖ®ºó£¬ÄãĞ¡ĞÄµÄ°ÑÊ¬Ìå·ÅÔÚÄãÑ¡¶¨µÄºÃµØ·½¡£µ±ÄãÖ´ĞĞ±ØÒªµÄÒÇÊ½Ê±£¬ÄãÒÑÌıµ½ÁËÍºÓ¥ÔÚÍ·¶¥ÅÌĞı¡£ÄÇÃ´ÄãÒ»Àë¿ª£¬½«ÓÃ²»ÁË¶à³¤Ê±¼äÍºÓ¥±ã»á¿ªÊ¼ÓÃ×¦ºÍ×ìËºÈâ¡£;Une fois dans les montagnes, vous déposez le corps dans un lieu que vous jugez appropri? Vous entendez déj?les vautours qui volent au-dessus de vous pendant que vous accomplissez les rituels requis. Alors que vous redescendez dans la vallée, les vautours ne perdent pas de temps? ils sont déj?en train de déchiqueter la chair ?coups de bec et de griffes.;Nachdem Ihr die Berge erreicht habt, bettet Ihr den Leichnam an eine Stelle, die Euch passend erscheint. Ihr hört, dass am Himmel bereits die Geier kreisen, während Ihr Euch den Bestattungsriten widmet. Als Ihr den Ort verlasst, dauert es nicht lange, bis die Geier hinter Euch mit Schnäbel und Klauen über das Fleisch des Toten herfallen.;;Tras llegar a las montañas colocas el cuerpo en lo que crees que es un buen lugar. Ya puedes oír a los buitres volando por encima según realizas los rituales necesarios. Cuando empiezas a regresar, los buitres no tardan mucho en empezar a desgarrar la carne con garras y picos;;;;;;;;;x
EVTOPTA_HL_8010;ÏÖÔÚÄãºÍ[Root.Religion.GetRandomGodName]Í¬ÔÚ¡£;Que [Root.Religion.GetRandomGodName] t'accompagne.;Die Seele des Toten ist nun wieder bei [Root.Religion.GetRandomGodName].;;Ahora estás con [Root.Religion.GetRandomGodName].;;;;;;;;;x
EVTNAME_HL_8011;±»¸ú×Ù;On vous suit;Verfolgt;;Seguido.;;;;;;;;;x
EVTDESC_HL_8011;×Ô´ÓÄãÀë¿ªÕâÆ¬ÈºÉ½£¬ÄãÓĞÒ»ÖÖÆæ¹Ö¸Ğ¾õ£¬ËÆºõÓĞÈËÔÚ¸ú×ÙÄã¡£µ«ÊÇµ±Äã»ØÍ·¿´Ê±£¬ÄÇÀïÊ²Ã´Ò²Ã»ÓĞ¡£µ«ÄãÀ´µ½Ò»×ùĞ¡É½Í·£¬Äã¿ìËÙ»ØÍ·£¬¿´µ½ÍºğÕÈºÖĞµÄÒ»Ö»ÔÚ¸ú×ÅÄã£¡²»½ö½öÊÇÆÕÍ¨µÄÍºğÕ£¬ÕâÊÇÒ»Ö»ÓĞºú×ÓµÄÍºğÕ£¡;Depuis votre départ des montagnes, vous avez la sensation étrange que l'on vous suit. Mais quand vous regardez derrière vous, personne. Alors que vous atteignez le haut d'une petite colline, vous vous retournez vivement et voyez qu'un vautour se tient derrière vous? Et ce n'est pas n'importe quel vautour... Celui-l?est barbu?;Seit Ihr die Berge verlassen habt, kommt es Euch vor, als würde Euch jemand folgen. Doch jedes Mal, wenn Ihr Euch umdreht, ist nichts zu sehen. Als Ihr die Kuppe eines kleinen Hügels erreicht, dreht Ihr Euch ein weiteres Mal um und nun seht Ihr, dass einer der Geier Euch gefolgt ist. Und nicht etwa ein gewöhnlicher Geier. Es ist ein Bartgeier!;;Desde que dejaste las montañas, tiene la extraña sensación de que alguien te est?siguiendo. Pero cuando te vuelves a mirar, no hay nada. ¡Pero al llegar a la cima de una pequeña colina, das la vuelta rápidamente y ves que uno de los buitres te ha seguido! ¡Y no es un buitre cualquiera, sino un quebrantahuesos!;;;;;;;;;x
EVTOPTA_HL_8011;ÎÒÄÜÁô×ÅËüÂğ£¿£¡;Est-ce que je peux le garder?!;Kann ich ihn behalten?!;;¿Me lo puedo quedar?;;;;;;;;;x
EVTOPTB_HL_8011;°ÑËüÏÅÅÜ¾ÍºÃ¡£;Effrayons-le pour le faire partir.;Verscheucht ihn einfach.;;Ahuyéntalo.;;;;;;;;;x
EVTNAME_HL_8020;½¨Ôì·ØÄ¹;La construction du tombeau;Gruftbau;;Construyendo una tumba;;;;;;;;;x
EVTDESC_HL_8020;ÄãÒÑÎªÄ¹µØÑ¡ÖĞÒ»´¦Æ«Æ§Òş±ÎµÄÎ»ÖÃ¡£ÀÍÁ¦ÒÑ×¼±¸ºÃ£¬Ö»´ıÄãµÄÃüÁî±ã¿ªÊ¼ÍÚ¾ò¡£;Vous avez choisi pour le tombeau un endroit recul?et isol? Les hommes sont prêts ?creuser et attendent vos ordres.;Ihr habt eine abgelegene und einsame Stelle für die Gruft ausgewählt. Die Arbeiter warten darauf, auf Euer Kommando mit dem Graben zu beginnen.;;Has elegido una ubicación remota y apartada para la tumba. Los hombres están listos y esperando tu orden para empezar a cavar.;;;;;;;;;x
EVTOPTA_HL_8020;·Ç³£ºÃ£¬ÂñÍ·¸É°É;Fort bien. Commencez?;Na dann! Ihr könnt loslegen!;;Muy bien. ¡Echadle ganas!;;;;;;;;;x
EVTNAME_HL_8022;»Æ½ğ·ØÄ¹;Le tombeau d'or;Goldene Gruft;;Tumba dorada;;;;;;;;;x
EVTDESC_HL_8022;·ØÄ¹Íê³ÉÁË¡£ÄÚÀï»Æ½ğºÍ¸ÖÌúÉÁÉÁ·¢¹â¡£ÄãÈ·±£ÒÑÇ¡µ±µØÃÜ·â²¢ÑÚ¸ÇÕâ¸ö·ØÄ¹£¬Ê¹ÓÃ·Ç³£Ğ¡ĞÄÒíÒíµÄÊÖ¶ÎÈ·±£ÔÚÕâ¸öÎ»ÖÃÉÏÃ»ÓĞÈÎºÎºÛ¼£¡£ÄãÉ±ËÀÁËËùÓĞµÄ¹¤ÈË£¬ÕâÑùÒ»À´³ıÁËÄã×Ô¼ººÍÄãµÄË½ÈËÎÀ±ø£¬Ã»ÈËÖªµÀÔÚÄÄÀïÕÒµ½Ëü¡£;Le tombeau est achev? tout étincelant d'or et d'acier. Vous le scellez avec précaution, le recouvrez de terre et prenez garde ?ce qu'aucun indice ne révèle son emplacement. Vous tuez tous les ouvriers afin que vous et votre escorte personnelle soyez les seuls ?pouvoir le retrouver.;Die Gruft ist fertiggestellt. Hell glänzen das Gold und der Stahl in ihrem Inneren. Ihr vergewissert Euch persönlich, dass sie gut verschlossen ist, und dass von außen nichts auf ihre Existenz hinweist. Die Arbeiter, die sie erbaut haben, werden von Euch getötet. Nun wissen nur Ihr und Eure persönliche Wache, wo sich das Grabmal befindet.;;La tumba est?terminada. Brilla con el oro y acero de su interior. Te aseguras de sellar y cubrir correctamente la tumba, tomando precauciones extra de que ninguna señal indica su posición. Matas a todos los trabajadores para que nadie salvo t?y tu guardia personal, sepa dónde encontrarla.;;;;;;;;;x
EVTOPTA_HL_8022;Èç´Ë×³Àö£¬Ã»ÓĞÊ²Ã´±ÈµÃ¹ıËü¡£;Magnifique, personne ne profanera jamais ce lieu.;Großartig. Und niemand soll ihren Frieden stören.;;Magnífica y nadie la molestar?jamás.;;;;;;;;;x
EVTOPTB_HL_8022;°ÑÎÀ±øÒ²É±ÁË¡£;Faisons également tuer les gardes.;Lasst auch die Wachen töten.;;Haz matar también a los guardias.;;;;;;;;;x
EVTNAME_HL_8030;¸ê±ÚÌ²;Le désert de Gobi;Die Wüste Gobi;;El desierto de Gobi;;;;;;;;;x
EVTDESC_HL_8030;ÌìÆøÎÂÅ¯µÃÈÃÈËÍ´¿à£¬Äã´øÀ´µÄË®¼¸½üÓÃ¾¡¡£Ê¬ÌåÒÑ¿ªÊ¼¸¯ÀÃ£¬ÀÏÔ¶¾ÍÄÜÎÅµ½³ôÎ¶¡£;La journée a ét?atrocement chaude. Vos réserves d'eau sont presque épuisées. Le corps a déj?commenc??se décomposer et l'odeur se perçoit de loin. Cependant, vous n'avez pas encore atteint le lieu o? dit-on, vivrait le ver-intestin. Ceux qui vous accompagnent vous implorent de rebrousser chemin.;Die Tage sind fürchterlich hei? Euer Wasser ist so gut wie aufgebraucht. Der Körper hat bereits zu verwesen begonnen und ist schon von Weitem zu riechen. Dennoch seid Ihr noch immer nicht an der Stelle, wo dieser Leichenwurm angeblich zu finden ist. Die anderen Mitglieder Eurer Gruppe fragen, ob man nicht bitte kehrtmachen könne.;;Los días han sido atrozmente cálidos. Casi se te ha acabado el agua. El cuerpo se ha empezado a descomponer y se huele desde bastante lejos. Sin embargo, aún no has alcanzado el lugar donde se rumorea que vive el gusano de la muerte. Los demás del grupo te ruegan que regreséis.;;;;;;;;;x
EVTOPTA_HL_8030;Ã»ÎÊÌâ£¡ÎÒÃÇ±ØĞë¼ÌĞø£¡;C'est ridicule? Nous devons continuer?;Unfug! Wir müssen weitersuchen!;;¡Tonterías! ¡Debemos continuar!;;;;;;;;;x
EVTOPTB_HL_8030;ÕâÊÇÒ»¸ö»µÖ÷Òâ¡­¡­ÎÒÃÇ·µ»Ø°É¡­¡­;C'était une mauvaise idée... Rentrons...;Das war nicht die beste Idee... Lasst uns umkehren...;;Fue una mala idea. Regresemos.;;;;;;;;;x
EVTNAME_HL_8032;¸ê±ÚÌ²;Le désert de Gobi;Die Wüste Gobi;;El desierto de Gobi;;;;;;;;;x
EVTDESC_HL_8032;ÖÕÓÚµ½´ïÁËÕâÆ¬ÇøÓò£¬ËÀÍöÈä³æÓĞ¿ÉÄÜ¾ÍÔÚÕâÀï£¬Äã¶ÔÄãµÄ³É¾ÍºÜÂúÒâ¡£ÄãÃ»ÓĞ·¢ÏÖÈÎºÎÈä³æµÄºÛ¼££¬µ«ÊÇÄãÄÜÈ·¶¨Ç±ĞĞÕß¾ÍÔÚÕâÆ¬É³Ì²ÏÂÃæ£¡Äã°ÑÊ¬Ìå·ÅÔÚµØÉÏ£¬ÖÁÉÙÊÇ»¹Ã»¸¯ÀÃµÄÄÇ²¿·ÖÊ¬Ìå£¬ÒÑÏ×¼À¸øÕâ¸öÇ¿´óµÄÉúÎï¡£;Vous finissez par atteindre l'endroit o?on dit trouver des olgo?khorkho?et la satisfaction vous envahit. Nulle trace de ver en vue, mais vous savez qu'ils se cachent juste sous la surface? Vous déposez le corps, ou ce qu'il en reste, sur le sol, en offrande aux puissantes créatures.;Als Ihr endlich das Gebiet erreicht, in dem die Olgoi-Khorkhoi angeblich zu finden sind, seid ihr zufrieden angesichts dieses Erfolges. Von dem Wurm ist keine Spur zu sehen, aber bestimmt, so seid Ihr Euch sicher, hält er sich lediglich momentan im Sand versteckt. Ihr legt den Leichnam, oder vielmehr das, was von ihm übrig ist, auf die Erde, damit er der mächtigen Kreatur als Opfer dient.;;Finalmente alcanzáis el área donde se supone que vive el olgoi-khorkoi y te sientes satisfecho de tu logro. No ves rastro del gusano, ¡pero estás seguro de que se arrastra bajo las arenas! Colocas el cuerpo en el suelo, o lo que queda de él, para sacrificarlo a la poderosa criatura.;;;;;;;;;x
EVTOPTA_HL_8032;Ò»³¡ËàÄÂµÄÔáÀñ£¡ÏÖÔÚÎÒÃÇ»Ø¼Ò°É¡­¡­;Des funérailles dignes de ce nom? ?présent, rentrons...;Ein ehrenvolles Begräbnis! Aber nun ist es Zeit, nach Hause zu gehen...;;¡Un entierro digno! Ahora volvamos a casa.;;;;;;;;;x
EVTOPTA_HL_8032_custom_tooltip;°²È«µ½´ï¼ÒÖĞ¡£;de retour indemne.;sicher heimkehren.;;Llegando a casa a salvo;;;;;;;;;x
EVTOPTB_HL_8032;ÕæÓĞÈ¤£¡µ«ÊÇÏÖÔÚ£¬ÎÒĞèÒªĞİÏ¢Ò»ÏÂ¡­¡­¾ÍÔÚÕâÀï¡­¡­;C'était amusant? Mais je dois me... reposer ici...;Das war ein Spa? Aber jetzt... erst einmal rasten... gleich hier...;;¡Fue divertido! Pero debo descansar... aqu?mismo.;;;;;;;;;x
EVTNAME_HL_8035;ÖÕÓÚµ½¼ÒÁË;Enfin chez soi;Endlich zu Hause;;Por fin en casa.;;;;;;;;;x
EVTDESC_HL_8035;ÕâÊÇÒ»³¡¼èÄÑµÄÂÃĞĞ£¬µ«×îÖÕÄã°²È«µÄ»Øµ½¼ÒÖĞ¡£´ó²¿·ÖºÍÄãÒ»ÆğµÄÈËÒÑ¾­ÔáÉíÉ³Ä®£¬²¢ÇÒÄãËÆºõ³É¹¦ÔÚ¶À×ÔÓÖÃ»ÓĞËğº¦½¡¿µµÄÇé¿öÏÂÍê³ÉÁËÕâ¸öÂÃĞĞ¡£;Le voyage était difficile mais vous voil?de retour chez vous indemne. La plupart de ceux qui vous accompagnaient a péri dans le désert et ?part vous, personne n'a accompli ce voyage sans séquelles.;Es war eine beschwerliche Reise, doch nun Ihr seid wohlbehalten zu Hause angekommen. Der größte Teil Eurer Gruppe starb in der Wüste und scheinbar seid nur Ihr ohne gesundheitliche Schäden davongekommen.;;Fue un viaje difícil, pero llegaste a casa sano y salvo. La mayor parte de tu grupo pereci?en el desierto, y parece que t?fuiste el único en terminar el viaje sin afectar gravemente tu salud.;;;;;;;;;x
EVTOPTA_HL_8035;²»ÄÜÉ±ËÀÄãµÄ¶«Î÷£¬»áÈÃÄã¸ü¼ÓÇ¿×³£¡;Ce qui ne me tue pas me rend plus fort?;Was mich nicht umbringt, macht mich stärker!;;¡Lo que no te mata te hace más fuerte!;;;;;;;;;x
EVTDESC_HL_9000;ÄãºÍÄãµÄ»ï°éÕıÔÚÁ·Ï°Ë¤õÓ£¬Äã·¢ÏÖÈËÈº¿ªÊ¼¾Û¼¯ÔÚÄãÃÇÖÜÎ§¡£Ë¤õÓÊÇÒ»¸öÖµµÃ×ğ¾´µÄ´«Í³£¬Ê¹µÃÓÎÄÁµÄÕ½Ê¿ÎªÕ½Õù×öºÃ×¼±¸£¬Òò´Ë¾­³£·¢ÉúÑµÁ·Ñİ±ä³É¾º¼¼´óÈüµÄÊÂÇé¡£ÄãµÄ»ï°éÒÑ×¼±¸ºÃÏòÈËÈºÕ¹Ê¾ÄÜÁ¦¡£ËûÃÇºô»½Äã¼ÓÈëËûÃÇ¡£;Vous vous entraînez au combat ?mains nues en compagnie de vos hommes quand vous remarquez un attroupement autour de vous. La lutte est une tradition prestigieuse qui permet aux guerriers nomades de rester en forme pour combattre, mais il arrive parfois que ces entraînements se transforment en spectacles compétitifs. Vos hommes commencent déj??se donner en spectacle pour la foule. Ils vous font signe de les rejoindre.;Ihr übt Euch mit Euren Männern gerade im Ringen, als Euch auffällt, dass sich eine Menschenmenge um Euch gebildet hat. Das Ringen ist eine Tradition, die einen hohen Stellenwert hat, denn sie hilft den Nomadenkriegern, ihre Kampfkraft zu erhalten. Allerdings kommt es immer wieder vor, dass aus einem Übungskampf ein echter Wettkampf wird. Eure Männer unterhalten das Publikum bereits mit Schaukämpfen und sie laden Euch ein, mitzukämpfen.;;Tus hombres y t?estáis luchando cuando notas que una multitud se empieza a agolpar a vuestro alrededor. La lucha es una tradición valorada que mantiene a los nómadas en forma para la guerra, pero de vez en cuando ocurre que las sesiones de entrenamiento se convierten en espectáculos competitivos. Tus hombres han empezado a dar un espectáculo para la multitud y te hacen señas para unirte a ellos.;;;;;;;;;x
EVTOPTA_HL_9000;ÎÒ¾ö²»ÄÜÈÃ¹ÛÖÚÊ§Íû£¬µ«ÎÒÏÖÔÚÄÜ×öµ½Âğ£¿;Je ne peux tout de même pas décevoir mon public.;Ich will die Zuschauer schließlich nicht enttäuschen, nicht wahr?;;No puedo decepcionar al público, ¿no?;;;;;;;;;x
EVTTOOLTIP_HL_9000A;Äã¾ö¶¨¼ÓÈë±ÈÈü¡£;Vous décidez de participer au concours.;Ihr beschließt, am Wettkampf teilzunehmen.;;Decides unirte a la competición.;;;;;;;;;x
EVTOPTB_HL_9000;Ã»Ê±¼äÍæÕâ¸öÁË£¬ÄãÃÇ¶¼¸øÎÒ»ØÈ¥ÑµÁ·£¡;Arrêtez de perdre votre temps, retournez tous vous entraîner?;Wir haben keine Zeit für so etwas. Seht zu, dass ihr weitertrainiert!;;No hay tiempo para esto, ¡volved todos al entrenamiento!;;;;;;;;;x
