;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
;#MODIFIER_COMBAT_RATING;Combat Rating;;Kampfkraft;;Clasificaci¨®n de combate;;;;;;;;;x;
CR_DIFF_LOWER_THAN;§Y$FIRST$§!ºÍ§Y$SECOND$§!µÄ¾ö¶·µÈ¼¶²îÖµµÍÓÚ§Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$? et §Y$SECOND$? est inférieure ?§Y$VAL$?;Kampfkraftunterschied zwischen §Y$FIRST$? und §Y$SECOND$? niedriger als §Y$VAL$?;;Clasificación de combate entre §Y$FIRST$?y §Y$SECOND$? §Y$VAL$? menor que §Y$VAL$?;;;;;;;;;x
EVTOPTA_WOL_562;Ïò´ó¼ÒĞû²¼Ğ¡[target_baby.GetFirstName]ÊÇÎÒµÄ[target_baby.GetSonDaughter]!;Déclarer que [target_baby.GetFirstName] est de moi?;Verkündet, dass klein [target_baby.GetFirstName] mein/e [target_baby.GetSonDaughter] ist!;;¡Proclamo que el pequeño [target_baby.GetFirstName] es mi [target_baby.GetSonDaughter]!;;;;;;;;;x
EVTOPTB_WOL_562;ÎÒ»áºÃÉúÕÕ¹Ë[target_baby.GetFirstName]µÄ¡£;[target_baby.GetFirstName] ne sera jamais dans le besoin.;[target_baby.GetFirstName] wird es gut haben.;;[target_baby.GetFirstName] estar?bien cuidado.;;;;;;;;;x
EVTDESC_WOL_570;°ëÈËÂí¿¿½üÁËÎÒ£¬ÍäÇúµÄ¼¡Èâò°½áÓĞÁ¦¡£ÎÒ´ÓÎ´¼û¹ıÕâÃ´ÓĞÄĞÈËÎ¶µÄÈË£¡;Le centaure fait appel ?moi, et bande ses muscles pour une démonstration. Je n'ai jamais rien vu de plus masculin de toute ma vie?;Der Zentaur winkt und spannt seine enormen Muskeln an. Ich habe noch nie etwas so Männliches gesehen!;;El centauro me atrae la atención flexionando unos músculos masivos.¡Nunca he visto nada más masculino en mi vida!;;;;;;;;;x
EVTOPTA_WOL_570;ÎÒ±»ËûµÄ÷êÏãÎ¶ËùÕ÷·ş¡£;Son parfum musqu?m'envoûte.;Sein Moschusduft überwältigt mich.;;Me vence su olor almizcleño.;;;;;;;;;x
EVTOPTB_WOL_570;µÈµÈ¡­¡­Ò»Í·°ëÈËÂí£¿ÔÚÎÒµÄÂí¾ÇÀï£¿£¡;Une seconde... un centaure? Dans nos étables?!;Moment mal... ein Zentaur? In unserem Stall?;;Espera... ¿un centauro? ¿En nuestros establos?;;;;;;;;;x
EVTTOOLTIP_WoL_571;Çü´ÓÓÚÄãµÄÓûÍû¡£;Vous succombez ?vos désirs.;Ihr gebt Eurer Lust nach.;;Sucumbes a tus deseos.;;;;;;;;;x
EVTDESC_WOL_571;ÎÒĞÑÀ´Ê±¸Ğ¾õĞÒ¸£ÎŞ±È£¬ÂúÄÔ×Ó¶¼ÊÇÄÇÍ·Ë§´ôÁËµÄ°ëÈËÂíºÍÎÒÃÇÄÇÏú»êµÄÒ»Ò¹¡£;J'ai repris mes esprits dans un état d'extase, ma tête remplie d'images floues du centaure avenant et de notre nuit de passion.;Ich erwachte im Zustand der Glückseligkeit, mein Kopf voller nebelhafter Bilder eines atemberaubend schönen Zentauren und unserer Nacht voller Leidenschaft.;;Llego a un estado de felicidad, con la mente llena de imágenes neblinosas sobre el centauro increíblemente hermoso y nuestra noche de pasión.;;;;;;;;;x
EVTOPTA_WOL_571;ÎÒ»¹ÄÜÔÙÅö¼ûËûÂğ£¿;Pourrai-je le revoir un jour?;Werde ich ihn jemals wiedersehen?;;¿Volver?a verle alguna vez?;;;;;;;;;x
EVTDESC_WOL_580;Èç¹ûÏëÒª°ÚÍÑ±»Çô½ûµÄ±¯²ÒÃüÔË£¬¾ÍµÃÓÃ×Ô¼ºµÄ÷ÈÁ¦Õ÷·şÓü×ä¡£ÎÒ¸ÒËµÄÇ¸ö³ó¼Ò»ï¿Ï¶¨¶ÔÎÒÍ¼Ä±²»¹ì¡­¡­Ò²Ğí¿ÉÒÔÀûÓÃÕâ¸öÈõµãÌÓÍÑ£¿;La misère de ma captivit?est uniquement brisée quand j'ai la possibilit?d'appliquer mes charmes sur le geôlier. Je peux bien voir que ce rustre laid me désire... peut-être puis-je exploiter cette faiblesse pour m'échapper?;Das Elend meiner Gefangenschaft wird nur erträglich, wenn ich beim Kerkermeister meinen Charme spielen lasse. Es ist offensichtlich, dass dieser ungehobelte Kerl mich begehrt... vielleicht kann ich seine Schwäche zur Flucht nutzen?;;La miseria de mi cautiverio solo se rompe cuando aplico mis encantos en el carcelero. Puedo decir que ese patán feo me desea... ¿quizás pueda explotar su debilidad para escaparme?;;;;;;;;;x
EVTOPTA_WOL_580;µ½ÕâÀ´~Ë§¸ç~;Venez ici, beauté !;Komm her, mein Hübscher!;;¡Ven aqu? guapo!;;;;;;;;;x
EVTOPTB_WOL_580;Ì«Ã°ÏÕÁË¡£;C'est trop dangereux.;Das ist zu riskant.;;Es muy arriesgado.;;;;;;;;;x
EVTDESC_WOL_581;Óü×ä´ò¿ªÀÎÁı£¬ÒùĞ¦×Å×ßÁË½øÀ´¡£¾ÍÔÚËû¿ªÊ¼¸§ÃşÎÒµÄÊ±ºò£¬ÎÒÏòËû½¨Òéµ½Ò»¸ö¸üàËµÄµØ·½¡£ËûÍ»È»´óĞ¦ÆğÀ´£¬ÓÃÁ¦ÅÄÁËÏÂÎÒµÄÆ¨¹É£¬¶ÔÎÒÇáÃïµÄÉ¨ÁËÒ»ÑÛ¾ÍÀë¿ªÁË¡£;Le geôlier a déverrouill?la cellule avant d'entrer avec un regard lubrique. Alors qu'il commençait ?me caresser, j'ai pris soin de suggérer un emplacement plus romantique. En réponse, il a ri aux éclats et gifl?mon derrière avant de quitter la cellule avec un rire moqueur.;Der Kerkermeister sperrte die Zelle auf und betrat sie mit lüsternem Blick. Als er begann, mich anzufassen, schlug ich vor, dass wir eine romantischere Umgebung aufsuchen sollten. Er lachte laut auf, gab mir einen Klaps auf den Hintern und verlie?die Zelle unter verächtlichem Kichern.;;El carcelero abri?la celda y entr? mirándome lascivamente. Mientras comienza a acariciarme, le sugiero ir a un lugar más romántico. Se ech?a reír, me dio una palmada en el trasero y se fue, con risitas de desprecio.;;;;;;;;;x
EVTOPTA_WOL_581;ÎÒ²ÂËûµÄÖ÷ÈË[Root.Host.GetMasterMistress], [Root.Host.GetTitledFirstNameNoRegnal], Ò»¶¨»áÖªµÀÕâ¼şÊÂµÄ¡­¡­;Il est certain que s[Root.Host.GetHerHis] [Root.Host.GetMasterMistress], [Root.Host.GetTitledFirstNameNoRegnal], entendra parler de ceci...;Sicherlich wird sein/e [Root.Host.GetMasterMistress], [Root.Host.GetTitledFirstNameNoRegnal], davon erfahren...;;Estoy seguro de que su [Root.Host.GetMasterMistress], [Root.Host.GetTitledFirstNameNoRegnal], se enterar?de esto...;;;;;;;;;x
EVTDESC_WOL_582;ÎÒµÄÅ®Çô, [From.GetTitledName], ³¢ÊÔ¹´ÒıÓü×äÌÓÅÜ¡£ĞÒÔËµÄÊÇ£¬Óü×äÃ»ÉÏËıµÄÌ×¡£;Ma prisonnière, [From.GetTitledName], a essay?d'utiliser ses charmes féminins sur le geôlier pour s'échapper. Heureusement, il a su résister ?sa tentative de séduction.;Meine Gefangene, [From.GetTitledName], versuchte, den Kerkermeister zu becircen, um zu entkommen. Glücklicherweise fiel er nicht auf ihre List herein.;;Mi prisionera, [From.GetTitledName], intent?usar sus encantos femeninos en el carcelero para fugarse. Por suerte, no cay?por sus encantos..;;;;;;;;;x
EVTOPTA_WOL_582;¸ÉµÃÆ¯ÁÁ! ÎÒÎªËı×¼±¸ÁË¸ö¸üºÃµÄÈ¥´¦¡£;Quelle audace? Je pense qu'elle mérite de meilleurs quartiers.;Quelle audace? Je pense qu'elle mérite de meilleurs quartiers.;Respekt! Ich würde sagen, sie verdient eine bessere Unterkunft.;;¡Qu?osada! Creo que se ha ganado mejor alojamiento.;;;;;;;;;x
EVTOPTB_WOL_582;ÎªÓü×äµÄÕıÖ±½±ÀøËû¡£;Récompenser le geôlier pour son intégrit?;Belohnt den Kerkermeister für seine Charakterstärke.;;Recompensa al carcelero por su integridad.;;;;;;;;;x
EVTOPTC_WOL_582;[GetRootFromInsult]£¡°ÑËı´òÈëËÀÀÎ¡£;Cette espèce [GetRootFromInsultNounAdj]? La jeter dans les oubliettes.;Immer diese [GetRootFromInsult]! Werft sie ins Verlie?;;¡[GetRootFromInsult]! Echadla a una mazmorra.;;;;;;;;;x
EVTDESC_WOL_583;ÎÒ¶ÔÓü×äµÄÖ÷¶¯¸ø[From.GetTitledFirstNameNoRegnal]ÁôÏÂÁËÉî¿ÌµÄÓ¡Ïó£¬[From.GetSubjectPronoun]Ç××Ô½«ÎÒ´ÓµØÀÎÑº½âµ½´ıÓö¸üºÃµÄµØ·½¡£ÕâÑùÌÓ³öÈ¥¾Í¸üÈİÒ×ÁË¡­¡­;[From.GetTitledFirstNameNoRegnal] était si impressionné[From.GetNoneE] par mon initiative envers le geôlier qu'[From.GetSubjectPronoun] m'a escortée en personne en dehors du donjon et vers des quartiers plus plaisants. Il devrait être plus facile de s'échapper d'ici...;[From.GetTitledFirstNameNoRegnal] war so von meinem Versuch, den Kerkermeister auszutricksen, beeindruckt, dass [From.GetSubjectPronoun] mich persönlich im Kerker abholte und mir eine bessere Unterkunft zuwies. Von hier aus dürfte die Flucht einfacher sein...;;[From.GetTitledFirstNameNoRegnal] estaba tan impresionado por mi iniciativa con el carcelero que [From.GetSubjectPronoun] personalmente me llev?fuera de la mazmorra a un mejor alojamiento. Ser?más fácil escapar de aqu?..;;;;;;;;;x
EVTOPTA_WOL_583;ÎÒ¸Ğ¼¤ÌéÁã¡£;Je suis reconnaissant[Root.GetNoneE].;Ich bin dankbar.;;Estoy muy agradecida.;;;;;;;;;x
EVTDESC_WOL_584;µ±ÄÇ¸ö¹Ø×ÅÎÒµÄ[From.GetTitledFirstNameNoRegnal]ÌıËµÁËÎÒ¹´ÒıÓü×äµÄÊÂºó£¬[From.GetSubjectPronoun]°ÑÎÒ´òÈëÁËËÀÀÎ£¡;Quand mon ravisseur [From.GetTitledFirstNameNoRegnal] a eu vent de ma tentative de séduction, [From.GetSubjectPronoun] m'a jetée aux oubliettes?;Als [From.GetTitledFirstNameNoRegnal], mein Entführer, von meinem Verführungsversuch erfuhr, lie?[From.GetSubjectPronoun] mich ins Verlie?werfen!;;Cuando mi captor, [From.GetTitledFirstNameNoRegnal] supo mi intento de seducción, ¡me hizo llevar a la mazmorra!;;;;;;;;;x
EVTOPTA_WOL_584;[GetRootFromInsult]£¡ÎÒÒªËÀÔÚÕâÁË£¡¡­¡­;Espèce [GetRootFromInsultNounAdj]! Je ne survivrai pas dans ce trou...;Elende [GetRootFromInsult]! Ich werde in diesem Loch sterben...;;¡[GetRootFromInsult]! Morir?en este agujero...;;;;;;;;;x
EVTDESC_WOL_585;Óü×ä´ò¿ªÀÎÁı£¬ÒùĞ¦×Å×ßÁË½øÀ´¡£¾ÍÔÚËû¿ªÊ¼¸§ÃşÎÒµÄÊ±ºò£¬ÎÒÏòËû½¨Òéµ½Ò»¸ö¸üàËµÄµØ·½¡£Óü×äÁ¢¿Ì´ø×ÅÎÒÆ­¹ıÁËÊıÃûÊØÎÀ£¬Áïµ½ÁËËûµÄĞ¡Îİ¡£ÔÚÄÇ£¬ÎÒ²»µÃ²»×öĞ©ĞßĞßµÄÊÂÇé£¬È»ºóÎÒÓÃÒ»¸ö´ó¹ŞÃÍÔÒÁËËûµÄÍ·£¬¶á×ßÁËËûµÄÔ¿³×ºÍĞĞÍ·£¬¿ªÊ¼ÁËÌÓÍöÖ®ÂÃ£¡;Le geôlier a déverrouill?la cellule avant d'entrer avec un regard lubrique. Alors qu'il commençait ?me caresser, j'ai pris soin de suggérer un emplacement plus romantique. En réponse, il m'a escortée jusqu'?son propre lit. J'ai d?y faire des choses dont je ne suis pas fière... C'est alors que je l'ai frapp??la tête avec un grand vase, avant d'attraper ses clefs et mes vêtements pour m'échapper?;Der Kerkermeister sperrte die Zelle auf und betrat sie mit lüsternem Blick. Als er begann, mich anzufassen, schlug ich vor, dass wir eine romantischere Umgebung aufsuchen sollten. Diensteifrig schmuggelte er mich an den anderen Wachen vorbei und brachte mich zu seiner Lagerstatt, wo ich Dinge tun musste, auf die ich nicht stolz bin... Dann verpasste ich ihm mit einem schweren Krug einen Schlag auf den Kopf, griff mir Schlüssel und Kleidung und flüchtete!;;El carcelero abri?la celda y entr? mirándome lascivamente. Mientras comienza a acariciarme, le sugiero ir a un lugar más romántico. Impaciente, me pas?a hurtadillas entre otros guardias a su propio catre, donde tuve que hacer cosas de las que no estoy orgullosa... ¡Entonces le golpe?en la cabeza con una jarra pesada, agarrado sus llaves y ropa y me fugu?;;;;;;;;;x
EVTOPTA_WOL_585;×ÔÓÉÁË£¡;Je suis libre?;Freiheit!;;¡Libertad!;;;;;;;;;x
EVTDESC_WOL_586;ÎÒµÄÀÎÍ·±»ÄÇ¸ö½ÆÕ©µÄĞ¡æ»ÔÒ[From.GetTitledName]¹´×¡ÁË»ê¡£Ëû°ÑËı´øµ½ÁË×Ô¼ºµÄ×¡´¦£¬»¹±»ÄÇ¸öÇô·¸ÓÃ¾Æ¹ŞÔÒÁËÍ·ÅÜµôÁË£¡;Mon geôlier en chef a ét?séduit par ma prisonnière, l'habile [From.GetTitledName]. Il l'a emmenée dans son lit o?elle l'a frapp??la tête avec une cruche de vin pour l'assommer et s'échapper?;Mein Kerkermeister wurde von meiner Gefangenen verführt, der listigen [From.GetTitledName]. Er brachte sie zu seiner Lagerstatt, wo sie ihm mit einem Weinkrug einen Schlag auf den Kopf versetzte und erfolgreich flüchtete!;;Mi carcelero jefe fue seducido por mi prisionera, la astuto [From.GetTitledName]. ¡La llev?a su catre, donde ella le golpe?en la cabeza con una jarra de vino y logr?escapar!;;;;;;;;;x
EVTOPTA_WOL_586;°ÑÄÇ¸ö´À»õÈÓ½øËÀÀÎ£¡;Jeter l'idiot aux oubliettes?;Werft den Idioten ins Verlie?;;¡Lanza al idiota a la mazmorra!;;;;;;;;;x
EVTDESC_WOL_590;"ÎÒµÄĞ¡æª[target_consort.GetTitledFirstNameNoRegnal]²»´óÏ²»¶ÎÒ¡£ËäÈ»ÎÒÃÇÖ®¼ä²¢²»Ò»¶¨ĞèÒª°®,µ«»¹ÊÇÏë¿´µ½Ğ¦Èİ¸¡ÏÖÔÚËıµÄÆ¯ÁÁÁ³µ°ÉÏ¸¡ÏÖ³öĞ¦Èİ¡­¡­ËùÒÔÎÒ¾ö¶¨¸úËıÍæÍæÀËÂş£¡";Ma concubine, [target_consort.GetTitledFirstNameNoRegnal], ne m'aime guère. Bien que l'amour ne soit pas nécessaire, j'aimerais voir son visage s'éclairer de bonheur et de bonne humeur... c'est pourquoi j'ai décid?de lui faire la cour?;Meine Konkubine, [target_consort.GetTitledFirstNameNoRegnal], hat nicht viel für mich übrig. Obwohl Liebesgefühle nicht zwingend notwendig sind, würde ich ihr hübsches Gesicht gerne lächeln und lachen sehen... daher habe ich beschlossen, ihr meine romantische Seite zu zeigen!;;No gusto mucho a mi concubina, [target_consort.GetTitledFirstNameNoRegnal]. Aunque el amor no es necesario, me gustaría ver su bello rostro iluminado con sonrisas y risas... ¡as?que he decidido enamorarla!;;;;;;;;;x
EVTOPTA_WOL_590;Ê©Õ¹÷ÈÁ¦;Se servir de mon charme;Charme spielen lassen;;Enciende el encanto;;;;;;;;;x
EVTTOOLTIP_WoL_591;¹´Òı[This.GetFirstName]µÄĞĞ¶¯¿ªÊ¼ÁË£¡;La séduction de [This.GetFirstName] commence;Die Verführung von [This.GetFirstName] beginnt;;La seducción de [This.GetFirstName] comienza;;;;;;;;;x
EVTDESC_WOL_592;½ñÌìÎÒ¸øÎÒµÄ[GetFromRelation] [From.GetFirstName]½²ÁË¹ØÓÚÁ½Ö»ËÉÊóµÄĞ¦»°£¬ÖÕÓÚÈÃËıĞ¦ÁË³öÀ´¡£ÎÒÏëËı¿ªÊ¼¶ÔÎÒ²úÉúºÃ¸ĞÁË¡­¡­;Aujourd'hui, je suis parvenu ?faire rire ma [GetFromRelation] [From.GetFirstName] en lui racontant une blague niaise ?propos de deux écureuils. Je pense qu'elle se rapproche de moi...;Ich habe es heute geschafft, meine [GetFromRelation] [From.GetFirstName] zum Lachen zu bringen, indem ich ihr einen dummen Witz über zwei Eichhörnchen erzählte. Ich glaube, sie taut langsam auf...;;Consegu?que mi [GetFromRelation] [From.GetFirstName] se riese hoy, contándole una broma sobre dos ardillas. Creo que me estoy ganando su afecto...;;;;;;;;;x
EVTDESC_WOL_592_B;ÎÒ¸ÒËµÎÒµÄ[GetFromRelation] [From.GetFirstName]ÖÕÓÚ°®ÉÏÎÒÁË¡£ÎÒÃÇÔÚ¸ßËşµÄÎİ¶¥ÉÏÒ»Æğ¿´Ï¦ÑôÎ÷ÏÂ£¬ËıÒÀÙËÔÚÎÒµÄ»³Àï¡£;Je peux voir que ma [GetFromRelation] [From.GetFirstName] est enfin sur le point de tomber pour moi. Elle s'est blottie contre moi pendant que nous admirions le coucher de soleil depuis le toit de la grande tour.;Ich erkenne deutlich, dass meine [GetFromRelation] [From.GetFirstName] sich endlich in mich verliebt. Sie schmiegte sich an mich, als wir gemeinsam den Sonnenuntergang vom Dach des großen Turms aus betrachteten.;;Puedo decir que a mi [GetFromRelation] [From.GetFirstName] finalmente se est?enamorando de m? Se acurruca a m? mientras mirábamos la puesta del sol juntos desde tejado de la gran torre.;;;;;;;;;x
EVTOPTA_WOL_592;Õâ¸Ğ¾õÕæ°ô£¡;Très bien, cela me fait plaisir?;Gut, das freut mich!;;¡Bien, eso me alegra!;;;;;;;;;x
EVTDESC_WOL_593;ÔÚÒ»³¡ÀËÂş¹ıºó,Ç×°®µÄ[From.GetFirstName],ÎÒµÄ[GetFromRelation],Ò²Í¬Ê±³ÉÎªÁËÎÒµÄÇéÈË¡£ÈÃ±ùÉ½ÃÀÈË½â¶³µÄ¸Ğ¾õÕæÊÇÌ«ºÃÁË£¡;Grâce ?mes efforts romantiques, [From.GetFirstName], ma [GetFromRelation], est également devenue ma bien-aimée. Je suis enfin débarrass?du sentiment d'embarras qui pesait sur notre relation?;Dank meiner romantischen Bemühungen ist die liebliche [From.GetFirstName], meine [GetFromRelation], nun auch meine Liebhaberin. Die Tatsache, dass ihre kühle Beklemmtheit nun der Vergangenheit angehört, verschafft mir ein großartiges Gefühl!;;Gracias a mis esfuerzos románticos, la dulce [From.GetFirstName], mi [GetFromRelation], también se ha convertido en mi amante. ¡Es tan agradable haberse librado de la torpeza entorno a ella!;;;;;;;;;x
EVTOPTA_WOL_593;ÖÕÓÚ£¡;Enfin?;Endlich!;;¡Por fin!;;;;;;;;;x
EVTDESC_WOL_594;½ñÌì£¬[From.GetFirstName],ÎÒµÄ[GetFromRelation],¸úÎÒËµËı²»ÔÙ¼ÇºŞÎÒ°ó¼ÜËıÁË¡£Ëı½¥½¥Ï°¹ßÁË[Root.Capital.Capital.GetName]µÄÉú»î¡­¡­»¹ÓĞÎÒ¡£;Aujourd'hui, [From.GetFirstName], ma [GetFromRelation], a confess?sa volont?de me pardonner pour son enlèvement. Elle affirme s'être habituée ?sa nouvelle vie ?[Root.Capital.Capital.GetName]... et avec moi.;Heute vertraute [From.GetFirstName], meine [GetFromRelation], mir an, dass sie mir für ihre Entführung vergeben hat. Sie hat mittlerweile an ihrem neuen Leben in [Root.Capital.Capital.GetName] Gefallen gefunden... und auch an mir.;;Hoy, [From.GetFirstName], mi [GetFromRelation], admiti?que me ha perdonado por su secuestro. Ha llegado a amar su nueva vida en [Root.Capital.Capital.GetName]. .. y a m?;;;;;;;;;x
EVTOPTA_WOL_594;½âÍÑÁË£¡;Quel soulagement?;Ich bin erleichtert!;;¡Me siento aliviado!;;;;;;;;;x
EVTDESC_WOL_595;ÎÒµÄ[GetFromRelation][From.GetFirstName]¶ÔÎÒ²¢Ã»ÓĞ²úÉúºÃ¸Ğ¡£¶ÔÓÚÎÒ½²µÄĞ¦»°ËıÈ·ÊµÊÇĞ¦ÁË£¬²»¹ıËı²¢Ã»¾õµÃÄÇ¶àÓĞÒâË¼£¬Ëı·¢³öµÄÊÇÇáÃïµÄĞ¦Éù¡£ËıÖ±ÑÔ²»»äµØ±í´ïÁË¶ÔÎÒµÄ±ÉÊÓ£¡;Ma [GetFromRelation] [From.GetFirstName] ne se rapproche pas du tout de moi. Elle rit ?mes blagues, c'est bien vrai, mais non pas car elle y voit de l'humour, plutôt par mépris. Elle a même ét?jusqu'?me dire qu'elle me détestait?;Ich kann meine [GetFromRelation] [From.GetFirstName] einfach nicht für mich einnehmen. Sie lacht über meine Witze, das stimmt, aber nicht, weil sie sie lustig findet, sondern aus Verachtung. Sie sagte mir ins Gesicht, dass sie mich verabscheut!;;Mi [GetFromRelation] [From.GetFirstName] no me est?cogiendo cariño. Cierto, se ríe con mis chistes, pero no porque los encuentre graciosos, sino con desprecio. ¡Me ha dicho directamente que me desprecia!;;;;;;;;;x
EVTOPTA_WOL_595;ÎÒ»á¼á³ÖÏÂÈ¥µÄ£¡;Je devrai persévérer?;Trotzdem darf ich nicht lockerlassen!;;¡Sólo tengo que seguir intentándolo!;;;;;;;;;x
EVTOPTB_WOL_595;ÎÒ·ÅÆú¡£»òĞíÓ¦¸Ã°ÑËı´òÈëÀä¹¬¡­¡­;J'abandonne. Peut-être devrais-je la mettre de côt?..;Ich gebe auf. Vielleicht sollte ich sie nicht mehr beachten...;;Me rindo. Quizás debería dejarla de lado...;;;;;;;;;x
EVTDESC_WOL_1150;Í¬Ê±ÓµÓĞÖÚ¶àÇéÈËÈÃÎÒ¸Ğµ½¼ÈĞË·ÜÓÖÂú×ã¡£ÎÒµÄÇéÈËÃÇ¸ö¸öÈçÀÇËÆ»¢£¬¶Ô°®³äÂúÓûÍû¡­¡­µ«ÊÇÎÒ²»¿ÉÄÜÃæÃæ¾ãµ½¡£¸Ğ¾õ³¤´ËÒÔÍùÏÂÈ¥ÎÒºÜ¿ì¾Í»áÓÍ¾¡µÆ¿İ¡£;Une aventure remplie de plusieurs amants est si excitante et épanouissante. Tant d'amour, tant de désir... et si peu de temps. J'ai l'impression de brûler la chandelle par les deux bouts.;Es ist aufregend und erfüllend, viele Liebespartner zu haben. So viel Liebe, so viel Lust... so wenig Zeit. Ich habe das Gefühl, als würde ich mir zu viel zumuten.;;Tener muchos amantes es emocionante y satisfactorio. Tanto amor, tanto deseo... tan poco tiempo. Siento que paso los días en vela.;;;;;;;;;x
EVTOPTA_WOL_1150;ÎÒ³ÔµÃÏû£¡;Je peux m'en sortir?;Irgendwie wird es schon gehen!;;¡Puedo hacer que esto funcione bien!;;;;;;;;;x
EVTOPTB_WOL_1150;ºÍ[first_lover.GetTitledFirstNameNoRegnal]·ÖÊÖ;Rompre avec [first_lover.GetTitledFirstNameNoRegnal];Ich trenne mich von [first_lover.GetTitledFirstNameNoRegnal];;Rompe la relación con [first_lover.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTOPTC_WOL_1150;ºÍ[second_lover.GetTitledFirstNameNoRegnal]·ÖÊÖ;Rompre avec [second_lover.GetTitledFirstNameNoRegnal];Ich trenne mich von [second_lover.GetTitledFirstNameNoRegnal];;Rompe la relación con [second_lover.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTOPTD_WOL_1150;ºÍ[third_lover.GetTitledFirstNameNoRegnal]·ÖÊÖ;Rompre avec [third_lover.GetTitledFirstNameNoRegnal];Ich trenne mich von [third_lover.GetTitledFirstNameNoRegnal];;Rompe la relación con [third_lover.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTDESC_WOL_1160;ÎÒÇ×°®µÄ[my_lover.GetTitledFirstNameNoRegnal]ÕıÔâÊÜ×Å[my_lover.GetPossPronoun]ºÍ[my_lover.Spouse.GetTitledFirstName]µÄÊ§°Ü»éÒöÖ®¿à¡£Ò²ĞíÎÒ¸Ã½¨ÒéÎÒÃÇÁ©£¨»¹ÓĞ×îÖÒ³ÏµÄÊÌ´Ó£©Ò»ÆğÈ¥ÏçÏÂÀ´Ò»³¡ÀËÂşµÄÂÃĞĞ£¿;[my_lover.GetTitledFirstNameNoRegnal], mon amour, souffre de son mauvais mariage avec [my_lover.Spouse.GetTitledFirstName]. Peut-être devrais-je suggérer une escapade romantique ?la campagne, rien que tous les deux (et nos domestiques les plus dignes de confiance)?;[my_lover.GetTitledFirstNameNoRegnal], innig geliebt von mir, leidet unter einer kaputten Ehe mit [my_lover.Spouse.GetTitledFirstName]. Vielleicht sollten wir ein romantisches Wochenende auf dem Land verbringen, nur wir zwei (und unsere getreuesten Bediensteten)?;;Mi amor, [my_lover.GetTitledFirstNameNoRegnal], sufre un mal matrimonio con [my_lover.GetPossPronoun] [my_lover.Spouse.GetTitledFirstName]. ¿Quiz?debería sugerir una escapada romántica al campo, nosotros dos solos, (y nuestros sirvientes más leales)?;;;;;;;;;x
EVTOPTA_WOL_1160;ÎÒ¿ÊÍû[my_lover.GetPossPronoun]Óµ±§£¡;Je suis en manque de son toucher?;Ich sehne mich nach einer Umarmung!;;¡Anhelo su abrazo!;;;;;;;;;x
EVTOPTB_WOL_1160;²»¡£ÍòÒ»±»[my_lover.Spouse.GetFirstName]·¢ÏÖÁËÄØ£¿;Non. Que se passerait-il si [my_lover.Spouse.GetFirstName] découvrait la vérité ?;Nein. Was wäre, wenn [my_lover.Spouse.GetFirstName] dies herausfinden würde?;;No. ¿Y si [my_lover.Spouse.GetFirstName] lo averigua?;;;;;;;;;x
EVTTOOLTIP_WoL_1161;ÎÒÌá³öÁË½¨Òé¡£¾ÍµÈ[This.GetTitledFirstNameNoRegnal]»Ø»°ÁË¡­¡­;La suggestion est faite. [This.GetTitledFirstNameNoRegnal] doit prendre la décision...;Der Vorschlag wurde überbracht. [This.GetTitledFirstNameNoRegnal] hat es nun in der Hand...;;Sugerencia hecha. [This.GetTitledFirstNameNoRegnal] puede decidir...;;;;;;;;;x
