;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
gamer;ÓÎÏ·´óÊ¦;Expert en jeux;Meisterspieler;;Maestro de juego;;;;;;;;;x
EVTDESCA_WOL_10221;ÄúÒÑ±»¸æÖª£¬´ÓÔ¶´¦Íâ¹úÕşÖÎ¼ÒÒÑ¾­µ½´ïÄãµÄÁìµØ£¬Äã³öÀ´Ó­½ÓËûºÍËûµÄËæĞĞÈËÔ±¡£µ±ÄãÓöµ½ËûÃÇ£¬Äã×¼±¸º®êÑÒ»·¬£¬µ«ÄãÉõÖÁÃ»ÓĞÊ±¼äÀ´½éÉÜ×Ô¼º£¬ÄãµÄ»°±»Ò»¸öÎÊÌâ´ò¶Ï¡£ ¡°ÄÄÀïÊÇ[tower_founder.GetBestName]Õâ¾«Õ¿×÷Æ·±³ºóµÄºêÎ°µÄĞÄÁé£¿ÎÒ¾ÍÒªºÜºÃµØÂú×ãÓĞÕâÒ»Ìì²ÅµÄÈË¡£¡°ÕşÖÎ¼ÒÖ¸³ö±ÈÈøĞ±ËşµÄÍ¬Ê±ÍÑ¿Ú¶ø³ö¡£;On vous informe qu'un dignitaire venu d'une contrée lointaine vient d'arriver dans votre pays et vous sortez accueillir son escorte en personne. Vous vous préparez ?échanger les politesses d'usage, mais avant même que vous vous soyez présent? il vous interrompt d'une voix forte en pointant du doigt la tour penchée? « O?est [tower_founder.GetBestName], l'esprit de génie ?l'origine de ce chef-d'oeuvre? Je paierais une grasse somme pour rencontrer ce génie en personne. »;Man hat Euch mitgeteilt, dass ein Politiker aus dem fernen Ausland in Eurem Reich eingetroffen ist. Ihr macht Euch auf, um ihn und sein Gefolge persönlich willkommen zu heißen. Ihr stellt Euch darauf ein, Nichtigkeiten auf hohem Niveau auszutauschen, doch Ihr habt nicht einmal Zeit, Euch vorzustellen, da Ihr gleich am Anfang mit einer Frage konfrontiert werdet: 'Wo ist [tower_founder.GetBestName], der außergewöhnliche Architekt, der für dieses Meisterwerk verantwortlich ist? Ich würde es mir etwas kosten lassen, dieses Genie persönlich treffen zu können', sprudelt es aus dem Politiker heraus, während er auf den schiefen Turm deutet.;;Te han informado de la llegada de un dirigente extranjero a tu reino y sales a saludar a su séquito en persona. Cuando te encuentras con ellos te dispones a intercambiar cortesías nobles. Pero no tienes tiempo ni para presentarte antes de que te interrumpa con una pregunta. '?Dónde est?[tower_founder.GetBestName], la magnífica mente tras de esta obra magistral? Pagaría bien para conocer a este genio en persona', espeta el dirigente mientras señala la torre inclinada.;;;;;;;;;x
EVTDESCB_WOL_10221;ÄúÒÑ±»¸æÖª£¬´ÓÔ¶´¦Íâ¹úÕşÖÎ¼ÒÒÑ¾­µ½´ïÄãµÄÁìµØ£¬Äã³öÀ´Ó­½ÓËûºÍËûµÄËæĞĞÈËÔ±¡£µ±ÄãÓöµ½ËûÃÇ£¬Äã×¼±¸º®êÑÒ»·¬£¬µ«ÄãÉõÖÁÃ»ÓĞÊ±¼äÀ´½éÉÜ×Ô¼º£¬ÄãµÄ»°±»Ò»¸öÎÊÌâ´ò¶Ï¡£ ¡°ÄÄÀïÊÇ[tower_founder.GetBestName]Õâ¾«Õ¿×÷Æ·±³ºóµÄºêÎ°µÄĞÄÁé£¿ÎÒ¾ÍÒªºÜºÃµØÂú×ãÓĞÕâÒ»Ìì²ÅµÄÈË¡£¡°ÕşÖÎ¼ÒÖ¸³ö±ÈÈøĞ±ËşµÄÍ¬Ê±ÍÑ¿Ú¶ø³ö¡£;On vous informe qu'un dignitaire venu d'une contrée lointaine vient d'arriver dans votre pays et vous sortez accueillir son escorte en personne. Vous vous préparez ?échanger les politesses d'usage, mais avant même que vous vous soyez présent? il vous interrompt d'une voix forte en pointant du doigt la tour penchée? « O?est [tower_founder.GetBestName], l'esprit de génie ?l'origine de ce chef-d'oeuvre? Je paierais une grasse somme pour rencontrer ce génie en personne. La porte penchée et les marches inégales sont des détails particulièrement rafraîchissants. »;Man hat Euch mitgeteilt, dass ein Politiker aus dem fernen Ausland in Eurem Reich eingetroffen ist. Ihr macht Euch auf, um ihn und sein Gefolge persönlich willkommen zu heißen. Ihr stellt Euch darauf ein, Nichtigkeiten auf hohem Niveau auszutauschen, doch Ihr habt nicht einmal Zeit, Euch vorzustellen, da Ihr gleich am Anfang mit einer Frage konfrontiert werdet: 'Wo ist [tower_founder.GetBestName], der außergewöhnliche Architekt, der für dieses Meisterwerk verantwortlich ist? Besonders die schräge Tür und die unebenen Stufen sind ungewöhnliche neue Bauelemente. Ich würde es mir etwas kosten lassen, dieses Genie persönlich treffen zu können.', sprudelt es aus dem Politiker heraus, während er auf den schiefen Turm deutet.;;Te han informado de la llegada de un dirigente extranjero a tu reino y sales a saludar a su séquito en persona. Cuando te encuentras con ellos te dispones a intercambiar cortesías nobles. Pero no tienes tiempo ni para presentarte antes de que te interrumpa con una pregunta. '?Dónde est?[tower_founder.GetBestName], la magnífica mente tras de esta obra magistral? Sobre todo la puerta inclinada y los escalones desiguales son detalles nuevos y frescos. Pagaría bien para conocer a este genio en persona', espeta el dirigente mientras señala la torre inclinada.;;;;;;;;;x
EVTDESCC_WOL_10221;Äã±»¸æÖªÒ»Î»Ô¶·½¹ú¶ÈµÄ´ó³¼ÒÑ¾­À´µ½ÁËÄãµÄÁìµØ ÄãÇ××Ô³öÃÅÓ­½ÓËûÃÇÒ»ĞĞ. ÄãÕı×¼±¸¸úËûÃÇº®êÑ¼¸¾ä µ«ÔÚÄãÀ´µÃ¼°×ÔÎÒ½éÉÜÖ®Ç°¾Í±»´ò¶ÏÁË. ' [stonemason.GetBestName] ÔÚÊ²Ã´µØ·½, ÕâÏî¾Ş½³×÷Æ·±³ºóµÄ³¬·²Í·ÄÔ? ÎÒÔ¸Òâ»¨Ò»´ó±ÊÇ® Ö»Îª¼ûµ½Õâ¸öÌì²Å,' ´ó³¼Ö¸×ÅĞ±ËşÍÑ¿Ú¶ø³ö.;On vous informe qu'un dignitaire venu d'une contrée lointaine vient d'arriver dans votre pays et vous sortez accueillir son escorte en personne. Vous vous préparez ?échanger les politesses d'usage, mais avant même que vous vous soyez présent? il vous interrompt d'une voix forte en pointant du doigt la tour penchée? « O?est [stonemason.GetBestName], l'esprit de génie ?l'origine de ce chef-d'oeuvre? Je paierais une grasse somme pour rencontrer ce génie en personne. »;Man hat Euch mitgeteilt, dass ein Politiker aus dem fernen Ausland in Eurem Reich eingetroffen ist. Ihr macht Euch auf, um ihn und sein Gefolge persönlich willkommen zu heißen. Ihr stellt Euch darauf ein, Nichtigkeiten auf hohem Niveau auszutauschen, doch Ihr habt nicht einmal Zeit, Euch vorzustellen, da Ihr gleich am Anfang mit einer Frage konfrontiert werdet: 'Wo ist [stonemason.GetBestName], der außergewöhnliche Künstler, der für dieses Meisterwerk verantwortlich ist? Ich würde es mir etwas kosten lassen, dieses Genie persönlich treffen zu können', sprudelt es aus dem Politiker heraus, während er auf den schiefen Turm deutet.;;Te han informado de la llegada de un dirigente extranjero a tu reino y sales a saludar a su séquito en persona. Cuando te encuentras con ellos te dispones a intercambiar cortesías nobles. Pero no tienes tiempo ni para presentarte antes de que te interrumpa con una pregunta. '?Dónde est?[stonemason.GetBestName], la magnífica mente tras de esta obra magistral? Pagaría bien para conocer a este genio en persona', espeta el dirigente mientras señala la torre inclinada.;;;;;;;;;x
EVTDESCD_WOL_10221;Äã±»¸æÖªÒ»Î»Ô¶·½¹ú¶ÈµÄ´ó³¼ÒÑ¾­À´µ½ÁËÄãµÄÁìµØ ÄãÇ××Ô³öÃÅÓ­½ÓËûÃÇÒ»ĞĞ. ÄãÕı×¼±¸¸úËûÃÇº®êÑ¼¸¾ä µ«ÔÚÄãÀ´µÃ¼°×ÔÎÒ½éÉÜÖ®Ç°¾Í±»´ò¶ÏÁË. ' [stonemason.GetBestName] ÔÚÊ²Ã´µØ·½, ÕâÏî¾Ş½³×÷Æ·±³ºóµÄ³¬·²Í·ÄÔ? ÎÒÔ¸Òâ»¨Ò»´ó±ÊÇ® Ö»Îª¼ûµ½Õâ¸öÌì²Å,' ´ó³¼Ö¸×ÅĞ±ËşÍÑ¿Ú¶ø³ö.;On vous informe qu'un dignitaire venu d'une contrée lointaine vient d'arriver dans votre pays et vous sortez accueillir son escorte en personne. Vous vous préparez ?échanger les politesses d'usage, mais avant même que vous vous soyez présent? il vous interrompt d'une voix forte en pointant du doigt la tour penchée? « O?est [stonemason.GetBestName], l'esprit de génie ?l'origine de ce chef-d'oeuvre? Je paierais une grasse somme pour rencontrer ce génie en personne. La porte penchée et les marches inégales sont des idées particulièrement rafraîchissantes. »;Man hat Euch mitgeteilt, dass ein Politiker aus dem fernen Ausland in Eurem Reich eingetroffen ist. Ihr macht Euch auf, um ihn und sein Gefolge persönlich willkommen zu heißen. Ihr stellt Euch darauf ein, Nichtigkeiten auf hohem Niveau auszutauschen, doch Ihr habt nicht einmal Zeit, Euch vorzustellen, da Ihr gleich am Anfang mit einer Frage konfrontiert werdet: 'Wo ist [stonemason.GetBestName], der außergewöhnliche Künstler, der für dieses Meisterwerk verantwortlich ist? Besonders die schräge Tür und die unebenen Stufen sind ungewöhnliche neue Bauelemente. Ich würde es mir etwas kosten lassen, dieses Genie persönlich treffen zu können', sprudelt es aus dem Politiker heraus, während er auf den schiefen Turm deutet.;;Te han informado de la llegada de un dirigente extranjero a tu reino y sales a saludar a su séquito en persona. Cuando te encuentras con ellos te dispones a intercambiar cortesías nobles. Pero no tienes tiempo ni para presentarte antes de que te interrumpa con una pregunta. '?Dónde est?[tower_founder.GetBestName], la magnífica mente tras de esta obra magistral? Sobre todo la puerta inclinada y los escalones desiguales son detalles nuevos y frescos. Pagaría bien para conocer a este genio en persona', espeta el dirigente mientras señala la torre inclinada.;;;;;;;;;x
EVTOPTA_WOL_10221;¶÷¡£¡£µ±È»£¬ÎÒ»á°ÑËû´ÓÎÒµÄ¼Ò¡£¡£¡£ÎÒµÄÁìµØ´ø¸øÄã¡£;Hmm... Bien sûr, je vais vous le... euh... chercher.;Ähm. Ich werde ihn selbstverständlich sofort, ähm, rufen lassen.;;Ah. Por su puesto, os lo traer?de mi... hum... corte.;;;;;;;;;x
EVTOPTB_WOL_10221;ÊÇÎÒ°ÑËû´øµ½ÄãÃæÇ°µÄÊ±ºòÁË;Je vais vous le chercher tout de suite.;Ich bringe ihn sofort zu Euch.;;Os lo llevar?inmediatamente.;;;;;;;;;x
EVTOPTC_WOL_10221;Ëû²»ÔÚÕâÀï¡£ËûÓĞ¸üÖØÒªµÄÊÂÇé¡£;Il n'est pas ici, il est très occup?;Er ist gerade nicht hier. Er hat Wichtigeres zu tun.;;No est?aqu? Tiene asuntos más importantes.;;;;;;;;;x
EVTOPTD_WOL_10221;ÄãÕıÔÚºÍ[Root.GetHerHim] Ëµ»°.;Vous lui parlez en ce moment-même.;Er steht gerade vor Euch.;;Estáis hablando con [Root.GetHerHim] ahora.;;;;;;;;;x
EVTOPTE_WOL_10221;ËüÊÇÔÚÎÒÖÎÀíÕâ¸öÁìµØÖ®Ç°½¨ºÃµÄ¡£;Ce bâtiment a ét?construit avant mon règne.;Er wurde vor meiner Herrschaft erbaut.;;Se construy?aqu?antes de mi gobierno.;;;;;;;;;x
EVTOPTF_WOL_10221;¶÷¡£¡£µ±È»£¬ÎÒ»á°ÑËû´ÓÎÒµÄ¼Ò¡£¡£¡£ÎÒµÄÁìµØ´ø¸øÄã¡£;Hmm... Bien sûr, je vais vous le... euh... chercher.;Ähm. Ich werde ihn selbstverständlich sofort, ähm, rufen lassen.;;Ah. Por su puesto, os lo traer?de mi... hum... corte.;;;;;;;;;x
EVTDESC_WOL_10300;ÄãĞÑÀ´ºó½«Í·×ªµ½´°¿Ú£¬ÄãÒâÊ¶µ½ÄãµÄ³Ç±¤»¨Ô°Ò»Ö±±»ºöÊÓ¶àÄê£¬±ä³ÉÁË³äÂúÔÓ²İ´ÔÉúµÄ»ÄµØ¡£ÔÓ²İ¼°Ï¥¸ß£¬ÌÙÂû´ÖµÄÁ¬½£¶¼ÎŞ·¨Õ¶¶Ï£¬¼¸ºõÎŞ·¨Í¨ĞĞ¡£ÄãĞèÒªÎª´Ë×ö³ö¸Ä±ä¡£;Vous vous réveillez et marchez jusqu'?la fenêtre pour profiter du soleil quand vous constatez que le jardin de votre château est ?l'abandon depuis des années et ressemble davantage ?une forêt. Les mauvaises herbes et les buissons arrivent au genou et il est impossible de le traverser sans une épée ?la main. Il faut faire quelque chose.;Ihr wacht auf und geht ans Fenster, um die Sonne zu begrüßen, als Ihr feststellt, dass der Burggarten jahrelang vernachlässigt wurde. Ein mit Unkraut überwachsener Schandfleck! Das Unkraut ist bis auf Kniehöhe herangewachsen und wegen der Kletterpflanzen ist ein Durchkommen ohne ein gezücktes Schwert kaum möglich. Etwas muss damit geschehen.;;Te despiertas y vas a la ventana para saludar al sol cuando te das cuenta que tu jardín del castillo ha estado descuidado durante años y se convirti?en una desgracia llena de maleza. Las malas hierbas llegan hasta la rodilla y las vides hacen que no se pueden atravesar sin una espada en la mano. Algo se tendr?que hacer con esto.;;;;;;;;;x
EVTOPTA_WOL_10300;ÎÒ½«»á½¨ÔìÒ»¸öÕæÕıµÄ»¨Ô°£¡Ò»¸öÊ÷ÀéÃÔ¹¬£¡;J'en ferai un magnifique jardin avec un labyrinthe en haie?;Ich werde mir vornehmen, den Burggarten zu einem echten Garten umzugestalten, mit einem herrlichen Irrgarten!;;!Me asegurar?de convertir esto en un verdadero jardín con un glorioso laberinto de setos!;;;;;;;;;x
EVTOPTB_WOL_10300;µ«ÊÇÎÒÖ»ÓĞÒ»µãÊ±¼ä¡£;J'ai si peu de temps...;Aber dazu fehlt einfach die Zeit.;;Pero me falta el tiempo.;;;;;;;;;x
EVTDESC_WOL_10301;ÕâÊÇÒ»Ïî¼è¿àµÄ¹¤×÷£¬ÄãĞèÒªÇåÀí³ö´ÓÒ»¸ö¾Ş´óµÄ»¨Ô°ÀïµÄËùÓĞµÄÔÓ²İ¡£Õâ½«ĞèÒªĞí¶àÌìµÄ¼è¿àÀÍ¶¯À´Íê³É×¼±¸¹¤×÷£¬Ö®ºó²Å¿ÉÒÔ¿ªÊ¼½¨ÔìµÄÊ÷ÀéÃÔ¹¬¡£;Enlever toutes les mauvaises herbes dans un si grand jardin, cela prend du temps. Sans doute des jours et des nuits de labeur ?préparer le terrain avant de pouvoir faire pousser le labyrinthe en haie.;Es ist Schwerstarbeit, sämtliches Unkraut aus einem großen Garten zu entfernen. Viele Tage und Nächte schwerer körperlicher Arbeit sind nötig, um die Grundlage für das Pflanzen der Hecken zu schaffen.;;Es trabajo duro limpiar todas las malas hierbas de un jardín tan enorme. Necesitarás muchos días y noches de trabajo duro para terminar el trabajo de preparación antes de poder comenzar a cultivar el laberinto de setos.;;;;;;;;;x
EVTOPTA_WOL_10301;ÎÒ¿ÉÒÔÒÀ¿¿ÎÒ×Ô¼º¡£;Je m'en occuperai moi-même.;Ich übernehme das persönlich.;;Lo har?yo mismo.;;;;;;;;;x
EVTOPTB_WOL_10301;ÎÒ»áĞèÒª¼¸¸ö°ïÊÖµÄ¡£;Je dois demander de l'aide.;Ich benötige eine Hilfskraft.;;Tendr?que conseguir ayuda.;;;;;;;;;x
EVTOPTC_WOL_10301;ÆÍÈË¿ÉÒÔ°ïÎÒ×ö¸ü¶àµÄ¹¤×÷¡£;Mes domestiques trouveront de quoi s'occuper.;Den Bediensteten kann etwas zusätzliche Arbeit nicht schaden.;;A los criados les podría venir bien el trabajo.;;;;;;;;;x
EVTDESC_WOL_10302;ÏÖÔÚÄãĞèÒª×öµÄ¾ÍÊÇµÈ´ıÊ÷Àé³¤´ó£¬Äã¿ÉÒÔ½«×¢ÒâÁ¦×ªÒÆµ½»¨Ô°µÄÆäËûÏ¸½Ú£¬»òĞíÄã¿ÉÒÔÔÚ»¨Ô°µÄ½ÇÂäÀïÌí¼ÓÒ»Ğ©µñËÜ£¿;Maintenant que les haies sont plantées et en attendant qu'elles poussent, vous réfléchissez ?ce que vous pourriez faire d'autre dans votre jardin. Pourquoi pas des statues ?chaque cul-de-sac dans votre labyrinthe?;Nun, da die Hecken gepflanzt wurden und Ihr warten müsst, bis sie gewachsen sind, wendet Ihr Euch anderen Dingen zu, die Euer Garten benötigt. Sollen die Sackgassen in Eurem Irrgarten durch Statuen verschönert werden?;;Ahora que los setos están plantados y tendrás que esperar a que crezcan. concentras su atención en otros detalles necesarios de tu jardín ?Deberías agregar algunas estatuas en los callejones sin salida del laberinto?;;;;;;;;;x
EVTOPTA_WOL_10302;ÎÒ»áÌí¼ÓÒ»Ğ©ÎÒ¼ÒÈËµÄËÜÏñ;Je mettrai de magnifiques statues de ma famille.;Ich ergänze den Irrgarten um prächtige Statuen meiner Familienmitglieder.;;Añadir?algunas magníficas estatuas de mi familia.;;;;;;;;;x
EVTOPTB_WOL_10302;ÎÒ»áÌí¼ÓÒ»Ğ©Æ¯ÁÁµÄ×Ú½ÌµñËÜ¡£;Je mettrai de magnifiques statues de figures religieuses.;Ich ergänze den Irrgarten um prächtige Statuen religiöser Symbolfiguren.;;Añadir?algunas hermosas estatuas de iconos religiosos.;;;;;;;;;x
EVTOPTC_WOL_10302;ÒõÓ°×ã¹»×°ÊÎ½ÇÂäÁË¡£;Quelques coins ombragés suffiront.;Die Schatten sind genug Dekoration für die Sackgassen.;;Las sombras son suficiente decoración en los callejones sin salida.;;;;;;;;;x
EVTDESC_WOL_10303;ÓĞÈË¸æËßÄã£¬ÈÎºÎÃÀÀö¶ø¸ß¹óµÄ»¨Ô°¶¼»áÓĞÅçÈª¡£ÏÖÔÚÄã±ØĞëÎªÄãµÄ»¨Ô°½¨ÔìÒ»¸öÅçÈªÀ´ÌåÏÖËüµÄÉİ»ªÓëÃÀÀö;Tout jardin qui se respecte possède une fontaine, vous a-t-on dit un jour. Vous pouvez maintenant faire construire la vôtre afin de mettre en valeur votre extravagance.;Jeder Garten, der etwas auf sich hält, braucht einen Springbrunnen, hat Euch jemand einmal gesagt. Nun habt Ihr die Möglichkeit, einen Springbrunnen in Euren Garten einzubauen, um für etwas Prunk zu sorgen.;;Alguien te dijo una vez que todo jardín que se respete tiene una fuente. Ahora tiene la posibilidad de crear una fuente de tu jardín para alardear de extravagancia.;;;;;;;;;x
EVTOPTA_WOL_10303;ÎÒ½«ÔÚ»¨Ô°µÄÖĞ¼ä½¨Á¢Ò»¸ö´óĞÍÅçÈª;Je construirai une grande fontaine au beau milieu du jardin.;Ich lasse einen großen Springbrunnen in der Mitte des Gartens erbauen.;;Construir?una gran fuente en su centro.;;;;;;;;;x
EVTOPTB_WOL_10303;ÎÒ»á½¨ÔìÒ»¸öÖÕÈÕÁ÷ÌÊ×ÅÆÏÌÑ¾ÆµÄÅçÈª;Dans ma fontaine, c'est du vin qui coulera, tous les jours de la semaine.;Ich lege mir einen Springbrunnen zu, aus dem sieben Tage die Woche Wein sprudelt!;;Tendr?una fuente y el vino debe fluir por ella todos los días de la semana.;;;;;;;;;x
EVTOPTC_WOL_10303;ÎÒ²»»áÔÚÕâÉÏÃæ»¨Ç®£¡;Je ne ferai pas ce genre de dépense.;Ich gebe dafür kein Geld aus.;;No quiero gastar dinero en esto.;;;;;;;;;x
EVTDESC_WOL_10304;ÊÇÊ±ºòÔÚÄãµÄ»¨Ô°ÀïÌíÉÏĞ©»¨¶äÁË£¬Äã¼È¿ÉÒÔ´ÓÔ¶´¦½ø¿ÚÒì¹úÇéµ÷µÄ»¨»ÜÆ·ÖÖÒ²¿ÉÒÔÔÚÄãµÄ»¨Ô°ÀïÖÖÖ²µ±µØµÄÖ²Îï¡£;Il est temps de vous occuper des plantes qui entourent votre jardin. Vous pourriez importer des fleurs exotiques venues de loin, ou bien utiliser des plantes locales.;Es ist an der Zeit, die Lücken im Garten mit Pflanzen zu füllen. Ihr könnt entweder exotische Blumenarten aus der Ferne importieren lassen oder heimische Pflanzen in Eurem Garten wachsen lassen.;;Es el momento de rellenar las plantaciones entorno a tu jardín y puedes importar flores exóticas especies de muy lejos o plantar flora local en tu jardín.;;;;;;;;;x
EVTOPTA_WOL_10304;ÈÃÎÒÃÇ½ø¿ÚÒ»Ğ©Òì¹ú»¨»Ü¡£;Importons des fleurs pour créer quelque chose de plus exotique.;Importieren wir Blumen um des exotischen Anblicks willen.;;Importemos flores para vistas exóticas.;;;;;;;;;x
EVTOPTB_WOL_10304;±¾µØµÄÖ²Îï×ã¹»ÃÀÀö£¬ÆäËûµØ·½µÄÏÊ»¨²»»áÇ¿µ½ÄÄÀïÈ¥¡£;La flore locale est aussi belle que partout ailleurs.;Die heimischen Pflanzen sind genauso wunderschön wie alle anderen Blumen.;;La flora local es tan bella como pueden ser cualquier otras flores.;;;;;;;;;x
EVTDESC_WOL_10305;×îºóµÄÒ»²¿·ÖÊÇ»¨Ô°ÀïÃ»ÓĞ¿ÉÒÔ¹©ÈËĞª½ÅµÄµØ·½£¬ÓĞĞ©ÈËÈÏÎªÒ»¸öÁ¹Í¤¾Í¿ÉÒÔ¸ÄÉÆÕâÒ»ÇĞ¡£;Un coin recul?de votre jardin reste inoccup? Quelqu'un a suggér?que ce serait le parfait emplacement pour un petit pavillon.;In einem abgelegenen Teil des Gartens gibt es einen letzten Ort, der noch unbebaut ist. Es wurde angeregt, dass dies der perfekte Platz für einen gemütlichen Pavillon sei.;;Hay un último punto que no est?ocupado, en una parte aislada del jardín. Algunas personas piensan que es un lugar perfecto para un pabellón acogedor.;;;;;;;;;x
EVTOPTA_WOL_10305;ÌıÆğÀ´Í¦ÀËÂşµÄ£¬ÈÃÎÒÃÇ×öÒ»¸ö°É¡£;C'est une idée charmante, faisons cela.;Das hört sich romantisch an, so machen wir es.;;Suena romántico, vamos hacerlo.;;;;;;;;;x
EVTOPTB_WOL_10305;ÌıÆğÀ´Ê®·Ö·ûºÏÎÒµÄ¿ÚÎ¶¡£;Je trouve cela un peu niais.;Das hört sich etwas zu romantisch an für meinen Geschmack.;;Eso suena un poco demasiado romántico para mi gusto.;;;;;;;;;x
EVTDESCA_WOL_10306;Ê÷ÀéÃÔ¹¬»¨Ô°ÖÕÓÚÍê³É¡£°º¹óºÍ¶ÀÌØµÄÏ¸½ÚºÍ¹¤×÷Ê¹µÃÄãÔÚ»¨Ô°µÄÅ¬Á¦Ã»ÓĞ°×·Ñ£¬ÄãµÄ»¨Ô°ÊÇÔÚĞí¶àÁìÓòµÄ»Ô»ÍÖ®×÷¡£ÔÚĞŞÖş»¨Ô°µÄ¹ı³ÌÖĞ£¬Äã»¹Ñ§»áÁËÈçºÎÈÃÄãµÄÉú»îµÄÖØÒª·½ÃæÔÚÄãÉí±ß·¢Õ¹¡£Í¬Ñù¾¡¿ÉÄÜ¶àµÄ»¨¶ä´Ù½øÁËÄãÓëÁÚ¾ÓµÄ¹ØÏµ¡£;Le labyrinthe de haies et le jardin sont enfin achevés. Les moyens déployés et l'abondance de détails ne sont pas passés inaperçus et on admire sa beaut?dans tous le royaume. En faisant pousser ces plantes, vous avez également appris comment développer certains aspects de votre propre vie. Faire pousser des fleurs, faire grandir des relations, tout cela est très proche.;Der Irrgarten und der Garten sind endlich fertig. Die kostspieligen und exklusiven Elemente und die Arbeit, die Ihr in den Garten gesteckt habt, erregen Aufmerksamkeit. Die Kunde von der Pracht Eures Gartens verbreitet sich bis in ferne Reiche. Bei der Gestaltung des Gartens habt Ihr gelernt, wie Ihr wichtige Aspekte Eures Lebens zum Blühen bringen könnt. Dazu gehören sowohl Blumen als auch die Beziehungen zu den Menschen um Euch herum.;;El laberinto de setos y jardín est?finalmente terminado. Los detalles caros y exclusivos y el trabajo de tu jardín no ha pasado desapercibido y tu jardín es famoso por su magnificencia en muchos reinos. Durante el proceso de cultivo del jardín también has aprendido cómo hacer que florezcan aspectos importantes de su vida. Tanto flores como hacer crecer las relaciones con personas cercanas.;;;;;;;;;x
EVTDESCB_WOL_10306;Ê÷ÀéÃÔ¹¬»¨Ô°ÖÕÓÚÍê³É¡£°º¹óºÍ¶ÀÌØµÄÏ¸½ÚºÍ¹¤×÷Ê¹µÃÄãÔÚ»¨Ô°µÄÅ¬Á¦Ã»ÓĞ°×·Ñ£¬ÄãµÄ»¨Ô°ÊÇÔÚĞí¶àÁìÓòµÄ»Ô»ÍÖ®×÷¡£ÔÚĞŞÖş»¨Ô°µÄ¹ı³ÌÖĞ£¬Äã»¹Ñ§»áÁËÈçºÎÈÃÄãµÄÉú»îµÄÖØÒª·½ÃæÔÚÄãÉí±ß·¢Õ¹¡£Í¬Ñù¾¡¿ÉÄÜ¶àµÄ»¨¶ä´Ù½øÁËÄãÓëÁÚ¾ÓµÄ¹ØÏµ¡£;Le labyrinthe de haies et le jardin sont enfin achevés. Votre labyrinthe complexe fascinera tout le royaume. En faisant pousser ces plantes, vous avez également appris comment développer certains aspects de votre propre vie. Faire pousser des fleurs, faire grandir des relations, tout cela est très proche.;Der Irrgarten und der Garten sind endlich fertig. Der komplexe Irrgarten fasziniert die Menschen in Eurem Reich. Bei der Gestaltung des Gartens habt Ihr gelernt, wie Ihr wichtige Aspekte Eures Lebens zum Blühen bringen könnt. Dazu gehören sowohl Blumen als auch die Beziehungen zu den Menschen um Euch herum.;;El laberinto de setos y jardín est?finalmente terminado. Un complejo laberinto de setos desde luego atrae la atención de gente de todo el reino. Durante el proceso de cultivo del jardín también has aprendido cómo hacer que florezcan aspectos importantes de su vida. Tanto flores como hacer crecer las relaciones con personas cercanas.;;;;;;;;;x
