#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_ALL_HELP_IS_APPRECIATED;¶ÔËùÓĞµÄ°ïÖú±íÊ¾¸ĞĞ»;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTDESC8096;ÒòÎª²»Ô¸ÒâÈÃÄÚÕ½·ÖÁÑÎÒÃÇµÄ¹úÍÁ£¬[FromFrom.PlotTarget.GetTitledName]ÒÑ¾­Í¬ÒâÇüÏ¥Í¶½µ£¬ÈÃÎÒ[FromFrom.GetPlot]¡£ÔÚÕâ³¡³åÍ»ÖĞÄúÃÖ×ãÕä¹óµÄÖ§³Ö¾ø²»»á±»Íü¼Ç¡£\n\n³ÏÖ¿µÄ£¬\n[FromFrom.GetTitledName];Plutôt que de laisser la guerre civile déchirer le Royaume, [FromFrom.PlotTarget.GetTitledName] a accept?de se retirer et de me laisser [FromFrom.GetPlot]. Votre précieux soutien dans ce conflit ne sera jamais oubli?\n\nCordialement,\n[FromFrom.GetTitledName];Damit das Reich nicht von einem Bürgerkrieg zerrissen wird, hat [FromFrom.PlotTarget.GetTitledName] seinem Rücktritt zugestimmt und lässt mich [FromFrom.GetPlot]. Eure wertvolle Unterstützung in diesem Konflikt wird nicht in Vergessenheit geraten.\n\nGezeichnet,\n[FromFrom.GetTitledName];;En vez de dejar que la guerra civil destroce el reino, [FromFrom.PlotTarget.GetTitledName] ha aceptado retirarse y dejarme [FromFrom.GetPlot]. Tu valioso apoyo en este conflicto no ser?olvidado.\n\nAtentamente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTOPTA8096;ºÃµÃºÜ;Excellent?;Gut;;Bien;;;;;;;;;x
EVTDESC8118;ÄãÕâ¿É³ÜµÄÇÃÕ©ÆóÍ¼¾ø²»»áµÃ³Ñ¡£ÎŞÂÛÄãÊÕÂòÁË¶àÉÙ¸¯°ÜµÄ±°±ÉĞ¡ÈËÀ´Ö§³ÖÄãµÄÒõÄ±£¬ÎÒ¾ø²»»á²»Õ½¶ø½µ¡£ÎÒµÄ¾ÍÊÇÎÒµÄ£¬ÄãĞİÏë¶á×ß£¡\n\nÊğÃû£¬\n[From.GetTitledName];Votre honteuse tentative de chantage n'a pas réussi. Peu importe le nombre de corrompus que vous avez soudoyés pour soutenir votre projet, mais je ne rendrais pas sans me battre. Ce qui m'appartient légitimement restera toujours mien?\n\nSign?\n[From.GetTitledName];"Euer niederträchtiger Erpressungsversuch ist fehlgeschlagen. Egal wie viele korrupte Seelen Ihr angeworben habt, um Euren Plan in die Tat umzusetzen - ich werde nicht aufgeben, ohne zu kämpfen. Was rechtmäßig mir gehört ist mein!\n\nGezeichnet,\n[From.GetTitledName]";;Tu vergonzoso intento de chantaje no ha tenido éxito. No importa cuántas almas corruptas hayan sido tentadas a ayudar a llevar a cabo tu plan, no voy a ceder sin luchar. Lo que es legítimamente mío, ¡es mío! \n\nFirmado,\n[From.GetTitledName] ;;;;;;;;;x
EVTOPTA8118;ÄÇ¾ÍÈÃÕ½ÕùÀ´²Ã¾ö°É!;Alors c'est la guerre?;Das bedeutet Krieg!;;¡Entonces es la guerra!;;;;;;;;;x
CRUSADE_DESC_IRO;±İÏÂ, §Y$POPE$§!·¢ÆğÁËÒ»³¡$CRUSADE$ÒÔÊÕ¸´§Y$TITLE$§!ËùÓĞµÄ±»§Y$ENEMY$§!Õ¼ÁìµÄ²¿·Ö;Sa Saintet?le §Y$POPE$? a lanc?une $CRUSADE$ pour reconquérir toutes les terres du §Y$TITLE$? détenues par §Y$ENEMY$?.;Seine Heiligkeit, §Y$POPE$? hat einen $CRUSADE$  verkündet, um alle Teile des §Y$TITLE$?, die §Y$ENEMY$? Inne hat, zurückzufordern.;;Su santidad, §Y$POPE$? ha declarado una $CRUSADE$ para reclamar todas las partes del §Y$TITLE$? en poder de §Y$ENEMY$?.;;;;;;;;;x
CRUSADE_DESC_DRO_1;¼ÈÈ»§Y$TITLE$§!µÄÍõ¹ÚÒÑ¾­±»[Religion.GetName]µÄÍ³ÖÎÕß - §Y[GetTitledFirstName]§!Ëù³ÖÓĞ - [GetObjectPronoun]½«»ñµÃËùÓĞµÄÕ½ÀûÆ·.;Puisque la Couronne de §Y$TITLE$? est déj?détenue par un[GetNoneE] fidèle de la foi [Religion.GetName] - §Y[GetTitledFirstName]? -, toutes les conquêtes lui seront remises.;Da die Krone von §Y$TITLE$? bereits von einem guten [Religion.GetName] Herrscher gehalten wird - §Y[GetTitledFirstName]? - werden alle Erträge an [GetObjectPronoun] weitergereicht.;;Como la Corona de §Y$TITLE$? ya est?en manos de un buen gobernante [Religion.GetName]  - §Y[GetTitledFirstName]? - Todas las ganancias serán entregadas a [GetObjectPronoun]. ;;;;;;;;;x
CRUSADE_DESC_DRO_2;¼ÈÈ»§Y$TITLE$§!µÄÍõ¹Ú²»ÔÙ±»ĞÅÑö$RELIGION$µÄÁìÖ÷Ëù³ÖÓĞ, ËùÓĞµÄÕ½ÀûÆ·¶¼½«±»½»¸øµ±Ç°¶Ô$CRUSADE$¹±Ï××î´óµÄÁìÖ÷§Y$RULER$§!.;Puisque la Couronne de §Y$TITLE$? n'est pas détenue par un seigneur de religion $RELIGION$, toutes les conquêtes seront remises au seigneur qui participera le plus activement ?la $CRUSADE$, ?savoir pour l'instant §Y$RULER$?.;"Da die Krone von §Y$TITLE$? nicht von einem $RELIGION$ Herrscher gehalten wird, werden alle Erträge an den Herrscher übergeben, die sich am meisten an dem $CRUSADE$ beteiligt haben - hierbei handelt es sich derzeit um §Y$RULER$?.";;Como la Corona de §Y$TITLE$? no est?en manos de un gobernante $RELIGION$, todas las ganancias serán entregadas al gobernante que aporta más a la $CRUSADE$, que es en la actualidad §Y$RULER$?;;;;;;;;;x
PARTICIPATION_SCORE;Îª$CRUSADE$×÷³ö¹±Ï×;Contribution ?la $CRUSADE$;Beteiligung am $CRUSADE$;;Contribución para la $CRUSADE$ ;;;;;;;;;x
CLICK_TO_OPEN_WAR_VIEW;§Gµã»÷´ò¿ªÕ½ÕùÒ»ÀÀ§!;§GCliquez pour ouvrir la vue des guerres ?;§Gklicken, um die Kriegs-Ansicht zu öffnen?;;§GHaz clic para la vista de guerra ?;;;;;;;;;x
EVTNAME620;[Root.GetBaseName][From.Religion.GetCrusadeName]´ó¹¦¸æ³É!;[From.Religion.GetCrusadeName] pour [Root.GetBaseName] a réussi!;Erfolgreicher [From.Religion.GetCrusadeName] für [Root.GetBaseName]!;;Satisfactoria [From.Religion.GetCrusadeName] para [Root.GetBaseName]!;;;;;;;;;x
EVTDESC620;ÔÚ¶Ô¿¹[New.GetTitledName]µÄ[Root.GetBaseName][From.Religion.GetCrusadeName]ÖĞ£¬[From.Religion.GetRandomGodNameCap]Ó®µÃÁË[From.GetTitledName] Ê¤Àû. [From.RelHead.GetTitledName]ÚÍÁîÕû¸ö[From.Religion.GetGroupName]ÊÀ½ç»¶ÇìÒ»¸öÔÂ!;[From.Religion.GetRandomGodNameCap] a accord?la victoire ?[From.GetTitledName] dans la [From.Religion.GetCrusadeName] pour obtenir [Root.GetBaseName] contre [New.GetTitledName]. [From.RelHead.GetTitledName] a ordonn?un mois de célébration dans le monde [From.Religion.GetGroupName]?;[From.Religion.GetRandomGodNameCap] hat [From.GetTitledName] den Sieg in dem [From.Religion.GetCrusadeName] für [Root.GetBaseName] gegen [New.GetTitledName] gewährt. [From.RelHead.GetTitledName] hat einen Monat des Feiers für die ganze [From.Religion.GetGroupName] Welt ausgerufen!;;[From.Religion.GetRandomGodNameCap] ha concedido a [From.GetTitledName] la victoria en la [From.Religion.GetCrusadeName] para [Root.GetBaseName] contra el [New.GetTitledName]. [From.RelHead.GetTitledName] ha convocado un mes de celebración en todo el mundo [From.Religion.GetGroupName]! ;;;;;;;;;x
EVTOPTA620;ÔŞÃÀ[From.Religion.GetRandomGodName]!;Louons [From.Religion.GetRandomGodName]?;Gepriesen sei [From.Religion.GetRandomGodName]!;;¡Alabemos a [From.Religion.GetRandomGodName]!;;;;;;;;;x
EVTNAME621;¶Ô[Root.GetBaseName]µÄ[From.Religion.GetCrusadeName]Ê§°ÜÁË!;[From.Religion.GetCrusadeName] pour [Root.GetBaseName] a échoué !;Der [From.Religion.GetCrusadeName] für [Root.GetBaseName] wurde abgeblasen!;;¡El [From.Religion.GetCrusadeName] para [Root.GetBaseName] ha hablado! ;;;;;;;;;x
EVTDESC621;[From.Religion.GetRandomGodNameCap] ËÆºõ²»ÔÙ¾ì¹Ë [From.Religion.GetGroupName] ÁË. ÔÚ·´¸´µÄÀ­¾âºÍ×ª½øÖ®ºó,  [From.GetTitledName] ÏÂÁîÈ¡ÏûÁË¶Ô¿¹ [New.GetTitledName] Ö¼ÔÚ¶áÈ¡ [Root.GetBaseName] µÄ [From.Religion.GetCrusadeName].;[From.Religion.GetRandomGodNameCap], semble-t-il, ne favorise pas ses fidèles [From.Religion.GetGroupName]s. Après une série de défaites et de revers, [From.GetTitledName] a renonc??son ambition de [From.Religion.GetCrusadeName] pour [Root.GetBaseName] contre [New.GetTitledName].;[From.Religion.GetRandomGodNameCap], es scheint den [From.Religion.GetGroupName] Gläubigen nicht zu Gute zu kommen. Nach einer Folge von Verlusten und Rückschlägen, hat [From.GetTitledName] den [From.Religion.GetCrusadeName] für [Root.GetBaseName] gegen [New.GetTitledName] abgeblasen.;;[From.Religion.GetRandomGodNameCap], al parecer, no favorece a los [From.Religion.GetGroupName] fieles. Después de una serie de derrotas y retrocesos, [From.GetTitledName] ha hecho un llamamiento de la [From.Religion.GetCrusadeName] para [Root.GetBaseName] contra el [New.GetTitledName]. ;;;;;;;;;x
TITLE_CREATION_NOT_PRIMARY_TYPE;ÌØÊâÍ·ÏÎ³ÖÓĞÕßÎŞ·¨´´½¨»ò´Û¶áÏàµÈ»ò¸ü¸ß¼¶±ğµÄÍ·ÏÎ.;Les détenteurs de titres spéciaux ne peuvent pas créer ou usurper des titres de rangs supérieurs ou égaux.;Besondere Titelhalter können keine gleichen oder höheren Rangtitel erschaffen oder sich diesen aneignen.;;Los poseedores de títulos especiales no pueden crear o usurpar títulos de igual rango o superior. ;;;;;;;;;x
IS_NOT_LOCATED_IN_AREA;²»ÔÚ;Ne se trouve pas dans;Befindet sich NICHT in;;No se encuentra en;;;;;;;;;x
IS_LOCATED_IN_AREA;ÔÚ;Se trouve dans;Befindet sich in;;Se encuentra en;;;;;;;;;x
IS_NOT_DE_JURE_VASSAL_OR_BELOW;²»ÊÇ·¨Àí·â³¼»òÏÂÊô;N'est pas un vassal de jure ou en dessous;Ist KEIN de jure Vasall oder niedriger;;No es vasallo de facto o por debajo de;;;;;;;;;x
IS_DE_JURE_VASSAL_OR_BELOW;ÊÇ·¨Àí·â³¼»òÏÂÊô;Est vassal de jure ou en dessous;Ist ein de jure Vasall oder niedriger;;Es vasallo de facto o por debajo de ;;;;;;;;;x
WAR_NAME_CRUSADE;$ORDER$$RELIGION$ $HOLY_WAR$£¬ÎªÁË¶áÈ¡$OTHER_TITLE$;$ORDER$$HOLY_WAR$ $RELIGION$ pour obtenir $OTHER_TITLE$;$ORDER$$RELIGION$ $HOLY_WAR$ für $OTHER_TITLE$;;$ORDER$$RELIGION$ $HOLY_WAR$ por $OTHER_TITLE$;;;;;;;;;x
CB_NAME_CLAIM_VASSAL;ÊÕ»Ø[Title.GetBaseName];Révoquer [Title.GetBaseName];Annulliert [Title.GetBaseName];;Revocar [Title.GetBaseName];;;;;;;;;x
#coastal_republic_desc;As a Naval Republic, §Y$CLAIMANT$§! can declare war to seize control of the coastal §Y$TITLE$§!;;Als eine Flottenrepublik, kann §Y$CLAIMANT$? einen Krieg ausrufen, um die Kontrolle der K¨¹sten-§Y$TITLE$? zu erlangen;;Como Rep¨²blica naval, §Y$CLAIMANT$? Puede declarar una guerra para tomar el control de la zona costera §Y$TITLE$?;;;;;;;;;x;
HOLDING_TYPE_IS_NOT;³ÖÓĞ×´Ì¬Îª·ñ;Le type de propriét?n'est pas ;Die gehaltene Ausführung ist NICHT;;Tipo de posesión no es;;;;;;;;;x
HOLDING_TYPE_IS;³ÖÓĞ×´Ì¬ÎªÊÇ;Le type de propriét?est ;Die gehaltene Ausführung ist;;Tipo de posesión es;;;;;;;;;x
REPUBLIC_HELD_CITY;¹²ºÍ¹úËùÊô³ÇÊĞ;La cit?est contrôlée par une république;Republikanisch gehaltene Stadt;;Ciudad sostenida por la Republica;;;;;;;;;x
REPUBLIC_HELD_COASTAL_CITY;¹²ºÍ¹úËùÊôº£°¶³ÇÊĞ;La cit?côtière est contrôlée par une république;Republikanisch gehaltene Küstenstadt;;Ciudad Costera sostenida por la Republica;;;;;;;;;x
REPUBLIC_GRAND_CAPITAL_CITY;×ğ¹ó¹²ºÍ¹úÊ×¶¼;Capitale de la Grande République ;Republikanisch gehaltene Hauptstadt;;Capital de la Gran República;;;;;;;;;x
MATRILINEAL_MARRIAGE;Èë×¸»éÒö;Mariage matrilinéaire;Matrilineare Heirat;;Matrimonio matrilineal;;;;;;;;;x
MATRILINEAL;Èë×¸;Matrilinéaire ;Matrilinear;;matrilineal;;;;;;;;;x
BETROTHAL_SUCC;Èë×¸¶©»é;Fiançailles matrilinéaires ;Matrilineare Verlobung;;esponsales matrilineales;;;;;;;;;x
BETROTHED_SUCC_IRO;ÕâĞ©ÈËÎïÒÑ¾­ĞíÅä¸ø¶Ô·½£¬ËûÃÇ²»ÄÜÓëÆäËûÈË½á»é³ı·Ç»éÔ¼±»»ÙÆú. ËûÃÇÍ¬ÒâµŞ½áÈë×¸»éÒö£¬ÕâÒâÎ¶×ÅÕâ¶Ô·ò¸¾ËùÉúÏÂµÄËùÓĞº¢×Ó¶¼ËæÄ¸ĞÕ.;Ces personnages se sont promis l'un ?l'autre et ne peuvent pas épouser quelqu'un d'autre, sauf en cas de rupture de fiançailles. Ils se sont mis d'accord pour se marier de façon matrilinéaire, c.-?d. que tous les enfants nés du couple seront de la dynastie de la mariée.;Diese Charaktere sind einander versprochen und können niemand anderen heiraten, außer die Verlobung wird gelöst. Sie haben zugestimmt, matrilinear zu heiraten, was bedeutet, dass alle Kinder, die dem Paar geboren werden, der Dynastie der Braut angehören.;;Estos personajes se comprometen el uno con el otro y no pueden casarse con otra persona a menos que el compromiso se rompa. Ellos se han puesto de acuerdo para casarse por línea materna, es decir, los hijos nacidos de la pareja serán de la dinastía de la novia.;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_3;§RÕâ¶Ô·ò¸¾ËùÉúµÄº¢×Ó½«²»ÊôÓÚÄúµÄ¼Ò×å - Çë¿¼ÂÇÏÂÍ¨³£µÄ»éÒö!§!;§RLes enfants nés de ce couple ne seront pas de votre dynastie - envisagez un mariage classique!?;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine ordentliche Heirat in Betracht!?;;§Rniños nacidos de la pareja no serán de tu dinastía - consideralo un matrimonio regular?;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_3;§RÕâ¶Ô·ò¸¾ËùÉúµÄº¢×Ó½«²»ÊôÓÚÄúµÄ¼Ò×å - Çë¿¼ÂÇÏÂÈë×¸»éÒö!§!;§RLes enfants nés de ce couple ne seront pas de votre dynastie - envisagez un mariage matrilinéaire!?;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine matrilineare Heirat in Betracht!?;;§Rniños nacidos de la pareja no serán de tu dinastía - consideralo un matrimonio matrilineal?;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_TITLE;°²ÅÅÈë×¸¶©»é;Organiser des fiançailles matrilinéaires ;Arrangiert eine matrilineare Verlobung;;Organizar esponsales matrilineales;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DESC;ÔÚÎªÁ½¸öÈËÎï°²ÅÅÈë×¸¶©»é;Organiser des fiançailles matrilinéaires entre deux personnages;Arrangiert eine matrilineare Verlobung zwischen zwei Charakteren;;Organizar esponsales entre dos caracteres por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_LONG_DESC;º¢Í¯²»ÄÜ±»°²ÅÅ½á»é,µ«ËûÃÇ¿ÉÒÔ¶©»é.¶©»é¹ØÏµ»á³ÖĞøµ½ÈËÎï½á»é,»òÕßÆäÖĞÒ»ÈËËÀÍö, »òÊÇ»éÔ¼±»Ëº»Ù.;Bien que les enfants ne soient pas autorisés ?se marier, ils peuvent se fiancer. Les fiançailles restent en vigueur jusqu'?ce que les personnes se marient, l'un d'eux meurt ou en cas de rupture explicite.;Obwohl Kinder nicht heiraten dürfen, können sie eine Verlobung eingehen. Die Verlobung hat Bestand, bis die Charaktere heiraten, einer von ihnen sterben werden oder diese ausdrücklich gelöst wird.;;Aunque los niños no pueden casarse, pueden comprometerse. El compromiso durar?hasta que los personajes se casen, uno de ellos muera, o que se rompe de forma explícita.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_0;Ñ¡ÔñÎ´À´µÄĞÂÄïºÍĞÂÀÉ.;Sélectionnez les futurs mariés;Wählt eine zukünftige Braut oder einen zukünftigen Bräutigam.;;Seleccione una futura novia y novio.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_1;´Ó§Y$CHAR$§WµÄ¹¬Í¢ÖĞÑ¡ÔñÒ»Î»ÈËÎï.;Sélectionnez une personne de la Cour de §Y$CHAR$W.;Wählt einen Charakter von §Y$CHAR$§Ws Hof.;;Selecciona un personaje de la corte de §Y$CHAR$§W.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_ACCEPT_SETUP;Èë×¸¶©»éµÄÌáÒé±»½ÓÊÜ;L'offre de fiançailles matrilinéaires est acceptée;Angebot einer matrilinearen Verlobung angenommen;;Oferta de esponsales matriliniales aceptada;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetBestName]§W½ÓÊÜÁË§Y[Actor.GetBestName]§WÌá³öµÄ¹ØÓÚÈÃ§Y[ActorExtra.GetBestName]§WºÍ§Y[RecipientExtra.GetBestName]§WµŞ½áÈë×¸»éÔ¼µÄÌáÒé;§Y[Recipient.GetBestName]? accepte la suggestion faite par §Y[Actor.GetBestName]? que §Y[ActorExtra.GetBestName]? et §Y[RecipientExtra.GetBestName]? doivent se fiancer de façon matrilinéaire;§Y[Recipient.GetBestName]§W nimmt den Vorschlag von §Y[Actor.GetBestName]§W an, dass §Y[ActorExtra.GetBestName]§W und §Y[RecipientExtra.GetBestName]§W eine matrilineare Verlobung eingehen sollten;;§Y[Recipient.GetBestName]§W acepta la sugerencia formulada por §Y[Actor.GetBestName]§W que §Y[ActorExtra.GetBestName]§W y §Y[RecipientExtra.GetBestName]§W deben tener esponsales por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DECLINE_SETUP;Èë×¸»éÒöÌáÒé±»¾Ü¾ø;L'offre de fiançailles matrilinéaires est refusée;Angebot einer matrilinearen Verlobung abgelehnt;;Oferta de esponsales matriliniales rechazada;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W¾Ü¾øÁË§Y[Actor.GetBestName]§WÌá³öµÄ¹ØÓÚÈÃ§Y[ActorExtra.GetBestName]§WºÍ§Y[RecipientExtra.GetBestName]§WµŞ½áÈë×¸»éÔ¼µÄÌáÒé;§Y[Recipient.GetBestName]? refuse la suggestion faite par §Y[Actor.GetBestName]? que §Y[ActorExtra.GetBestName]? et §Y[RecipientExtra.GetBestName]? doivent se fiancer de façon matrilinéaire;§Y[Recipient.GetBestName]§W lehnt den Vorschlag von §Y[Actor.GetBestName]§W ab, dass §Y[ActorExtra.GetBestName]§W und §Y[RecipientExtra.GetBestName]§W eine matrilineare Verlobung eingehen sollten;;§Y[Recipient.GetBestName]§W rechaza la sugerencia formulada por §Y[Actor.GetBestName]§W que §Y[ActorExtra.GetBestName]§W y §Y[RecipientExtra.GetBestName]§W celebren esponsales por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_OFFER;[Actor.GetBestName]ÌáÒé[ActorExtra.GetBestName]ºÍ[RecipientExtra.GetBestName]µŞ½áÈë×¸»éÔ¼;[Actor.GetBestName] propose que [ActorExtra.GetBestName] et [RecipientExtra.GetBestName] puissent se fiancer de façon matrilinéaire;[Actor.GetBestName] schlägt vor, dass [ActorExtra.GetBestName] und [RecipientExtra.GetBestName] eine matrilineare Verlobung eingehen sollten;;[Actor.GetBestName] propone que [ActorExtra.GetBestName] y [RecipientExtra.GetBestName] celebren esponsales por línea materna;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_LETTER;ÎÒÃÇÌáÒé[ActorExtra.GetBestName]ºÍ[RecipientExtra.GetBestName]µŞ½áÈë×¸»éÔ¼.;Nous proposons que [ActorExtra.GetBestName] et [RecipientExtra.GetBestName] doivent se fiancer de façon matrilinéaire.;Wir schlagen vor, dass [ActorExtra.GetBestName] und [RecipientExtra.GetBestName] eine matrilineare Verlobung eingehen sollten.;;Nosotros proponemos que [ActorExtra.GetBestName] y [RecipientExtra.GetBestName] celebren esponsales por línea materna.;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_3;§RÕâ¶Ô·ò¸¾ËùÉúµÄº¢×Ó½«²»ÊôÓÚÄúµÄ¼Ò×å - Çë¿¼ÂÇÏÂÍ¨³£µÄ»éÒö!§!;§RLes enfants nés du couple ne seront pas de votre dynastie - envisagez un mariage normal??;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine ordentliche Heirat in Betracht!?;;§Rlos niños nacidos de la pareja no serán de su dinastía - consideralo un matrimonio regular?;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_3;§RÕâ¶Ô·ò¸¾ËùÉúµÄº¢×Ó½«²»ÊôÓÚÄúµÄ¼Ò×å - Çë¿¼ÂÇÏÂÈë×¸»éÒö!§!;§RLes enfants nés du couple ne seront pas de votre dynastie - envisagez un mariage matrilinéaire??;§RKinder, die diesem Paar geboren werden, werden nicht Eurer Dynastie angehören - zieht eine matrilineare Heirat in Betracht!?;;§Rlos niños nacidos de la pareja no ser?nde su dinastía - consideralo un matrimonio matrilineal?;;;;;;;;;x
EVTDESC330;ÎÒ¾ö¶¨½ÓÊÜÄã¹ØÓÚÈÃ[Root.GetTitledFirstName]ºÍ[New.GetTitledFirstName]µŞ½áÈë×¸»éÔ¼µÄ½¨Òé.;J'ai décid?d'accepter votre suggestion de fiançailles matrilinéaires entre [Root.GetTitledFirstName] et [New.GetTitledFirstName].;Ich habe mich dazu entschlossen, Euren Vorschlag einer matrilinearen Verlobung zwischen [Root.GetTitledFirstName] und [New.GetTitledFirstName] anzunehmen.;;He decidido aceptar su sugestión de un compromiso entre la línea materna [Root.GetTitledFirstName] y [New.GetTitledFirstName].;;;;;;;;;x
EVTDESC331;ÎÒ¾Ü¾øÄãÎêÈèĞÔµÄÌáÒé.[New.GetTitledFirstName]¾ø²»»áºÍ[Root.GetTitledFirstName]µŞ½áÈë×¸»éÒö.;Je rejette votre suggestion insultante. [New.GetTitledFirstName] ne se mariera jamais ?[Root.GetTitledFirstName] de façon matrilinéaire.;Ich lehne euren beleidigenden Vorschlag ab. [New.GetTitledFirstName] wird [Root.GetTitledFirstName] niemals matrilinear heiraten.;;No acepto su insultante sugerencia. [New.GetTitledFirstName] nunca se casar?con [Root.GetTitledFirstName] por línea materna.;;;;;;;;;x
WAR_NAME_CLAIM_ALL;$FIRST_ADJ$¶áÈ¡$CLAIMS$µÄ$ORDER$´ÎÕ½Õù;$ORDER$Guerre $FIRST_ADJ$ pour $CLAIMS$;$ORDER$$FIRST_ADJ$ Krieg um $CLAIMS$;;$ORDER$$FIRST_ADJ$ Guerra por $CLAIMS$;;;;;;;;;x
ALL_WARS;ËùÓĞÕ½Õù;Toutes les guerres;Alle Kriege;;todas las guerras;;;;;;;;;x
stressed_death;¾«ÉñÑ¹Á¦;d'anxiét?morbide;an großem Stress;;de estrés severo;;;;;;;;;x
depressed_death;ÒÖÓôÖ¢;d'une dépression;an Depression;;de depresión;;;;;;;;;x
ill_death;³¤ÆÚ¼²²¡;d'une grave maladie;nach einer Zeit der Krankheit;;después de un período de enfermedad;;;;;;;;;x
pneumonic_death;·ÎÑ×;de la pneumonie;an Pneumonie;;de neumonía;;;;;;;;;x
syphilitic_death;Ã·¶¾;de la grande vérole;an Lues;;de lues;;;;;;;;;x
leper_death;ÖÕÄ©ÆÚÂé·ç;de la lèpre en phase finale;an Lepra im Endstadium;;en fase terminal de la Lepra;;;;;;;;;x
wounded_death;ÉË¿Ú¸ĞÈ¾;d'une blessure infectée;an einer entzündeten Wunde;;de una herida infectada;;;;;;;;;x
maimed_death;Ö«ÌåÉË²Ğ;d'une horrible mutilation;an einer verstümmelten Verkrüppelung;;un lisiado mutilado;;;;;;;;;x
infirm_death;ÎÔ´²ÌåĞé;de son infirmit?bettlägerig und gebrechlich;;postrado en la cama y enfermo;;;;;;;;;x
incapable_death;»èÃÔÔÚ´²;dans un profond coma;komatös im Bett;;en estado de coma en la cama;;;;;;;;;x
has_tuberculosis_death;ÂıĞÔ·Îğì;de la consomption;an Schwindsucht;;de tisis;;;;;;;;;x
has_typhoid_fever_death;ÉËº®¸ßÉÕ;de la fièvre lente;an Mittelmeerfieber;;de la fiebre lenta;;;;;;;;;x
has_typhus_death;°ßÕîÉËº®;de la fièvre des campements;an Fleckfieber;;de la fiebre del Campo;;;;;;;;;x
has_bubonic_plague_death;ÏÙÊóÒß;de la peste bubonique;an der Pest;;de la temida plaga;;;;;;;;;x
has_measles_death;ÂéÕî;de la rougeole;an Masern;;del sarampión;;;;;;;;;x
has_small_pox_death;Ìì»¨;de la variole;an Pocken;;de la viruela;;;;;;;;;x
inbred_death;ÂÒÂ×»ûĞÎ;de sa consanguinit?als Missgeburt durch Inzucht;;un monstruo de endogamia;;;;;;;;;x
weak_death;ÉíĞéÌåÈõ;de sa faible constitution;an schlechter körperlicher Verfassung;;físico pobre;;;;;;;;;x
DEATH_BY_TRAIT;ËÀÓÚ$TRAIT_DEATH$;est mort[GetNoneE] $TRAIT_DEATH$;starb $TRAIT_DEATH$;;muri?$TRAIT_DEATH$;;;;;;;;;x
DEATH_BY_NATURE;×ÔÈ»ËÀÍö;est mort[GetNoneE] de causes naturelles;starb eines natürlichen Todes;;muri?de muerte natural;;;;;;;;;x
DEATH_BY_MURDER;±»$KILLER$Ä±É±;a ét?assassiné[GetNoneE] sur ordre de $KILLER$;wurde auf Gehei?von $KILLER$ umgebracht;;fue asesinado por orden de $KILLER$;;;;;;;;;x
DEATH_BY_MURDER_UNKNOWN;ËÀÒò¿ÉÒÉ;est mort[GetNoneE] dans des circonstances suspectes;starb bei einem verdächtigen Unfall;;muri?en un accidente sospechoso;;;;;;;;;x
DEATH_EXECUTION;±»$KILLER$´¦¾ö;a ét?exécuté[GetNoneE] par $KILLER$;wurde durch $KILLER$ hingerichtet;;fue ejecutado por $KILLER$;;;;;;;;;x
DEATH_ACCIDENT;ÒâÍâÉíÍö;est mort[GetNoneE] accidentellement;starb bei einem Unfall;;muri?en un accidente;;;;;;;;;x
DEATH_BATTLE;ÔÚÓë$KILLER$µÄÕ½¶·ÖĞÎşÉü;est mort[GetNoneE] dans une bataille contre $KILLER$;starb im Kampf gegen $KILLER$;;muri?en la batalla contra $KILLER$;;;;;;;;;x
