;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ACQUISITION_CLAIM;×÷ÎªĞû³ÆÕß¶øÕ÷·ş;Conquis en tant que revendicateur;Erobert als Anspruchsteller;;Conquistado como un pretendiente;;;;;;;;;x
ASK_FOR_DIVORCE_INTERACTION_2;ÇëÇó§Y[Actor.RelHead.GetTitledFirstName]§WÅú×¼ÎÒÓë§Y[Actor.Spouse.GetFirstName]§WÀë»é¡£ÓÉÓÚ[Actor.Spouse.GetPossPronoun]²»ÖÒ£¬ÕâÏîÇëÇó½«ÎŞ·¨±»¾Ü¾ø²¢ÇÒ²»»á´øÀ´ÈÎºÎ´ú¼Û¡£¼´±ãÈç´Ë£¬Õâ½«ÒÀÈ»±»[Actor.Spouse.GetPossPronoun]Ç×ÆİÈÏÎªÊÇÎêÈè¡£;Demander ?§Y[Actor.RelHead.GetTitledFirstName]§W de divorcer de §Y[Actor.Spouse.GetFirstName]§W. En raison de son infidélit? la demande ne coûtera rien, et ne sera pas rejetée. Cependant, cela sera toujours perçu comme une insulte par ses proches.;Bittet §Y[Actor.RelHead.GetTitledFirstName]§W um eine Scheidung von §Y[Actor.Spouse.GetFirstName]§W. Wegen [Actor.Spouse.GetPossPronoun] Untreue wird das Ersuchen erfolgreich und kostenlos sein. [Actor.Spouse.GetPossPronoun] Verwandten werden es dennoch als Beleidigung auffassen.;; Pida a §Y[Actor.RelHead.GetTitledFirstName]§Y el divorcio de §Y[Actor.Spouse.GetFirstName]§Y. Debido a la infidelidad de [Actor.Spouse.GetPossPronoun], la solicitud no se le puede negar y no costar?nada. Sin embargo, todavía ser?visto como un insulto por los parientes de [Actor.Spouse.GetPossPronoun]. ;;;;;;;;;x
EVTOPTA301_DESC;[From.GetFirstName]±»Ğû¸æÎªÓµÓĞÍêÈ«¼Ì³ĞÈ¨µÄºÏ·¨[From.GetSonDaughter]¡£\n;[From.GetFirstName] est désormais votre [From.GetSonDaughter] légitime, et bénéficie des droits complets d'héritage.\n;[From.GetFirstName] wird als [From.GetSonDaughter] anerkannt und erhält das uneingeschränkte Recht zu erben.;;[From.GetFirstName] es proclamado [From.GetSonDaughter] legítimo, con todos los derechos de herencia.;;;;;;;;;x
EVTOPTB301_DESC;[From.GetFirstName]ÈÔÈ»²»ºÏ·¨µÄË½Éú×Ó£¬µ«±»³ĞÈÏÎªÎÒµÄ[From.GetSonDaughter]²¢ÄÜÓë±ğµÄ¹ó×åÁªÒö½áÃË¡£Ò»µ©[From.GetSubjectPronoun]ÓĞÁË×Ô¼ºµÄº¢×Ó£¬Ò»¸öĞÂµÄ¼Ò×å½«»á´ÓÕâÒ»Ö§ÏµÖĞ¿ª´´³öÀ´¡£\n;[From.GetFirstName] demeure illégitime, mais c'est officiellement votre [From.GetSonDaughter], et son mariage pourrait forger des alliances. Ses éventuels enfants et leurs descendants seront d'une nouvelle dynastie.\n;[From.GetFirstName] bleibt illegitim, wird aber als [From.GetSonDaughter] anerkannt und kann zu Bündniszwecken verheiratet werden. Sollte [From.GetSubjectPronoun] Kinder haben, wird aus dieser Linie eine neue Dynastie entstehen.;;[From.GetFirstName] sigue siendo ilegítimo, pero se aprueba como mi [From.GetSonDaughter] y puede casarse para formar alianzas. Si [From.GetSubjectPronoun] alguna vez tendr?niños, nacer?una nueva dinastía ser?creado de esa línea.;;;;;;;;;x
EVTOPTC301_DESC;[From.GetFirstName]±»Ç´ÔğÎªÒ»¸ö²»ÖªÆä¸¸µÄÒ°ÖÖ£¬ÓëÎÒºÁÎŞ°ëµãÕıÊ½µÄ¹ØÏµ¡£\n;On dénonce [From.GetFirstName] comme enfant illégitime de père inconnu qui ne possède aucun lien officiel avec votre personne.\n;[From.GetFirstName] wird als Bastard eines Unbekannten gebrandmarkt und hat offiziell keinerlei Beziehung zu mir.;;[From.GetFirstName] es proclamado como un bastardo de padre desconocido, sin ninguna conexión oficial conmigo en absoluto.;;;;;;;;;x
EVTDESC404_KF;ÎÒµÄ [GetFromRelation] [From.GetFirstName] »³ÔĞÁË£¬È»¶øÎÒ²»¿ÉÄÜÊÇº¢×ÓµÄ¸¸Ç×£¡È«¹ú¶¼ÔÚ´«Õâ¸ö°ËØÔ¡ª¡ªËùÓĞÈË¶¼ÖªµÀ [From.FatherOfUnborn.GetTitledName] ²ÅÊÇº¢×ÓÕæÕıµÄ¸¸Ç×¡£;Ma [GetFromRelation] [From.GetFirstName] est enceinte et il est impossible que je sois le père? Les rumeurs courent déj?dans tout le royaume, et tout le monde sait que [From.FatherOfUnborn.GetTitledName] est le vrai père.;Meine [GetFromRelation] [From.GetFirstName] ist schwanger und ich kann unmöglich der Vater sein! Das Reich ist voller Gerüchte. Jeder wei? dass in Wirklichkeit [From.FatherOfUnborn.GetTitledName] der Vater ist.;;Mi [GetFromRelation] [From.GetFirstName] est?embarazada ¡Y no puedo ser el padre, por nada! El reino ya bulle de chismes -todos saben que [From.FatherOfUnborn.GetTitledName] es el verdadero padre.;;;;;;;;;x
EVTDESC404_2;ÎÒµÄ[GetFromRelation][From.GetFirstName]¸æËßÎÒËı»³ÔĞÁË£¬µ«ÄÇÊÇ²»¿ÉÄÜµÄ£¬ÄÑµÀ²»ÊÇÂğ£¿;Ma [GetFromRelation] [From.GetFirstName] me dit qu'elle est enceinte, mais cela doit être une erreur, n'est-ce pas?;Meine [GetFromRelation] [From.GetFirstName] ist schwanger. Aber da stimmt doch etwas nicht, oder?;;Mi [GetFromRelation] [From.GetFirstName] dice estar embarazada, pero eso no puede ser, ¿no?;;;;;;;;;x
EVTOPTB404;Ç´ÔğËûÃÇÁ½¸öÎªÅÑÍ½£¡;Les dénoncer tous les deux en tant que traîtres?;Stellt sie beide als Verräter blo?;;¡Condenad a ambos como traidores! ;;;;;;;;;x
EVTDESC21001;ÎÒÒÑ¾­×ĞÏ¸¿¼ÂÇ¹ıÕâ¼şÊÂÁË£¬ÎÒ²»¿ÉÄÜÊÇÎÒµÄ[GetFromRelation][From.GetFirstName]¶Ç×ÓÀïµÄº¢×ÓµÄ¸¸Ç×¡£Ò»Ïëµ½ËüÔÚËıµÄ¶Ç×ÓÀïÒ»ÌìÒ»ÌìµØ³¤´ó£¬ÎÒ¾ÍÎŞ·¨°²È»ÈëË¯¡£ÎÒ±ØĞëÒª°ÑÕâ¼şÊÂÆ½Ï¢µô£¡;J'ai réfléchi. C'est pratiquement impossible que l'enfant de ma [GetFromRelation] [From.GetFirstName] soit le mien. Alors que le béb?grandit dans son ventre, je peine ?dormir. Je dois oublier tout ça?;Wenn ich darüber nachdenke, kann ich unmöglich der Vater des Kindes meiner [GetFromRelation] [From.GetFirstName] sein. Der Gedanke an dieses Kind, das in ihrem Bauch heranwächst, raubt mir den Schlaf. Die Sache muss aus der Welt geschafft werden!;;Lo he pensado, y no puedo ser el padre del beb?de mi [GetFromRelation] [From.GetFirstName]. Mientras crece en su vientre, me cuesta dormir. ¡Debo poner fin a este asunto! ;;;;;;;;;x
EVTOPTA21001;¹ÍÓ¶Ä³ÈËÈ¥²éÇåÕâÒ»ÇĞ;Engager quelqu'un pour le découvrir;Jemanden anwerben, um Nachforschungen anzustellen;;Contrata a alguien para averiguarlo;;;;;;;;;x
EVTOPTB21001;²»£¬ÎÒÏàĞÅËıµÄ»°£¡;Non, j'ai confiance en elle?;Nein, ich vertraue ihr!;;¡No, confío en su palabra! ;;;;;;;;;x
EVTDESC21003;ÄÇ¸öÎÒ¸¶Ç®¹ÍÓ¶È¥¸ú×ÙÎÒµÄ[GetFromRelation]µÄÊÌÅ®Ö¤ÊµÁËÎÒµÄ»³ÒÉ - [From.FatherOfUnborn.GetTitledName]ÊÇ[From.GetFirstName]µÄÇéÈËÒÔ¼°ÄÇ¸öº¢×ÓÕæÕıµÄ¸¸Ç×£¡;La domestique que j'ai payée pour espionner m[From.GetHerHis] [GetFromRelation] a confirm?mes soupçons? [From.FatherOfUnborn.GetTitledName] est l'amant de [From.GetFirstName] et le vrai père de l'enfant?;Die Magd, die ich als Spionin auf meine [GetFromRelation] angesetzt habe, bestätigt meinen Verdacht. [From.FatherOfUnborn.GetTitledName] ist der Liebhaber von [From.GetFirstName] und in Wirklichkeit der Vater des Kindes!;;¡La criada que pagu?para espiar a mi [GetFromRelation] ha confirmado mis sospechas ?[From.FatherOfUnborn.GetTitledName] es amante de [From.GetFirstName] y el verdadero padre del niño! ;;;;;;;;;x
EVTDESC21003_CR;ÄÇ¸öÎÒ¸¶Ç®¹ÍÓ¶È¥¸ú×ÙÎÒµÄ[GetFromRelation][From.GetFirstName]µÄÅ®ÈË·¢ÏÖÁË¹ØÓÚËıµÄ»³ÔĞÁîÈËÕğ¾ªµÄÕæÏà¡£ÎÒÊÇ¶ÔµÄ£¬ÄÇ¸öº¢×ÓµÄ¸¸Ç×²¢·ÇÊÇÎÒ......¶øÊÇ[From.FatherOfUnborn.GetTitledFirstName]£¬ÄÇ¿ÉÊÇËı×Ô¼ºµÄ[GetFromVsFatherOfUnbornRelation]°¡£¡;La femme que j'ai engagée pour espionner ma [GetFromRelation] [From.GetFirstName] a découvert la vérit?troublante de sa grossesse. J'avais raison, je ne suis pas le père... C'est [From.FatherOfUnborn.GetTitledFirstName] qui l'est, son propre [GetFromVsFatherOfUnbornRelation]?;Die Frau, die ich auf meine [GetFromRelation] [From.GetFirstName] angesetzt habe, hat die schreckliche Wahrheit über ihre Schwangerschaft herausgefunden. Ich hatte recht. Ich bin nicht der Vater, sondern [From.FatherOfUnborn.GetTitledFirstName] ist es, ihr eigener [GetFromVsFatherOfUnbornRelation]!;;La mujer que contrat?para espiar a mi [GetFromRelation] [From.GetFirstName] ha encontrado a la escandalosa verdad sobre su embarazo. Yo estaba en lo cierto, no soy el padre... ¡Sino [From.FatherOfUnborn.GetTitledFirstName], su propio [GetFromVsFatherOfUnbornRelation]! ;;;;;;;;;x
EVTOPTA21003;[Root.Religion.GetRandomGodName]±£ÓÓ£¬ÎÒ±ØĞë±£ÊØÕâ¸öÃØÃÜ£¡;Nous ferions bien de ne pas parler de ceci?;Bei [Root.Religion.GetRandomGodName]. Ich muss diese Sache unter Verschluss halten!;;¡Por [Root.Religion.GetRandomGodName]debería guardar esto en secreto! ;;;;;;;;;x
EVTOPTB21003;ÙôäÂÉñÁé£¡½ÒÂ¶ÕâÁ½¸öÅÑÍ½£¡;Blasphème? Dénoncez les traitres?;Welch eine Gottlosigkeit! Prangert die Verräter öffentlich an!;;¡Impío! ¡Exponed a los traidores! ;;;;;;;;;x
EVTOPTC21003;ÕâËäÈ»ÉñÊ¥...µ«ÒÀÈ»ÊÇ²»ÖÒµÄĞĞ¾¶¡£½ÒÂ¶ËûÃÇ£¡;Sacr?.. mais perfide. Dénoncez-les?;Heiliger B... aber dennoch: Verrat. Macht es öffentlich!;;Pío... Pero traicionero. ¡Exponedlos! ;;;;;;;;;x
EVTOPTD21003;ÕâÊÇ¼«ÆäÑÏÖØµÄÅÑ¹ú×ï£¡;Ceci relève de la haute trahison?;Das ist Hochverrat!;;¡Esto es alta traición! ;;;;;;;;;x
EVTDESC21005;ÎÒµÄ[GetFromRelation]ÕıÅ­²»¿É¶ô¡¢´óºğ´ó½Ğ¡¢»¹°ÑÒÎ×ÓÔÒ¸öÏ¡°ÍÀÃ¡£ËûÖªµÀÁËÎÒºÍ[Root.FatherOfUnborn.GetTitledFirstName]Ö®¼äµÄ·çÁ÷ÔÏÊÂ£¬ËûÖªµÀÎÒ¶Ç×ÓÀïµÄÄÇ¸öº¢×Ó²¢·ÇËûÇ×ÉúµÄ......;Mon [GetFromRelation] vient tout juste de rentrer, hurlant et brisant des chaises ?tout bout de champ. Il est au courant de ma liaison avec [Root.FatherOfUnborn.GetTitledFirstName]. Il sait aussi que l'enfant que je porte n'est pas le sien...;Mein [GetFromRelation] stürmte soeben wutentbrannt in meine Gemächer. Er wei?von meiner Affäre mit [Root.FatherOfUnborn.GetTitledFirstName]. Und er wei? dass das Kind nicht von ihm ist ...;;Mi [GetFromRelation] ha entrado violentamente, gritando y destrozando sillas. Conoce mi relación con [Root.FatherOfUnborn.GetTitledFirstName]. Sabe el niño que llevo no es el suyo...;;;;;;;;;x
EVTOPTA21005;ÑªÈâÖ®ÇûÊÇ´àÈõµÄ......;La chair est faible...;Das Fleisch ist schwach...;;La carne es débil...;;;;;;;;;x
EVTDESC21006;[From.GetTitledName]ÖªµÀÁËÎÒÓë[FromFrom.GetTitledFirstName]Ö®¼äµÄ·çÁ÷ÔÏÊÂ£¬ËûÒ²ÖªµÀÁËËı¶Ç×ÓÀïµÄº¢×ÓÊµ¼ÊÉÏÊÇÎÒÇ×ÉúµÄ......;[From.GetTitledName] est au courant de ma liaison avec [FromFrom.GetTitledFirstName]. Il sait que l'enfant qu'elle porte est en fait le mien...;[From.GetTitledName] wei?von meiner Affäre mit [FromFrom.GetTitledFirstName]. Er wei?nun, dass sie von mir schwanger ist.;;[From.GetTitledName] sabe de mi aventura con [FromFrom.GetTitledFirstName]. Sabe que el niño que lleva es mío en realidad...;;;;;;;;;x
EVTOPTA21006;Õâ¿ÉÄÜÒâÎ¶×ÅÎÒµÄ¶òÔË½«ÖÁ£¡;Ceci pourrait être ma fin?;Das könnte mein Untergang sein!;;¡Esto podría ser mi perdición! ;;;;;;;;;x
EVTOPTB21006;Õâ¿ÉÕæÊÇŞÏŞÎ£¡;Comme c'est embarrassant?;Wie peinlich!;;¡Qu?vergüenza! ;;;;;;;;;x
EVTDESC21010;ÄÇ¸öÎÒ¸¶Ç®¹ÍÓ¶È¥»ñÈ¡[GetFromRelation][From.GetFirstName]ÃØÃÜµÄÅ®Ó¶²¢Ã»ÓĞ·¢ÏÖÈÎºÎÓĞ¹ØËıµÄ»³ÔĞÁîÈË»³ÒÉµÄµØ·½¡£;La domestique que j'ai engagée pour gagner la confiance de ma [GetFromRelation] [From.GetFirstName] n'a rien trouv?de suspect vis-?vis de sa grossesse.;Die Magd, die sich mit meiner [GetFromRelation] [From.GetFirstName] anfreunden sollte, hat nichts Verdächtiges bezüglich ihrer Schwangerschaft bemerkt.;;La criada que contrat?para ganar la confianza de [GetFromRelation] [From.GetFirstName] no ha encontrado nada sospechoso en su embarazo.;;;;;;;;;x
EVTOPTA21010;ÕâÏÂÎÒ¾Í·ÅĞÄÁË£¡;Quel soulagement?;Das ist erleichternd!;;¡Qu?alivio! ;;;;;;;;;x
EVTOPTB21010;ÎÒ±ØĞëÒªÖªµÀ£¡ÎÒÒªµ±ÃæÖÊÎÊËı£¡;Je dois SAVOIR. Je vais la confronter directement?;Ich muss es wissen. Ich werde sie direkt darauf ansprechen!;;Tengo que saber. ¡Me enfrentar?a ella directamente! ;;;;;;;;;x
EVTOPTC21010;¹ÍÓ¶¸ü¶àµÄÌ½×Ó£¡;Engager plus d'espions?;Heuert mehr Spione an!;;¡Contratad a más espías! ;;;;;;;;;x
EVTOPTD21010;¸øËıÉèÏÂÒ»¸ö¡°ÏİÚå¡±;Lui tendre un piège;Lockt sie in eine Falle;;Tendedle una trampa;;;;;;;;;x
EVTDESC21011;ÄÇĞ©ÎÒ»¨ÁË´ó¼ÛÇ®¹ÍÓ¶µÄÌ½×Ó£¬ËûÃÇÊÔÍ¼Ñ°ÕÒÈÎºÎÓĞ¹ØÎÒµÄ[GetFromRelation][From.GetFirstName]ºÍËı»³ÔĞµÄ¿ÉÒÉÖ®´¦£¬½á¹ûÈ«¶¼Ê§°ÜÁË£¬Ã»ÓĞÕÒµ½ÈÎºÎ¶«Î÷¡£;Les espions que j'ai engagés ?prix fort pour découvrir les secrets de ma [GetFromRelation] [From.GetFirstName] et de sa grossesse n'ont pas réussi ?trouver quoi que ce soit.;Die Spione, die ich für viel Geld angeheuert habe, konnten nichts Verdächtiges über meine [GetFromRelation] [From.GetFirstName] und ihre Schwangerschaft herausfinden.;;Los espías que contrat?al gran costo para descubrir algo sospechoso sobre mi [GetFromRelation] [From.GetFirstName]y su embarazo no han podido levantar algo en absoluto.;;;;;;;;;x
EVTOPTA21011;È»ºó£¬ÎÒ²ÂÄÇº¢×ÓµÄÈ·ÊÇÎÒµÄ...£¿;J'imagine que l'enfant est, dans ce cas, le mien...;Dann ist das Kind wohl doch von mir, oder?;;Supongo que el niño debe ser el mío entonces...;;;;;;;;;x
EVTDESC21012;ÎÒÇ×°®µÄ[GetFromRelation][From.GetFirstName]¶ÔÎÒµÄ»³ÔĞÉúÁËÒÉĞÄ¡£ËûÕıÔÚÖÊÎÊÎÒÄÇ¸öº¢×ÓÊÇ²»ÊÇËûÇ×ÉúµÄ£¡;M[From.GetHerHis] ch[From.GetBoyGirl] [GetFromRelation] [From.GetFirstName] porte des soupçons ?l'égard de ma grossesse. Il me demande si l'enfant est bien le sien?;Mein lieber [GetFromRelation] [From.GetFirstName] schöpft Verdacht wegen meiner Schwangerschaft. Er fragt mich nun, ob dieses Kind wirklich von ihm ist!;;Mi querido [GetFromRelation] [From.GetFirstName] sospecha de mi embarazo. ¡Est?aqu?ahora preguntando si el niño es realmente suyo. ;;;;;;;;;x
EVTOPTA21012;ÏòËû±£Ö¤ÎÒµÄÖÒ³Ï£¡;L'assurer de ma fidélité !;Ich versichere ihm, niemals untreu gewesen zu sein!;;¡Aseguradle mi fidelidad! ;;;;;;;;;x
EVTOPTB21012;ÀáÑÛÍôÍôµØ³ĞÈÏÎÒºÍ[Root.FatherOfUnborn.GetTitledFirstName]Ö®¼äµÄ·çÁ÷ÔÏÊÂ;Fondre en larmes et admettre ma liaison avec [Root.FatherOfUnborn.GetTitledFirstName];Ich gebe unter Tränen zu, eine Affäre mit [Root.FatherOfUnborn.GetTitledFirstName] gehabt zu haben.;;Admitir mi romance con [Root.FatherOfUnborn.GetTitledFirstName] con lágrimas en los ojos.;;;;;;;;;x
EVTOPTC21012;Ëû²»¹ıÊÇ¸öÉÆ¶ÊµÄº¢×Ó£¬°ÑËûÂ§ÔÚ»³Àï¡£;Il est pire qu'un enfant. L'entourlouper.;Er ist so ein Baby. Ich werde ihn um den kleinen Finger wickeln.;;Es un beb? Lo tengo en mis manos.;;;;;;;;;x
EVTDESC21013;µ±ÎÒÖÊÎÊ[From.GetFirstName]ÊÇ·ñ²»ÖÒÓÚÎÒÊ±£¬Ëı¿ªÊ¼¿ŞÆü¡£ËıÒ»ÔÙµØÏòÎÒ±£Ö¤ËıÖÒÕêµÄ°®¡¢ÎªÈËÆŞµÄÃÀµÂÒÔ¼°Ê¸Ö¾²»ÓåµÄ¼á¶¨......;[From.GetFirstName] s'est mise ?pleurer quand je lui ai demand?si elle m'avait ét?infidèle. Elle me garantit avec profusion son amour éternel, sa vertu et sa constance ...;[From.GetFirstName] begann zu weinen, als ich sie auf die Schwangerschaft ansprach und versicherte mir, dass sie mich unsterblich liebe und mir unverbrüchlich treu sei...;;[From.GetFirstName] se ech?a llorar cuando le pregunt?si ella es infiel. Ella me asegura profusamente su amor eterno, virtud y firmeza;;;;;;;;;x
EVTOPTA21013;ÎÒÓÀÔ¶ÎŞ·¨ÍêÈ«¿Ï¶¨......;Je ne pourrai jamais être sûr...;Ich werde nie ganz sicher sein...;;Nunca estar?seguro del todo...;;;;;;;;;x
EVTDESC21003_CONF;ÔÚÎÒ³¹µ×µØÖÊÎÊÏÂ£¬ÎÒµÄ[GetFromRelation][From.GetFirstName]±ÀÀ£ÁË£¬²¢º¬Àá³ĞÈÏÁËËıÓë[From.FatherOfUnborn.GetTitledName]Ö®¼äµÄ·çÁ÷ÔÏÊÂ£¬¿ŞÇóÎÒµÄÈÊ´ÈÓë¿íË¡£¡;Quand je lui ai demand?face ?face, ma [GetFromRelation] [From.GetFirstName] a éclat?en sanglots et m'a avou?sa liaison avec [From.FatherOfUnborn.GetTitledName], pleurnichant sur la clémence et mon pardon?;Als ich sie direkt darauf ansprach, brach meine [GetFromRelation] [From.GetFirstName] zusammen und gestand unter Tränen eine Affäre mit [From.FatherOfUnborn.GetTitledName]. Anschließend plapperte sie etwas von Gnade und Vergebung!;;¡Cuando se le pregunt?directamente, mi [GetFromRelation] [From.GetFirstName] se vino abajo y llorosa confes?tener una aventura con [From.FatherOfUnborn.GetTitledName] llorando sobre misericordia y perdón! ;;;;;;;;;x
EVTDESC21003_CONF_CR;ÔÚÎÒ³¹µ×µØÖÊÎÊÏÂ£¬ÎÒµÄ[GetFromRelation][From.GetFirstName]±ÀÀ£ÁË£¬²¢º¬Àá³ĞÈÏÁËËıÓë[From.FatherOfUnborn.GetTitledName]Ö®¼äµÄ·çÁ÷ÔÏÊÂ - ÄÇ¿ÉÊÇËı×Ô¼ºµÄ[GetFromVsFatherOfUnbornRelation]£¡;Quand je lui ai demand?face ?face, ma [GetFromRelation] [From.GetFirstName] a éclat?en sanglots et a admis sa liaison avec [From.FatherOfUnborn.GetTitledName], son propre [GetFromVsFatherOfUnbornRelation]?;Als ich sie direkt darauf ansprach, brach meine [GetFromRelation] [From.GetFirstName] zusammen und gestand unter Tränen eine Affäre mit [From.FatherOfUnborn.GetTitledName], ihrem eigenen [GetFromVsFatherOfUnbornRelation]!;;Cuando se le pregunt?directamente,mi [GetFromRelation][From.GetFirstName], se vino abajo y llorando admiti?tener un aventura con [From.FatherOfUnborn.GetTitledName] ¡su propio [GetFromVsFatherOfUnbornRelation]! ;;;;;;;;;x
EVTDESC21015;µ±ÎÒÖÊÎÊ[From.GetFirstName]µÄ»³ÔĞÊ±£¬Ëı±äµÃ·ßÅ­£¬ËµËı¾ÍÏñÉú»îÔÚ¼àÓüÀï²¢ÇÒÎÒ¾Ü¾ø¸øËıÄÄÅÂÊÇ×î»ù±¾µÄ×ÔÓÉ......;[From.GetFirstName] s'est mise en colère quand je l'ai confrontée ?propos de sa grossesse. Elle affirme qu'elle vit dans une prison, et que je la prive des libertés les plus élémentaires...;[From.GetFirstName] reagierte ärgerlich auf meine Fragen zu ihrer Schwangerschaft und behauptete, sie lebe wie in einem Gefängnis, in dem ihr nicht einmal die geringste Freiheit gegönnt sei.;;[From.GetFirstName] se enoj?cuando me enfrent?a ella sobre el embarazo, diciendo que vive en una prisión y que le niego incluso las libertades más básicas.;;;;;;;;;x
EVTOPTA21015;ºÃ°É£¬ÏÖÔÚÎÒ¾õµÃ²ÑÀ¢ÁË......;Maintenant, je me sens coupable...;Nun fühle ich mich schuldig...;;Ahora me siento culpable ...;;;;;;;;;x
EVTDESC21016;ÎÒ·¢ÏÖÁËÎÒÇ×°®µÄ[Root.FatherOfUnborn.GetTitledFirstName]¸øÎÒµÄÁôÑÔ£¬ËûÈÃÎÒ½ñÌìÔÚÌú½³ÆÌºóÃæÓëËûÅöÃæ£¬µ«ÔÚÄÇµÈ×ÅÎÒµÄÈ´ÊÇÎÒµÄ[GetFromRelation][From.GetFirstName]£¡;J'ai trouv?un mot de la part de mon cher [Root.FatherOfUnborn.GetTitledFirstName] disant de le rejoindre derrière la forge aujourd'hui, mais c'était mon [GetFromRelation] [From.GetFirstName] qui m'attendait sur le lieu de rendez-vous?;Ich fand eine Nachricht meines geliebten [Root.FatherOfUnborn.GetTitledFirstName]. Hinter der Schmiede solle ich mich heute mit ihm treffen, doch mein [GetFromRelation] [From.GetFirstName] war es, der dort auf mich wartete!;;¡Encontr?una nota de mi amado [Root.FatherOfUnborn.GetTitledFirstName] para reunirme hoy con él detrás de la herrería, pero era mi [GetFromRelation] [From.GetFirstName] el que me esperaba all? ;;;;;;;;;x
EVTOPTA21016;Ç×°®µÄ£¬ÇëÌıÎÒ½âÊÍ£¡;Chéri, je peux tout expliquer?;Liebling, ich kann alles erklären!;;¡Querido, te lo puedo explicar! ;;;;;;;;;x
EVTTOOLTIP21003_TRAP;[This.GetFirstName]ÆøµÃ¿ìÒª·ÉÆğÀ´ÁË£¡;[This.GetFirstName] entre dans une colère noire?;[This.GetFirstName] beginnt zu toben!;;¡[This.GetFirstName] es presa de la rabia! ;;;;;;;;;x
EVTDESC21003_TRAP;ÎÒÔÚÎÒ[GetFromRelation]µÄ·¿¼äÀï·ÅÏÂÁËÒ»·İÁôÑÔ£¬Ö¸ÒıËıÈ¥Ìú½³ÆÌºóÃæÓëËıµÄÇéÈËÅöÃæ¡£ÎÒÔÚÄÇµÈ×Å£¬ĞÄÀïÆíµ»Ëı²»»áÇ°À´......µ«ËıÕæµÄÀ´ÁË¡£ËıÏòÎÒÌ¹°×£¬ËıÓë[From.FatherOfUnborn.GetTitledName]ÓĞÒ»¶Î·çÁ÷ÔÏÊÂ£¡;J'ai mis un mot dans la chambre de ma [GetFromRelation], en lui disant de rejoindre son amant derrière la forge. Je me tenais au point de rendez-vous, espérant qu'elle ne viendrait pas... mais en vain. Elle a finalement admis sa liaison avec [From.FatherOfUnborn.GetTitledName]?;Ich habe im Schlafzimmer meiner [GetFromRelation] eine Nachricht hinterlassen, in der von einem Treffen mit ihrem Geliebten hinter der Schmiede die Rede war. Dort wartete ich auf sie, auch wenn ich hoffte, dass sie nicht erscheinen würde. Doch sie erschien und gestand eine Affäre mit [From.FatherOfUnborn.GetTitledName]!;;Puse una nota en la alcoba de mi [GetFromRelation] instruyéndola para encontrar a su amante detrás de la herrería. Me puse all?para esperarla, esperando que no viniera... pero hizo. ¡Admiti?una aventura con [From.FatherOfUnborn.GetTitledName]! ;;;;;;;;;x
EVTDESC21003_TRAP_CR;ÎÒÔÚÎÒ[GetFromRelation]µÄ·¿¼äÀï·ÅÏÂÁËÒ»·İÁôÑÔ£¬Ö¸ÒıËıÈ¥Ìú½³ÆÌºóÃæÓëËıµÄÇéÈËÅöÃæ¡£ËıÀ´ÁË£¬²¢ÇÒÊ§¿ØµØÏòÎÒÌ¹°×ËıÓë[From.FatherOfUnborn.GetTitledName]Ö®¼äµÄ·çÁ÷ÔÏÊÂ - ÄÇ¿ÉÊÇËı×Ô¼ºµÄ[GetFromVsFatherOfUnbornRelation]£¡;J'ai mis un mot dans la chambre de ma [GetFromRelation], en lui disant de rejoindre son amant derrière la forge. Elle est venue sans faute, et a désespérément admis sa liaison avec [From.FatherOfUnborn.GetTitledName], son propre [GetFromVsFatherOfUnbornRelation]?;Ich habe im Schlafzimmer meiner [GetFromRelation] eine Nachricht hinterlassen, in der von einem Treffen mit ihrem Geliebten hinter der Schmiede die Rede war. Sie erschien tatsächlich dort und gestand eine Affäre mit [From.FatherOfUnborn.GetTitledName], ihrem eigenen [GetFromVsFatherOfUnbornRelation]!;;Yo plant?una nota en mi [GetFromRelation] dormitorio instruyéndola de encontrar a su amante detrás de la herrería. Ella vino, y confes?tener un romance con [FatherOfUnborn.GetTitledName] ¡su propia [GetFromVsFatherOfUnbornRelation]! ;;;;;;;;;x
EVTTOOLTIP64046;[This.GetFirstName]ºÍ[Root.GetTitledFirstNameNoRegnal]²»ÔÙ°®×Å¶Ô·½ÁË;[This.GetFirstName] et [Root.GetTitledFirstNameNoRegnal] mettent fin ?leur relation amoureuse;[This.GetFirstName] und [Root.GetTitledFirstNameNoRegnal] beenden ihre Affäre;;[This.GetFirstName] y [Root.GetTitledFirstNameNoRegnal] rompen su relación amorosa.;;;;;;;;;x
alert_no_focus_name;Ñ¡ÔñÒ»¸öÉú»îÖØĞÄ;Choisir un objectif;Wählt einen Fokus;;Escoge un enfoque;;;;;;;;;x
alert_no_focus_instant;§YÌôÑ¡Ò»¸öÉú»îÖØĞÄ§!;§YChoisir un intérêt de personnage?;§YWählt einen Charakterfokus?;;§YEscoge un enfoque de carácter? ;;;;;;;;;x
alert_no_focus_delayed;ÄãÓ¦µ±ÎªÄãµÄ½ÇÉ«ÌôÑ¡Ò»¸öÉú»îÖØĞÄ;Vous devriez choisir un intérêt pour votre personnage;Ihr müsst einen Fokus für Euren Charakter auswählen;;Debes elegir un enfoque para tu personaje;;;;;;;;;x
