#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! ¿ÉÒÔ¸ºµ£ [GetHerHis] ×Ô¼ºµÄÊê½ğ;§Y[GetTitledFirstName]? peut payer sa propre rançon;§Y[GetTitledFirstName]? Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]? puede permitirse su propio rescate;;;;;;;;;x
EVTDESC_SoA_102;Ò®Â·ÈöÀäÓëÓ¦ĞíÖ®µØÒÑ¾­ÔÚÓÌÌ«ÈËµÄ¿ØÖÆÖ®ÏÂ£¬½¨Á¢Í³Ò»µÄÓÌÌ«Íõ¹úµÄÊ±»úÒÑ¾­³ÉÊì¡£¾ÍÏñ¹ÅÊ±´óÎÀÍõºÍËùÂŞÃÅÍõµÄÍõ¹úÒ»Ñù£¬ĞÂÉúµÄÓÌÌ«Íõ¹ú½«±»ÃüÃûÎªÒÔÉ«ÁĞ¡£\n\n¾­ÀúÁË³¤¾ÃµÄ¿àÄÑ£¬ÓÌÌ«ÈËÖÕÓÚÖØĞÂÕÆÎÕ×¡ÁË×Ô¼ºµÄÃüÔË¡£²»ÒªÔÙÈÃ»ù¶½Í½ºÍÄÂË¹ÁÖÃÇ½«Ê¥µØÙôäÂ¡£Ô¸ĞÂÉúµÄÍõ¹úÏòÊÀ½çĞû¸æ£¬Õâ¸ö¹ÅÀÏ×Ú½Ì½øÈëÁËÒ»¸öºÍÆ½¸»×ãµÄÊ±´ú£¡;Maintenant que Jérusalem et la Terre promise sont sous contrôl juif, il est temps de recréer une monarchie unie, Israël, semblable au grand royaume des temps anciens qui brilla sous le règne du légendaire roi David, son fondateur, et Salomon, fils de David et bâtisseur du Premier Temple.\n\nLe peuple juif, qui a tant souffert, reprend enfin sa destinée en main. La Terre Promise ne sera plus jamais déchirée par les luttes ces belliqueux chrétiens et musulmans. Que ce nouveau royaume annonce, c'est une ère de paix et de prospérit?pour la région?;Mit Jerusalem und dem Gelobten Land unter jüdischer Herrschaft ist die Zeit reif für die Schaffung einer neuen Vereinigten Monarchie namens Israel - wie das große Königreich der Antike unter Salomo und David. \n\nNach der langen Leidenszeit der Vertreibung ist das jüdische Volk endlich wieder Herr seines Schicksals. Nie wieder soll das Heilige Land zerrissen werden durch die Kriege christlicher und muslimischer Herrscher. Möge das neue Königreich der Region eine Ära von Frieden und Wohlstand bescheren!;;Con Jerusalén y la Tierra Prometida bajo control judío, es el momento oportuno para crear una nueva monarquía unida llamada Israel, como el gran reino de la antigüedad gobernado por David y Salomón.\n\nEl pueblo judío, que tanto ha sufrido, controlar?por fin su propio destino de nuevo. La Tierra Santa ya no ser?nunca más despedazada por los señores de la guerra cristianos y musulmanes. ¡Que este nuevo reino traiga una era de paz y prosperidad a la región!;;;;;;;;;x
EVTOPTA_SoA_102;ÒÔÉ«ÁĞÍòÊÀ³¤´æ£¡;Longue vie ?Israël?;Lang lebe Israel!;;¡Viva Israel!;;;;;;;;;x
job_spiritual_jewish_group;¹¬Í¢À­±È;Rabbin de la cour;Der Hofrabbiner;;Rabino de la corte;;;;;;;;;x
HEAD_KOHEN_GADOL;¼ÀË¾³¤;Kohen Gadol;Kohen Gadol;;Kohen Gadol;;;;;;;;;x
d_jewish;ÓÌÌ«½Ì´ó¼ÀË¾;La Grande Prêtrise juive;Das jüdische Hohepriestertum;;El Sumo Sacerdocio judío;;;;;;;;;x
d_jewish_adj;ÓÌÌ«½Ì;juive;Jüdisch;;Judío;;;;;;;;;x
third_temple_construction;µÚÈıÊ¥µîµÄĞË½¨ÒÑ¾­¿ªÊ¼¡£;La construction du Troisième Temple a commenc?;Der Bau des Dritten Tempels hat begonnen.;;La construcción del Tercer Templo ha comenzado.;;;;;;;;;x
INTERACTION_GRANT_THEOCRACY_NEIGHBOR;ĞÂµÄÉñÈ¨ÁìµØ²»ÄÜºÍ¾ÉÓĞµÄ½ÓÈÀ;Les nouvelles théocraties ne peuvent jouxter des théocraties déj?existantes;Neue theokratische Grafschaften dürfen nicht an bestehende grenzen;;Las nuevas teocracias de condado no deben colindar con las existentes;;;;;;;;;x
INTERACTION_GRANT_THEOCRACY_MAX;´ÓÊôµÄÉñÈ¨ÁìµØÖ»ÄÜÓµÓĞ §Y$MAX$§! (§Y$MAX_PERC$%§!) ¸ö²®¾ôÁì - Ä¿Ç°ÒÑÓĞ §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Les théocraties vassales ne peuvent comporter que §Y$MAX$? (§Y$MAX_PERC$%?) comtés - Nombre actuel? §Y$CURRENT$? (§Y$CURRENT_PERC$%?);Kann nur §Y$MAX$? (§Y$MAX_PERC$%?) Grafschaften in Vasallen-Theokratien besitzen - Gegenwärtig §Y$CURRENT$? (§Y$CURRENT_PERC$%?);;Solo se pueden tener §Y$MAX$? (§Y$MAX_PERC$%?) teocracias en los condados vasallos - Actualmente hay §Y$CURRENT$? (§Y$CURRENT_PERC$%?);;;;;;;;;x
INTERACTION_GRANT_REPUBLIC_MAX;´ÓÊôµÄ¹²ºÍ¹úÖ»ÄÜÓµÓĞ §Y$MAX$§! (§Y$MAX_PERC$%§!) ¸ö²®¾ôÁì - Ä¿Ç°ÒÑÓĞ §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Les républiques vassales ne peuvent comporter que §Y$MAX$? (§Y$MAX_PERC$%?) comtés - Nombre actuel? §Y$CURRENT$? (§Y$CURRENT_PERC$%?);Kann nur §Y$MAX$? (§Y$MAX_PERC$%?) Grafschaften in Vasallen-Republiken besitzen - Gegenwärtig §Y$CURRENT$? (§Y$CURRENT_PERC$%?);;Solo se pueden tener §Y$MAX$? (§Y$MAX_PERC$%?) repúblicas en los condados vasallos - Actualmente hay §Y$CURRENT$? (§Y$CURRENT_PERC$%?);;;;;;;;;x
DEATH_CHILDBIRTH;ËÀÓÚÄÑ²ú;est mort[GetNoneE] en mettant au monde son enfant;Im Kindbett verstorben;;muri?al nacer;;;;;;;;;x
DEATH_POOR_HEALTH;ËÀÓÚ½¡¿µ²»¼Ñ;est mort[GetNoneE] de mauvaise sant?An schlechter Gesundheit gestorben;;muri?de mala salud;;;;;;;;;x
STILLBIRTH_SETUP;ËÀ²ú;Mort-n?Totgeburt;;Mortinato;;;;;;;;;x
STILLBIRTH_LOG;§Y$MOTHER$§!ÉúÏÂÁËÒ»¸ö§Y$SEX$§!ËÀÓ¤¡£;§Y$MOTHER$? a accouch?d'un béb?§Y$SEX$?, qui est malheureusement mort peu après.;§Y$MOTHER$? gebar ein totes kleines §Y$SEX$?;;§Y$MOTHER$? dio a luz a un mortinato.;;;;;;;;;x
religious_revolt_desc;²»Í¬×Ú½Ì×éµÄÅ©Ãñ¿ÉÄÜ»á½Ò¸Í¶øÆğ£¬ÓÃ»ğÓë½£À´´«²¥ËûÃÇµÄĞÅÑö¡£;Les paysans appartenant ?un autre groupe religieux peuvent se soulever pour renverser l'oppression religieuse et ainsi répandre leur propre foi par le feu et l'épée.;Andersgläubige Bauern können sich gegen die Unterdrückung erheben und ihren Glauben mit Feuer und Schwert verbreiten;;Los campesinos de un grupo religioso diferente pueden levantarse para deshacerse de la opresión y difundir su fe a fuego y espada.;;;;;;;;;x
lost_religious_revolt;Òì½ÌÍ½ÆğÒå³É¹¦;Victoires des rebelles infidèles;Sieg der ungläubigen Aufständischen;;Victorias de los rebeldes infieles;;;;;;;;;x
won_religious_revolt;Òì½ÌÍ½ÆğÒå±»ÕòÑ¹;Rebelles infidèles écrasés;Ungläubige Aufständische vernichtet;;Derrotas de los rebeldes infieles;;;;;;;;;x
PRIEST;ÄÁÊ¦;prêtre;Priester;;sacerdote;;;;;;;;;x
IMAM_PRIEST;ÒÁÂêÄ¿;imam;Imam;;imán;;;;;;;;;x
SHEIKH_PRIEST;½Ì³¤;cheik;Scheich;;jeque;;;;;;;;;x
MULLAH;Ã«À­;mollah;Mullah;;mul?;;;;;;;;x
GODI;Éñ¹Ù;godi;Godi;;godi;;;;;;;;;x
SHAMAN;ÈøÂú;chamane;Schamane;;chamán;;;;;;;;;x
VOLHV;ÎÖºÕ;volkhve;Volhv;;volhv;;;;;;;;;x
AUGUR;ÏÈÖª;augure;Augur;;augur;;;;;;;;;x
HERBAD;¼ÀË¾;ervad;Herbad;;herbad;;;;;;;;;x
RABBI;À­±È;rabbin;Rabbiner;;rabino;;;;;;;;;x
NOTIFICATION_EVENT_SETUP;ÊÂ¼şÍ¨Öª;Alertes d'évènements;Mitteilung Ereignisse;;Eventos de notificación;;;;;;;;;x
CTT_CHRISTIAN_CRUSADES_UNLOCKED;Ê®×Ö¾üÊ±´úµ½À´\n;L'ère des grandes croisades a commencé\n;Das Zeitalter der Kreuzzüge hat begonnen;;La Era de las Cruzadas ha comenzado\n;;;;;;;;;x
CTT_MUSLIM_JIHADS_UNLOCKED;½Ü¹şµÂÊ±´úµ½À´\n;L'ère du grand djihad a commencé\n;Das Zeitalter des Großen Heiligen Krieges hat begonnen\n;;La Era de la Gran Yihad ha comenzado\n;;;;;;;;;x
CTT_PAGAN_GHWS_UNLOCKED;Òì½ÌÍ½´óÊ¥Õ½Ê±´úµ½À´\n;L'ère des grandes guerres saintes païennes a commencé\n;Das Zeitalter der Großen heidnischen Heiligen Kriege hat begonnen\n;;La Era de la Gran Guerra Santa Pagana ha comenzado\n;;;;;;;;;x
EVTNAME39660;Ê®×Ö¾üÖ®Íõ;Crusader Kings;Kreuzritter-Könige;;Crusader Kings;;;;;;;;;x
EVTDESC39660;È¥Ê¥µØ³¯Ê¥µÄ»ù¶½Í½³¢³¢ÔâÊÜ¸÷ÖÖÎêÈèºÍÆÈº¦£¬³¯Ê¥Ö®Â·²¢²»°²È«¡£ÎªÁË³¯Ê¥ÕßºÍ½ÌÍ½ÔÚÒ®Â·ÈöÀäµÄ°²È«£¬ò¯³ÏµÄĞÅÍ½£¬×Ú×ù[Root.GetTitledName]ÈÏÎª¿ÉÒÔ¼¯½á»ù¶½Í½µÄÁ¦Á¿¶ÔÒì½ÌÍ½½øĞĞÒ»´Î³¹µ×µÄÈëÇÖ¡£´ó¹æÄ£µÄ»ù¶½½ÌÊ¥Õ½¿ªÊ¼ÁË¡ª¡ªÊ®×Ö¾ü¡£;Les pèlerins chrétiens se rendant en Terre Sainte font face ?toutes sortes de dangers et les routes ne sont pas sûres.\nAfin de protéger ces pèlerins et de conquérir la Ville trois fois sainte au nom du Christ, Sa Saintet?le [Root.GetTitledName] a imagin?la possibilit?d'une invasion en bonne et due forme de la Terre Sainte par des forces chrétiennes alliées vennant de toute l'Europe.\nCette décision annonce une nouvelle ère de guerres chrétiennes ?grande échelle contre un ennemis tout autre? l'ère des grandes croisades.;Christliche Pilger im Heilige Land werden vielfach misshandelt und die Wege dorthin sind nicht sicher. Zum Schutz der Pilger und um Jerusalem für Christus und seine Gläubigen zu sichern, hat seine Heiligkeit [Root.GetTitledName] die Möglichkeit einer regelrechten Invasion durch vereinte christliche Heere in Betracht gezogen. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge ;;Los cristianos que peregrinan a la Tierra Santa sufren todo tipo de agresiones y las rutas no son seguras. Con el fin de proteger a los peregrinos y salvaguardar Jerusalén para Cristo y los fieles cristianos, Su Santidad [Root.GetTitledName] ha autorizado que las fuerzas cristianas conjuntas lleven a cabo una invasión inmediata. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTOPTA39660;ÉñµÄÒâÖ¾£¡;Deus Vult?;Deus Vult!;;¡Deus Vult!;;;;;;;;;x
EVTOPTB39660;Ò»Èº´À»õ£¡;Gesticulations d'un vieillard sénile?;Törichtes Gehabe!;;¡Vaya postura más absurda!;;;;;;;;;x
EVTDESC39661;¶«·½µÄÂŞÂíµÛ¹ú£¬°İÕ¼Í¥£¬»ù¶½½Ì¶Ô¿¹¶«·½ÄÇĞ©ÄÂ¹şÄÂµÂÒì½ÌÍ½µÄ¼áÊµ±ÚÀİÒÑ¾­±»»÷ÆÆ¡£¿ÉÅÂµÄÏÖ×´ÈÃ×Ú×ù[Root.GetTitledName]¿ªÊ¼Ë¼¿¼¼¯½á»ù¶½Í½µÄÁ¦Á¿¶ÔÒì½ÌÍ½½øĞĞ³¹µ×ÈëÇÖµÄ¿ÉÄÜĞÔ¡£´ó¹æÄ£µÄ»ù¶½½ÌÊ¥Õ½¿ªÊ¼ÁË¡ª¡ªÊ®×Ö¾ü¡£;L'Empire romain d'Orient, plus connu sous le nom d'Empire byzantin, solide rempart de la chrétient?contre les infidèles mahométans venus d'Orient, risque de disparaître, ce qui serait une porte ouverte sur l'Europe qui permettrait aux hordes arabes de déferler sur nos vertes contrées.\nCette situation critique a convaincu Sa Saintet?le [Root.GetTitledName] d'accepter la possibilit?d'une invasion en bonne et due forme des territoires de l'Empire grec au main des infidèles par des forces chrétiennes alliées.\nCette décision annonce une nouvelle ère de guerres chrétiennes ?grande échelle contre un ennemi tout autre? l'ère des grandes croisades.;Das Oströmische Reich. Byzanz - das feste Bollwerk  des Christentums gegen die mohammedanische Ungläubigen im Orient - droht unterzugehen. Aufgrund der Notlage hat seine Heiligkeit [Root.GetTitledName] die Möglichkeit einer regelrechten Invasion durch vereinte christliche Heere in Betracht gezogen. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge ;;El Imperio Romano Oriental. Bizancio —firme bastión de la cristiandad contra los infieles mahometanos de Oriente?est?a punto de caer. La grave situación ha convencido a Su Santidad [Root.GetTitledName] a autorizar una invasión inmediata por las fuerzas cristianas conjuntas. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTDESC39662;ÂŞÂí£¬Ê¥±ËµÃµÄ³ÇÊĞ£¬½Ì×ÚµÄÊ¥×ù£¬±»Òì½ÌÍ½Õ¼ÁìÁË¡£×÷Îª»ØÓ¦£¬Á÷ÍöµÄ½Ì×Ú£¬×Ú×ù[Root.GetTitledName]Ğû²¼Òª¼¯½á»ù¶½½ÌÁìÖ÷µÄÁ¦Á¿¶á»ØÓÀºãÖ®³Ç¡£´ó¹æÄ£µÄ»ù¶½½ÌÊ¥Õ½¿ªÊ¼ÁË¡ª¡ªÊ®×Ö¾ü¡£;Rome, ville de saint Pierre et siège de la papaut? est tombée aux mains de ces chiens d'infidèles.\nEn réponse, le pape en exil, Sa Saintet?le [Root.GetTitledName], a déclar?son intention de former sous sa protection une grande alliance de seigneurs chrétiens afin de reprendre la Ville aux sept collines.\nCette décision annonce une nouvelle ère de guerres chrétiennes ?grande échelle contre un ennemi tout autre? l'ère des grandes croisades.;Die Heilige Stadt Rom, Sitz des Papstes, ist von den Ungläubigen erobert worden. Als Antwort darauf hat der Exilpapst, seine Heiligkeit [Root.GetTitledName] seine Entschlossenheit zum Sschmieden eines großen Bündnisses christlicher Herrscher bekannt gegeben, um die Ewige Stadt zurückzuerobern. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;Roma, ciudad de San Pedro y sede del mismísimo Papado, ha caído en manos de los infieles. En respuesta, el Papa exiliado, Su Santidad [Root.GetTitledName], ha declarado su intención de forjar una gran alianza de señores cristianos con el fin de recuperar la ciudad eterna. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTDESC39663;Î÷·½»ù¶½½ÌµÄ¸¹µØ±»Òì½ÌÍ½¹¥ÏİÁË£¡¾øÍûµÄ»ù¶½½ÌÁìÖ÷ÃÇËµ·şÁË×Ú×ù[Root.GetTitledName]ÔÚÉñµÄÃûÒåÏÂÁªºÏ»ù¶½½ÌÁìÖ÷ÃÇ£¬ÓÃÇ¿´óµÄÁ¦Á¿ÇıÖğÒì½ÌÍ½¡£´ó¹æÄ£µÄ»ù¶½½ÌÊ¥Õ½¿ªÊ¼ÁË¡ª¡ªÊ®×Ö¾ü¡£;Le cœur de la chrétient?occidentale est assiég?par les infidèles?\nDes seigneurs chrétiens, face ?cette situation désespérée, ont persuad?Sa Saintet?le [Root.GetTitledName] de fonder une grande alliance chrétienne pour expulser ces impies au nom de Dieu.\nCette décision annonce une nouvelle ère de guerres chrétiennes ?grande échelle contre un ennemi tout autre: l'ère des grandes croisades.;Das Herzland des abendländischen Christentums wird von den Ungläubigen belagert! Verzweifelte christliche Herrscher haben Seine Heiligkeit [Root.GetTitledName] überredet, seine Absicht zum Schmieden eines großen und gerechten Bündnisses zur Verteibung der Heiden im Namen des Herrn zu verkünden. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge. ;;¡Las tierras que representan el centro del cristianismo occidental se encuentran bajo el asedio de los infieles! Los señores cristianos, desesperados, han convencido a Su Santidad [Root.GetTitledName] para que declare su intención de forjar una alianza grande y justa para expulsar a los paganos en nombre de Dios. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTNAME39670;ĞÂµÄ½Ü¹şµÂ;Renouveau du djihad;Erneuter Dschihad;;Yihad renovada;;;;;;;;;x
EVTDESC39670;Î°´óµÄ±İÏÂ[Root.GetTitledName]ÒÑ¾­±»[Root.Religion.GetPriestTitle]ÃÇËµ·ş£¬ÏÖÔÚÕıÊÇÊ±ºòĞû²¼ÄÂË¹ÁÖÃÇĞÂµÄÕ÷·ş¡£ÈçÍ¬ÕıÍ³¹şÀï·¢Ê±ÆÚÄÇÑù£¬ÒÁË¹À¼ÊÀ½ç±ØĞëÔÙÒ»´ÎµÄÀ©ÕÅ¡£ËùÓĞÕıÒåµÄÄÂË¹ÁÖÄĞÈË¶¼Ó¦¸Ã×¼±¸¼ÓÈë¾ü¶Ó£¬Ó¦¶Ô¼´½«µ½À´µÄÕ½Õù¡£ÒÁË¹À¼µÄÀ©ÕÅ½«ÔÙ´Î¿ªÊ¼¡£;Sa Magnificence le [Root.GetTitledName] a ét?convaincu par ses [Root.Religion.GetPriestTitle]s qu'il était temps de lancer une nouvelle ère de grandes conquêtes, comme l'ont fait avant lui les premiers califes.\nDar al-Islam, le domaine de la soumission ?Dieu, doit s'étendre ?nouveau, et la foi musulmane doit continuer de se répandre. Tout bon musulman devrait rejoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam? l'ère du grand djihad.;Seine Magnifizenz[Root.GetTitledName] ist von seinen [Root.Religion.GetPriestTitle]überzeugt worden, dass es Zeit zur Verkündung eines neuen Zeitalters der großen Eroberungen ist, wie es einst unter den ersten Kalifen geschah. Der Islam muss wieder wachsen. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;Su Magnificencia [Root.GetTitledName] ha sido convencida por sus [Root.Religion.GetPriestTitle]s de que es la hora de declarar una nueva era de Grandes Conquistas, como sucedi?durante el mandato de los primeros califas. El Dar al-Islam debe crecer de nuevo. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTOPTA39670;°²À²ºú°¢¿Ë°Í£¡;Allah Akbar?;Allahu Akbar!;;¡Allahu Akbar!;;;;;;;;;x
EVTOPTB39670;ÕæÈÃÈË·³ĞÄ¡£;De bien mauvaises nouvelles;Beunruhigende Nachrichten;;Noticias inquietantes;;;;;;;;;x
EVTDESC39671;Ê¥³ÇÒ®Â·ÈöÀä£¬ÏÈÖªÒ¹ĞĞµÇÏöÖ®´¦£¬ÒÑ¾­±»Òì½ÌÍ½¹¥Ïİ£¡Î°´óµÄ±İÏÂ[Root.GetTitledName]¾ø²»»á×øÊÓ²»¹Ü£¡ËûĞû²¼ÄÂË¹ÁÖ½«»áÏñÕıÍ³¹şÀï·¢Ê±ÆÚÒ»Ñù£¬ÔÙÒ»´Î¿ªÊ¼Î°´óµÄÕ÷·ş£¬ÊØ»¤ÒÁË¹À¼ÊÀ½ç£¡ËùÓĞÕıÒåµÄÄÂË¹ÁÖÄĞÈË¶¼Ó¦¸Ã×¼±¸¼ÓÈë¾ü¶Ó£¬Ó¦¶Ô¼´½«µ½À´µÄÕ½Õù¡£ÒÁË¹À¼µÄÀ©ÕÅ½«ÔÙ´Î¿ªÊ¼¡£;La Ville sainte de Jérusalem, l'endroit o?le Prophète monta au cieux, est tombée aux mains des infidèles?\nSa Magnificence le [Root.GetTitledName] ne peut tolérer cela et a déclar?qu'il était temps de lancer une nouvelle ère de grandes conquêtes comme l'ont fait avant lui les premiers califes. Dar al-Islam doit être protégé ! Tout bon musulman se doit d'enjoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam? l'ère du grand djihad.;Die Heilige Stadt Jerusalem, wo der Prophet in den Himmel auffuhr, ist an die Ungläubigen gefallen! Seine Magnifizenz [Root.GetTitledName] wird dies nicht hinnehmen und hat erklärt, dass ein neues Zeitalter großer Eroberungen über uns gekommen ist, wie einst in  den Tagen der ersten Kalifen. Der Islam muss verteidigt werden. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen und auf den Kampf vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;La Ciudad Santa de Jerusalén, desde donde el Profeta subi?al cielo, ¡ha caído ante los infieles! Su Magnificencia [Root.GetTitledName] no piensa permitirlo y ha declarado el comienzo de una nueva era de Grandes Conquistas, como sucedi?durante el mandato de los primeros califas. ¡Hay que defender el Dar al-Islam! Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTDESC39672;ÄÑÒÔÖÃĞÅ£¡Ê¥³ÇÂó¼Ó¾ÓÈ»±»Òì½ÌÍ½¹¥Ïİ£¡Ìì·¿Èç½ñÕıÊÕµ½Òì½ÌÍ½µÄçèÎÛ¡£Î°´óµÄ±İÏÂ[Root.GetTitledName]Ğû²¼È«ĞÂµÄ½Ü¹şµÂ½«Òª¿ªÊ¼£¬±ØĞë²»Ï§Ò»ÇĞ´ú¼Û¶á»ØÊ¥³Ç¡£ËùÓĞÕıÒåµÄÄÂË¹ÁÖÄĞÈË¶¼Ó¦¸Ã×¼±¸¼ÓÈë¾ü¶Ó£¬Ó¦¶Ô¼´½«µ½À´µÄÕ½Õù¡£ÒÁË¹À¼µÄÀ©ÕÅ½«ÔÙ´Î¿ªÊ¼¡£;L'impensable s'est produit? La Mecque, ville la plus sacrée de l'islam et lieu de naissance du Prophète, est tombée aux mains des infidèles et la Kaaba a ét?profanée par leur unique présence?\nSa Magnificence le [Root.GetTitledName] ne peut tolérer cela et a déclar?que le monde connaîtrait une nouvelle ère de djihad. La cit?ne peut faire partie de Dar al-Harb? Tout bon musulman se doit d'enjoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam? l'ère du grand djihad.;Das Unfassbare ist geschehen! Die Heilige Stadt Mekka ist an die Ungläubigen gefallen. Seine Magnifizenz [Root.GetTitledName] wird dies nicht hinnehmen und hat erklärt, dass ein neues Zeitalter großer Eroberungen über uns gekommen ist, wie einst in  den Tagen der ersten Kalifen. Die Heilige Stadt muss auf jeden Fall zurückerobert werden. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen und auf den Kampf vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;¡Ha ocurrido lo impensable! La ciudad santa de La Meca ha caído ante los infieles y la Kaaba sufre ahora la profanación de su presencia. Su Magnificencia [Root.GetTitledName] ha declarado el inicio de una nueva era de la Yihad en todo el mundo. Hay que retomar la ciudad a toda costa. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTDESC39673;ÒÁË¹À¼ÊÀ½çµÄĞÄÔàµØ´øÕıÊÜµ½À´×ÔÒì½ÌÍ½µÄÇ¿ÁÒÍşĞ²¡£×÷Îª»ØÓ¦£¬Î°´óµÄ±İÏÂ[Root.GetTitledName]Ğû²¼È«ĞÂµÄ½Ü¹şµÂ½«Òª¿ªÊ¼¡£ÒÁË¹À¼ÊÀ½çµÄºËĞÄµØÇø±ØĞë±»¶á»Ø£¬²»Ï§Ò»ÇĞ´ú¼Û¡£ËùÓĞÕıÒåµÄÄÂË¹ÁÖÄĞÈË¶¼Ó¦¸Ã×¼±¸¼ÓÈë¾ü¶Ó£¬Ó¦¶Ô¼´½«µ½À´µÄÕ½Õù¡£ÒÁË¹À¼µÄÀ©ÕÅ½«ÔÙ´Î¿ªÊ¼¡£;Dar al-Islam fait face ?une grande menace d'invasion de païens et d'infidèles en son cœur.\nEn réaction, Sa Magnificence le [Root.GetTitledName] a déclar?que le monde connaîtrait une nouvelle ère de djihad afin de reprendre Dar al-Harb - le domaine de la guerre. Les régions centrales de Dar al-Islam doivent être reconquises. Tout bon musulman devrait rejoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam? l'ère du grand djihad.;Das Haus des Islam wird in seinem Herzland durch die anstürmenden Heiden und Ungläubigen bedroht. Als Antwort darauf hat seine Magnifizenz  [Root.GetTitledName] erklärt, dass das Zeitalter des neuen Dschihad über die Welt gekommen ist. Die Kerngebiete des Hauses des Islam müssen um jeden Preis  zurückerobert werden. Alle rechtschaffenen Muselmanen sollen sich den Mudschaheddin anschließen und auf den Kampf vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion. ;;Las tierras principales de la Casa del Islam están gravemente amenazadas por los ataques de paganos e infieles. En respuesta, Su Magnificencia [Root.GetTitledName] ha declarado el inicio de una nueva era de la Yihad en todo el mundo. Hay que recuperar las regiones emblemáticas del Dar al-Islam a toda costa. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
