#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
INSULT_PIGFACE;ÖíÍ·;de face de cochon;Schweinegesicht;;caracerdo;;;;;;;;;x
EVTDESC_RIP_11053_BELOVED_WISE_MAN;ÓĞÏûÏ¢Ëµ£¬Ò»Î»ÊÜÈË°®´÷µÄÄêÀÏ[recruited_physician_target.GetManWoman]£¬Ãû½Ğ[recruited_physician_target.GetFirstName]×¡ÔÚ¸½½üµÄ´å×ÓÀï¡£ÕâÎ»ÄêÀÏ[recruited_physician_target.GetManWoman]×ÔÔ¸»¨·Ñ[recruited_physician_target.GetHerHis]Ê±¹â°ïÖú´åÃñ½â¾ö¸÷ÖÖÒ½ÁÆÎÊÌâ£¬ÀıÈçµ÷ÖÆ²İÒ©ÖÎ²¡ÒÔ¼°ÇĞ³ı¸ĞÈ¾µÄÖ«Ìå¡£[recruited_physician_target.GetSheHeCap]Í¬ÒâÔÚÄãµÄ¹¬Í¢ÈÎÖ°£¬µ«ÄãĞèÒª¸ø´å×¯¾èÖúÒ»´ó±ÊÇ®¡£;Un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman] ?l'âge avanc?dont on ne dit que du bien et que l'on nomme [recruited_physician_target.GetFirstName] habite dans un village voisin. [recruited_physician_target.GetSheHeCap] passe ses journées ?aider gratuitement les villageois sur des questions médicinales, en concoctant des remèdes ?base de plantes et en amputant des membres infectés. [recruited_physician_target.GetSheHeCap] est d'accord pour s'installer ?votre Cour si vous donnez une grande quantit?d'or au village.;In einem nahegelegenen Dorf wohnt der/die alte [recruited_physician_target.GetFirstName]. [recruited_physician_target.GetSheHeCap] ist dort äußerst beliebt und hilft den Dorfbewohnern großzügig in medizinischen Angelegenheiten, braut Heilmittel aus Kräutern oder amputiert infizierte Gliedmaßen. [recruited_physician_target.GetSheHeCap] erklärt sich damit einverstanden, an Euren Hof zu ziehen, wenn Ihr dem Dorf eine ansehnliche Menge an Gold spendet.;;Ha corrido la voz sobre [recruited_physician_target.GetFirstName], un/a [recruited_physician_target.GetManWoman] viejo/a y querido/a que reside en una aldea cercana. Este/a [recruited_physician_target.GetManWoman] pasa los días ayudando a los aldeanos en diferentes asuntos médicos, preparando [recruited_physician_target.GetHerHis] remedios a base de hierbas y amputando miembros infectados. [recruited_physician_target.GetSheHeCap] acepta establecerse en tu corte si aceptas donar una gran suma de dinero a la aldea.;;;;;;;;;x
EVTOPTJ_RIP_11053;¹«Æ½µÄ½»Ò×£¡;Un échange équitable?;Ein gerechter Tausch!;;¡Un intercambio justo!;;;;;;;;;x
EVTDESC_RIP_11053_WANDERING_GENIUS;ÄãµÄÌ½×Ó»Ø±¨Ëµ£¬·¢ÏÖÒ»Ãû¶ÀÑÛµÄ[recruited_physician_target.GetManWoman]×î½üÀ´µ½ÁË[Root.Capital.GetName]¡£Õâ¸ö[recruited_physician_target.GetManWoman]£¬Æ½Ãñ¶¼³ÆÆäÎª[recruited_physician_target.GetFirstNameWithNick]£¬[recruited_physician_target.GetSheHe]°ïÖúÈÎºÎÒ»´¦[recruited_physician_target.GetSheHe]Â·¹ıµÄµØ·½£¬Ã÷ÏÔ¸øÈËÒÔÑ§ÎÊ¹ã²©µÄÓ¡Ïó¡£ÈôÄÜÄÃ³öÒ»´ó±Ê½ğÇ®¸øÕâ¸ö[recruited_physician_target.GetManWoman]£¬[recruited_physician_target.GetSheHe]½«Ô¸ÒâÍ£Ö¹[recruited_physician_target.GetHersHis]ÔÆÓÎ²¢ÔÚÄãµÄ¹¬Í¢ÈÎÖ°£¡;Vos éclaireurs vous disent qu'un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman] borgne est récemment arrivé[recruited_physician_target.GetNoneE] ?[Root.Capital.GetName]. Les roturiers l'appellent [recruited_physician_target.GetFirstNameWithNick] et la nature lui a apparemment fait don d'une immense sagesse qu'[recruited_physician_target.GetSheHe] utilise afin d'impressionner et d'aider partout o?[recruited_physician_target.GetSheHe] passe. En lui offrant une quantit?d'or significative, [recruited_physician_target.GetSheHe] acceptera de cesser ses pérégrinations et de venir s'installer ?votre Cour?;Eure Kundschafter berichten von einem einäugigen Mann, der kürzlich in [Root.Capital.GetName] eingetroffen ist. Er wird vom gewöhnlichen Volk [recruited_physician_target.GetFirstNameWithNick] genannt und scheint mit erstaunlichem Wissen gesegnet zu sein, mit welchem er zu beeindrucken und zu helfen wei? wo auch immer er auftaucht. Wenn Ihr [recruited_physician_target.GetFirstNameWithNick] ein beachtliches Goldangebot macht, würde er das Wanderleben aufgeben und sich an Eurem Hof niederlassen!;;Tus exploradores informan de un/a [recruited_physician_target.GetManWoman] de un solo ojo que hace poco lleg?a [Root.Capital.GetName]. Este/a [recruited_physician_target.GetManWoman], a quien los plebeyos apodan [recruited_physician_target.GetFirstNameWithNick], por lo visto, est?bendecido con una sabiduría inmensa que [recruited_physician_target.GetSheHe] usa tanto para impresionar como ayudar a todos los que se cruzan con [recruited_physician_target.GetSheHe]. Si ofreces a este/a [recruited_physician_target.GetManWoman] una considerable suma de oro, ¡estaría dispuesto/a a terminar sus andanzas y establecerse en tu corte!;;;;;;;;;x
EVTOPTK_RIP_11053;¸ø[recruited_physician_target.GetHerHim]Ò»¸ö¿¶¿®µÄ±¨¼Û¡£;Faisons-lui une offre généreuse.;Macht dieser Person ein großzügiges Angebot.;;Haced[recruited_physician_target.GetHerHim] una oferta generosa.;;;;;;;;;x
EVTDESC_RIP_11053_ERUDITE_HERBALIST;ÄãµÄÌ½×Ó»Ø±¨Ëµ£¬Ò»Ãû²©Ñ§µÄ²İÒ©Ò½Éú¾Í×¡ÔÚ¸½½üĞ¡Õò½¼ÍâµÄÃ©ÎİÀï¡£ÕâÃû²İÒ©Ò½ÉúÃû½Ğ[recruited_physician_target.GetFirstName]£¬ËÆºõºÜÆÚ´ı³ÉÎªÄãµÄË½ÈËÒ½Ê¦£¬²¢ÇÒÒÑÎª¹¬Í¢×¼±¸ÁËÒ»´ó¶ÑÆæÌØÒ©²İ£¬Ö»´ı[recruited_physician_target.GetSheHe]±»½ÓÄÉ¡£;Vos gardes forestiers rapportent qu'un[recruited_physician_target.GetNoneE] herboriste érudit[recruited_physician_target.GetNoneE] réside dans une cabane en périphérie d'une ville voisine. [recruited_physician_target.GetFirstName] semble enthousiaste ?l'idée de devenir votre physicien, et a prépar?un immense paquet d'herbes étranges ?distribuer ?la Cour au cas o?[recruited_physician_target.GetSheHe] serait embauché[recruited_physician_target.GetNoneE].;Eure Kundschafter bringen Nachrichten über einen/eine kräuterkundige(n) Gelehrte(n), der/die ein einer Hütte am Rande einer nahegelegenen Stadt haust. [recruited_physician_target.GetFirstName] scheint darauf zu brennen, an Eurem Hof zu praktizieren und hat eine große Auswahl an merkwürdigen Kräutern zusammengestellt, die an Euren Hof geliefert werden, sollte [recruited_physician_target.GetSheHe] von Euch eingestellt werden.;;Tus exploradores informan de un/a herbolario/a erudito/a que vive en una choca en las afueras de un pueblo cercano. El/La herbolario/a, de nombre [recruited_physician_target.GetFirstName], parece con muchas ganas de aceptar la oferta de convertirte en tu médico personal y ha preparado un inmenso lío de hierbas extrañas que entregar?en la corte si [recruited_physician_target.GetSheHe] resulta aceptado.;;;;;;;;;x
EVTOPTL_RIP_11053;Ì«°ôÁË£¬²İÒ©ÖÎ²¡ÌıÆğÀ´²»´í¡£°Ñ[recruited_physician_target.GetHerHim]´øµ½¹¬Í¢À´£¡;Les remèdes ?base de plantes semblent bien. Amenez-[recruited_physician_target.GetHerHim] ?la Cour?;Oh, ja. Kräuterheilkunde klingt vortrefflich. Bringt [recruited_physician_target.GetHerHim] an meinen Hof!;;Ah, s? remedios a base de hierbas suenan bien. ¡Traed[recruited_physician_target.GetHerHim] a la corte!;;;;;;;;;x
EVTDESC_RIP_11053_PAGAN_MYSTIC;¾İ´«ÎÅ£¬ÔÚ[recruited_physician_target.Religion.GetName]²»Ô¶´¦×¡×ÅÒ»Î»ÉñÃØÈË¡£ËäÈ»[recruited_physician_target.GetSheHe]ÊÇ¸öÒì½ÌÍ½£¬µ«µ±µØÈËºÜ×ğ¾´[recruited_physician_target.GetHerHim]£¬Ò»µ©ÓĞĞèÒªËûÃÇ¾Í»áÇóÖú[recruited_physician_target.GetHerHim]¡£ÓĞ´«ÑÔ³ÆÄÇ¸öÉñÃØÈË½Ğ[recruited_physician_target.GetFirstName]£¬ËûÄÜÕĞÀ´ÖÎÓúµÄÁé»ê×¢Èë[recruited_physician_target.GetHerHis]²¡ÈËÌåÄÚ¡£»¨µãĞ¡Ç®¾ÍÄÜ°Ñ[recruited_physician_target.GetSheHeCap]Çëµ½¹¬Í¢ÀïÀ´¡£;Il vivrait un[recruited_physician_target.GetNoneE] mystique de religion [recruited_physician_target.Religion.GetName] non loin de nos frontières. Malgr?ses croyances infidèles, les habitants [recruited_physician_target.GetHerHim] respectent et se tournent vers [recruited_physician_target.GetHerselfHimself] en cas de besoin. [recruited_physician_target.GetSheHeCap] s'appelle [recruited_physician_target.GetFirstName] et, d'après les rumeurs, [recruited_physician_target.GetSheHe] est capable de faire appel aux esprits guérisseurs pour soigner les corps malades. [recruited_physician_target.GetSheHeCap] rejoindra votre Cour pour une somme modique.;Nicht weit von den Grenzen unseres Reichs soll ein/eine Esoteriker(in) des [recruited_physician_target.Religion.GetName]-Glaubens leben. Obwohl [recruited_physician_target.GetSheHe] heidnisch ist, respektieren die ansässigen Menschen [recruited_physician_target.GetFirstName] und bitten [recruited_physician_target.GetHerHim] in Notlagen um Hilfe. [recruited_physician_target.GetFirstName] soll sogar heilende Geister in die Körper der Leidenden beschwören können. Gegen eine kleine Entschädigung würde [recruited_physician_target.GetSheHe] sich an Eurem Hof niederlassen.;;Un/a [recruited_physician_target.Religion.GetName] místico/a no reside lejos de nuestras fronteras. Aunque [recruited_physician_target.GetSheHe] es un/a hereje, la gente de los alrededores [recruited_physician_target.GetHerHim] respetan y [recruited_physician_target.GetHerHim] buscan en momentos de necesidad. Las rumores dicen que el/la místico/a, llamado/a [recruited_physician_target.GetFirstName], es capaz de llamar espíritus curativos al interior de los cuerpos de [recruited_physician_target.GetHerHis] pacientes. [recruited_physician_target.GetSheHeCap] se sentiría dispuesto/a a establecerse en tu corte a cambio de una suma módica.;;;;;;;;;x
EVTOPTM_RIP_11053;[recruited_physician_target.GetSheHeCap]»áÊ¤ÈÎµÄ£¡;[recruited_physician_target.GetSheHeCap] conviendra tout ?fait?;[recruited_physician_target.GetSheHeCap] genügt mir!;;¡[recruited_physician_target.GetSheHeCap] me servir?;;;;;;;;;x
EVTDESC_RIP_11053_INSANE_ZEALOT;À´×Ô[zealot_temple_target.GetName]µÄĞÅÊ¹´øÀ´ÁËÏûÏ¢£¬Ò»Ãû¾Ó×¡ÔÚÄÇµÄ[Root.Religion.GetPriestTitle]Ô¸Òâ×÷ÎªË½ÈËÒ½Ê¦ÊÌ·îÄã£¡ÕâÃû[Root.Religion.GetPriestTitle]Ãû½Ğ[recruited_physician_target.GetFirstName]Ñ§Ï°¹ıÕı¹æµÄÒ½Ñ§£¬²¢ÔøÔÚÊı¸öÒ½Ôº¹¤×÷¹ı¡£µ«¿´ÉÏÈ¥ËÆºõÆäËû[Root.Religion.GetPriestTitle]ºÜ¸ßĞË¼ûµ½[recruited_physician_target.GetHerHim]Àë¿ª£¬ÒòÎª[recruited_physician_target.GetSheHe]ÊÇ³öÁËÃûµÄÓĞµãÌ«¹ı¿ñÈÈ£¬²»ºÃÌıµÄËµ·¨¾ÍÊÇ¡ª¡ª·è·èñ²ñ²µÄ¡£;Un message rapporte qu'un [Root.Religion.GetPriestTitle] de [zealot_temple_target.GetName], [recruited_physician_target.GetFirstName], accepterait de vous servir en tant que physicien? [recruited_physician_target.GetSheHeCap] a étudi?la médecine formelle et servi dans plusieurs maisons de malades. Cependant, les autres [Root.Religion.GetPriestTitle]s sont heureux de [recruited_physician_target.GetHerHim] voir partir, puisqu'[recruited_physician_target.GetSheHe] a comme réputation de faire preuve de trop de zèle et de souffrir de... folie.;Ein Bote bringt Euch Kunde von [zealot_temple_target.GetName]. Einer der dort ansässigen Heiler ist gewillt, an Eurem Hof zu praktizieren! [recruited_physician_target.GetSheHeCap] hat eine formelle medizinische Ausbildung durchlaufen und bereits in mehreren Krankenhäusern gedient. Die anderen dort scheinen [recruited_physician_target.GetFirstName] keine Träne nachzuweinen, da [recruited_physician_target.GetSheHe] als etwas übereifrig, um nicht zu sagen wahnsinnig, gilt.;;¡Un mensajero te habla sobre [zealot_temple_target.GetName], uno /a de los/las [Root.Religion.GetPriestTitle]s que reside all?que est?dispuesto/a a servirte como médico personal! El/La [Root.Religion.GetPriestTitle], de nombre [recruited_physician_target.GetFirstName], recibi?formación en ciencia médica y ha servido en varias casas de salud. Si bien parece que los/as otros/as [Root.Religion.GetPriestTitle]s se sentirían felices de ver[recruited_physician_target.GetHerHim] partir, ya que [recruited_physician_target.GetSheHe] es célebre por ser un pelín demasiado apasionado, y francamente, chiflado/a.;;;;;;;;;x
EVTOPTN_RIP_11053;×î»µµÄÇé¿öÓÖÄÜÔõÑù£¿;Qu'est-ce qui pourrait arriver de pire?;Was könnte schon schiefgehen?;;¿Qu?es lo peor que podría pasar?;;;;;;;;;x
EVTDESC_RIP_11053_WELL_TRAVELLED_PILGRIM;ÄãµÄÒ»¸öÌ½×Ó»Ø±¨Ëµ£¬Ò»Ãû³¯Ê¥Õß¸Õ¸ÕÀ´µ½[Root.Capital.GetName]¡£ÕâÃû³¯Ê¥Õß£¬ÈË³Æ[recruited_physician_target.GetFirstName]£¬Ò»Ö±ÔÚ½øĞĞò¯³ÏµÄÈÎÎñ£¬°İ·ÃËùÓĞ[recruited_physician_target.Religion.GetName]µÄÊ¥µØ£¬ÏÖÔÚÒªÔÚ´Ë½áÊø[recruited_physician_target.GetHerHis]ÂÃ³Ì¡£ÔÚ[recruited_physician_target.GetHerHis]ÂÃÍ¾ÖĞ£¬[recruited_physician_target.GetSheHe]»ıÀÛÁË¹ã²©µÄÒ½Ñ§ÖªÊ¶£¬²¢ÇÒÏÖÔÚÕıÏ£Íû·¢»Ó[recruited_physician_target.GetHerHis]×÷ÓÃ¡£;Un éclaireur rapporte qu'un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman] en pèlerinage vient d'arriver ?[Root.Capital.GetName]. [recruited_physician_target.GetSheHeCap] a eu comme quête pieuse de visiter tous les lieux saints de la foi [recruited_physician_target.Religion.GetName] et son voyage prend fin ici. Durant son pèlerinage, [recruited_physician_target.GetSheHe] a accumul?de vastes connaissances sur la médecine et met ?disposition ses compétences.;Einer Eurer Kundschafter berichtet von einem/einer Pilger(in), der/die gerade in [Root.Capital.GetName] eingetroffen ist. [recruited_physician_target.GetFirstName] war auf einer frommen Reise zu allen heiligen [recruited_physician_target.Religion.GetName]-Stätten und hat diese Reise nun abgeschlossen. Während dieser Reise konnte [recruited_physician_target.GetFirstName] sich umfangreiches medizinisches Wissen aneignen und möchte dieses nun aktiv anwenden.;;Uno de tus exploradores informa de un peregrino que acaba de llegar a [Root.Capital.GetName]. El peregrino, de nombre [recruited_physician_target.GetFirstName], realiz?la misión piadosa de visitar todos los lugares sagrados del [recruited_physician_target.Religion.GetName] y ahora est?terminando [recruited_physician_target.GetHerHis] trayecto aqu? Durante sus viajes, [recruited_physician_target.GetHerHis] [recruited_physician_target.GetSheHe] ha acumulado unos enormes conocimientos de medicina y busca dar uso a [recruited_physician_target.GetHerHis]s habilidades.;;;;;;;;;x
EVTOPTO_RIP_11053;ÎÒ»á¹ÍÓ¶Õâ¸ö³¯Ê¥Õß£¡;Je vais [recruited_physician_target.GetHerHim] recruter.;Pilger sind an meinem Hof jederzeit willkommen!;;¡Reclutar?a este peregrino!;;;;;;;;;x
EVTDESC_RIP_11053_STUDENT_OF_MEDICINE;Ò»Î»À´×Ô[student_city_target.GetName]³ÇÊĞµÄÊ¹Õß´øÀ´ÁËÓĞ¹ØÓÚÄãËÑÑ°Ò½Ê¦µÄÏûÏ¢¡£Ê¹Õß¸æËßÄãËµ£¬ÄÇÀïÓĞÒ»ÃûÇ±Á¦ºÜ´óµÄÒ½Ê¦Ñ§Í½Ãû½Ğ[recruited_physician_target.GetFirstName]¡£ÄêÇáµÄ[recruited_physician_target.GetManWoman]Ç°²»¾ÃÖÎºÃÁËµ±µØÒ»Î»´óÉÌÈËµÄÅ®¶ù£¬´ú¼Û½ö½öÊÇ¹ı³ÌÖĞÊ§È¥Ò»Ö»ÑÛ¾¦£¡Ç¿ÆÈ[recruited_physician_target.GetHerHim]¼ÓÈëÄãµÄ¹¬Í¢ÊÇÊ®·ÖÈİÒ×µÄ¡£;Un envoy?de la cit?de [student_city_target.GetName] vous a parl?de [recruited_physician_target.GetFirstName], un[recruited_physician_target.GetNoneE] jeune [recruited_physician_target.GetManWoman] ayant un don pour les arts médicinaux. [recruited_physician_target.GetSheHeCap] a réussi ?sauver la vie d'une des filles d'un important négociant il y a peu, et apparemment elle n'a perdu qu'un œil dans l'opération? Nous pourrions facilement [recruited_physician_target.GetHerHim] contraindre ?rejoindre votre Cour.;Ein Gesandter aus [student_city_target.GetName] ist mit Ergebnissen für Eure Suche nach einem Arzt eingetroffen. [recruited_physician_target.GetFirstName] ist ein/e vielversprechende(r) Medizinstudent(in). [recruited_physician_target.GetSheHeCap] rettete vor Kurzem das Leben einer der Töchter eines dort ansässigen, einflussreichen Kaufmanns, und diese verlor bei der gesamten Prozedur nur ein Auge! [recruited_physician_target.GetSheHeCap] dazu zu bewegen, an Euren Hof zu ziehen, sollte nicht schwierig werden.;;Un enviado de la ciudad de [student_city_target.GetName] ha llegado con noticias respecto a tu búsqueda de un médico. El enviado te informa de un/a prometedor/a estudiante de medicina, de nombre [recruited_physician_target.GetFirstName]. ¡Es un/a [recruited_physician_target.GetManWoman] joven que consigui?salvar la vida la una de las hijas de un importante comerciante local hace poco tiempo, y al parecer solo perdi?un ojo en el proceso! Coaccionar[recruited_physician_target.GetHerHim] para que se una a tu corte sería una tarea fácil.;;;;;;;;;x
EVTOPTP_RIP_11053;ÄêÇáÓĞÎª£¬°Ñ[recruited_physician_target.GetHerHim]´øµ½¹¬Í¢À´£¡;Jeune mais avec du talent, amenez-[recruited_physician_target.GetHerHim] ?la Cour?;Jung aber talentiert, willkommen an meinem Hof!;;¡Joven, pero experto/a, traed[recruited_physician_target.GetHerHim] a la corte!;;;;;;;;;x
EVTDESC_RIP_11053_BLIND_MIRACLE_WORKER;Ì½×Ó´øÀ´ÏûÏ¢Ëµ£¬ÓĞÒ»¸öÉñÃØµÄÏ¹ÑÛ[recruited_physician_target.GetManWoman]£¬ËÆºõ»á´´ÔìÆæ¼££¡[recruited_physician_target.GetSheHeCap]³öÏÖÔÚ¸½½üµÄ´å×Ó£¬ÖÎºÃÁËÅ©ÃñÃÇËùÓĞµÄ¼²²¡¡£ÉõÖÁÓĞ´«ÑÔËµ[recruited_physician_target.GetSheHe]ÖÎºÃÁËÒ»¸öÈ³×Ó£¡´åÃñÃÇ½Ğ[recruited_physician_target.GetHerHim]Îª[recruited_physician_target.GetFirstNameWithNick]¡£Ò»Ğ©½ğ×Ó×÷ÎªÀñÎï¿ÉÒÔËµ·ş[recruited_physician_target.GetHerHim]µ½ÄãµÄ¹¬Í¢¡£;Des éclaireurs rapportent qu'un un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman], mystique et aveugle, pourrait réaliser des miracles? [recruited_physician_target.GetSheHeCap] se montre ?proximit?des villages et soigne toutes sortes d'affections touchant les paysans. Il y a des rumeurs comme quoi [recruited_physician_target.GetSheHe] aurait rendu un homme boiteux capable de marcher ?nouveau? Les paysans l'appellent [recruited_physician_target.GetFirstNameWithNick]. De l'or devrait [recruited_physician_target.GetHerHim] convaincre de rejoindre votre Cour.;Eure Kundschafter berichten von einem/einer Blinden, der/die wahre Wunder vollbringen soll! [recruited_physician_target.GetSheHeCap] zieht durch die Dörfer und heilt allerlei Gebrechen der Bauern. Es heißt sogar, [recruited_physician_target.GetSheHe] hätte einen Lahmen wieder gehen lassen! Die Bauern nennen [recruited_physician_target.GetHerHim] [recruited_physician_target.GetFirstNameWithNick], und mit einem Goldgeschenk würde [recruited_physician_target.GetSheHe] sich dazu überreden lassen, an Euren Hof zu kommen.;;¡Los exploradores traen palabra de un/a [recruited_physician_target.GetManWoman] ciego/a místico que al parecer obra milagros! [recruited_physician_target.GetSheHeCap] aparece por las aldeas y cura toda clase de dolencias que afligen a los campesinos. ¡Incluso corren rumores de que [recruited_physician_target.GetSheHe] hizo que un cojo volviese a andar de nuevo! Los campesinos [recruited_physician_target.GetHerHim] llaman [recruited_physician_target.GetFirstNameWithNick]. Un regalo de oro [recruited_physician_target.GetHerHim] convencería a venir a tu corte.;;;;;;;;;x
EVTOPTQ_RIP_11053;Ëû½«ÔÚÎÒµÄ¹¬Í¢Àï´´ÔìÆæ¼££¡;[recruited_physician_target.GetSheHeCap] fera des miracles ?ma Cour?;[recruited_physician_target.GetSheHeCap] wird Wunder an meinem Hof vollbringen!;;¡Har?milagros en mi corte!;;;;;;;;;x
EVTDESC_RIP_11053_FIELD_SURGEON;ÄãµÄÌ½×ÓËµÓĞÒ»»ïÓ¶±øÍÅµÖ´ïÁË[Root.Capital.GetName]¡£ºÍËûÃÇÔÚÒ»ÆğÕ½µØÒ½Éú[recruited_physician_target.GetFirstName]¾Ã¸ºÊ¢Ãû£¬ÒòÎª[recruited_physician_target.GetHerHis]Ò½ÁÆÊµÁ¦ÄÜÑ¸ËÙµÄ¸øÖØÉËµÄÊ¿±ø½ØÖ«²¢¾È»îËûÃÇµÄ¡£¾¡¹ÜÓ¶±øÃÇ×ÜÊÇÌ°À·µÄ£¬µ«¹ÍÓ¶[recruited_physician_target.GetHerHim]Ïà½ÏÆğÀ´ºÃÏñºÜ±ãÒË£¡;Vos messagers mentionnent une bande de mercenaires qui vient juste d'arriver ?[Root.Capital.GetName]. Parmi eux se trouve un chirurgien de terrain, [recruited_physician_target.GetFirstName], dont les capacités ?amputer rapidement des membres et sauver les vies de soldats gravement blessés sont connues. Malgr?la cupidit?réputée des mercenaires, l'embaucher semblera comparativement bon marché !;Eure Kundschafter berichten von einer Söldnertruppe, die gerade in [Root.Capital.GetName] eingetroffen ist. Darunter befindet sich auch [recruited_physician_target.GetFirstName], eine Koryphäe der Feldchirurgie. [recruited_physician_target.GetSheHeCap] ist dafür bekannt, Körperteile in Windeseile amputieren und schwer verwundete Soldaten so vor dem sicheren Tod retten zu können. Söldner gelten zwar oft als gierig, doch [recruited_physician_target.GetFirstName] an Euren Hof zu holen erscheint verhältnismäßig billig!;;Tus mensajeros te informan de una compañía mercenaria que acaba de llegar a [Root.Capital.GetName]. Junto con ellos est?su médico de campaña, [recruited_physician_target.GetFirstName], conocido por [recruited_physician_target.GetHerHis] capacidad para amputar miembros rápidamente y salvar las vidas de soldados gravemente heridos. ¡A pesar de la reputación de codicia de los mercenarios, contratar[recruited_physician_target.GetHerHim] parece relativamente barato!;;;;;;;;;x
