;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
county_mongol;Çõ°î;Chefferie;Häuptlingstum;;Cacicazgo;;;;;;;;;x
duchy_mongol;´óÇõ°î;Grande chefferie;Oberhäuptlingstum;;Alto Cacicazgo;;;;;;;;;x
baron_west_african;ÍßÀï;Wali;Wâli;;Val?;;;;;;;;x
barony_of_west_african;ÍßÀïÑÇ;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x
barony_west_african;ÍßÀïÑÇ;Wilaya;Wilayah;;Vilayato;;;;;;;;;x
count_west_african;·¨ÁÖ;Farin;Farin;;Farín;;;;;;;;;x
count_female_west_african;·¨ÁÖÄÈ;Farina;Farina;;Farina;;;;;;;;;x
county_of_west_african;Ğ»ºÕÁì;Cheikat de;Scheichtum von;;Dominio del Jeque de;;;;;;;;;x
county_west_african;Ğ»ºÕÁì;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
duke_west_african;·¨°ÍË¹;Farbas;Farbas;;Farbas;;;;;;;;;x
duke_female_west_african;·¨°ÍË¹;Farba;Farba;;Farba;;;;;;;;;x
duchy_of_west_african;°£Ã×¶û¹ú;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
duchy_west_african;°£Ã×¶û¹ú;Émirat;Emirat;;Emirato;;;;;;;;;x
king_west_african;ÂüÉ³;Mansa;Mansa;;Mansa;;;;;;;;;x
king_female_west_african;ËÕµ¤ÄÈ;Sultane;Sultanin;;Sultana;;;;;;;;;x
kingdom_of_west_african;ËÕµ¤¹ú;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
kingdom_west_african;ËÕµ¤¹ú;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
;#alert_high_decadence_instant;§YHigh Decadence§!;;§YHohe Dekadenz?;;§YHigh Decadence?;;;;;;;;;x;
;#alert_high_decadence_delayed;Your dynasty is seen as hopelessly decadent. There is a risk of a massive revolt.;;Eure Dynastie wird als hoffnungslos dekadent angesehen. Es besteht die Gefahr eines massiven Aufstandes.;;Tu dinast¨ªa es vista como desesperadamente decadente. Hay riesgo de revuelta masiva.;;;;;;;;;x;
PRETENDER_TO;¶Ô$TITLE$ÓµÓĞĞû³ÆºÍ¼Ì³ĞÈ¨µÄ;Prétendant et candidat au titre de $TITLE$;Prätendant und Anspruchsteller für $TITLE$;;Pretendiente y solicitante del $TITLE$;;;;;;;;;x
one_celibate;ÀÖÔÚÉíºó:¶ÀÉíÖ÷Òå;Plaisirs de l'au-delà : célibat;Vergnügen im Nachleben: Das Zölibat;;Placeres en la otra vida: Celibato;;;;;;;;;x
one_hedonist;ÀÖÔÚ´ËÉú:ÏíÀÖÖ÷Òå;Plaisirs de la vie? hédonisme;Vergnügen im Leben: Hedonismus;;Placeres en vida: Hedonismo;;;;;;;;;x
opinion_adopted_foreign_ways;¸ÄÓÃÍâ¹úµÄ·½Ê½;Coutumes étrangères adoptées;Angenommene Fremde Sitten;;Ha adoptado costumbres extranjeras;;;;;;;;;x
opinion_nomuslim;²»ÊÇÕæĞÅÍ½;Pas un vrai croyant;Kein Wahrer Gläubiger;;No un creyente verdadero;;;;;;;;;x
opinion_brother_muslim;ÎÒµÄĞÖµÜ;Mon frère ;Mein Bruder;;Mi hermano;;;;;;;;;x
opinion_half_brother_muslim;ÎÒµÄ°ëÑªÇ×;Mon demi-frère ;Mein Halbbruder;;Mi hermanastro;;;;;;;;;x
imam_appreciates;ÒÁÂêÄ¿ÃÇÔŞÍ¬;Approbation des imams;Die Imamehe Stimmen zu;;Los imanes lo aprueban;;;;;;;;;x
pious_imams;Ì°²ÆµÄÒÁÂêÄ¿ÃÇ;Imams cupides ;Geldgierige Imamehe;;Imanes avaros;;;;;;;;;x
unfunny_imam;ÙôäÂÉñÃ÷;Ne tient pas compte du blasphème ;Ignoriert Blasphemie;;Ignora la blasfemia;;;;;;;;;x
NOT_ALLOWED_PLAY_LOWBORN;²»ÔÊĞíÊ¹ÓÃ§YµÍÖÖĞÕ§!µÄ½ÇÉ«;Non autoris??jouer un personnage de §Ybasse extraction sociale?;Darf nicht §YLowborn? spielen ;;No autorizado a jugar como §YLowborn?;;;;;;;;;x
NOT_ALLOWED_PLAY_LOWBORN_MP;§Y$PLAYER$§!²»ÔÊĞíÊ¹ÓÃ§YµÍÖÖĞÕ§!µÄ½ÇÉ«;§Y$PLAYER$? n'est pas autoris??jouer un personnage de §Ybasse extraction sociale?;§Y$PLAYER$? darf nicht §Ylowborn? spielen;;§Y$PLAYER$? no autorizados a jugar como §YLowborn?;;;;;;;;;x
light_foot_leader;Çá²½±øÖ¸»Ó¹Ù;Commandant d'infanterie légère;Anführer der leichten Fußsoldaten;;Líder de infantería;;;;;;;;;x
light_foot_leader_desc;´ËÈËÒÑÖ¤Ã÷×Ô¼ºÊÇ¸öºÏ¸ñµÄÇá²½±øÖ¸»Ó¹Ù.;Ce personnage a maintes fois prouv?son efficacit?en menant son bataillon d'infanterie légère au combat.;Dieser Charakter hat sich als fähiger Kommandant ausgezeichnet, wenn er die leichte Infanterie in den Kampf führt.;;Este personaje ha demostrado ser un buen comandante para guiar a la infantería ligera durante la batalla.;;;;;;;;;x
heavy_infantry_leader;ÖØ²½±øÖ¸»Ó¹Ù;Commandant d'infanterie lourde;Anführer der schweren Infanterie;;Líder de infantería pesada;;;;;;;;;x
heavy_infantry_leader_desc;´ËÈËÉÆÓÚÖ¸»ÓÖØ×°²½±ø×÷Õ½.;Ce personnage se montre très efficace quand il s'agit de mener un bataillon d'infanterie lourde au combat.;Dieser Charakter führt die schwerbewaffnete Infanterie geschickt in den Kampf.;;Este personaje es hábil para dirigir a la infantería pesada en la batalla.;;;;;;;;;x
cavalry_leader;Æï±øÖ¸»Ó¹Ù;Commandant de cavalerie;Anführer der Kavallerie;;Líder de caballería;;;;;;;;;x
cavalry_leader_desc;´ËÈËÉÃ³¤´øÁìÆï±ø×÷Õ½.;Ce personnage excelle dans le commandement de son bataillon de cavalerie.;Dieser Charakter zeichnet sich darin aus, Männer auf dem Pferderücken in den Krieg zu führen.;;Este personaje es un experto dirigente en batallas a caballo.;;;;;;;;;x
inspiring_leader;¼¤ÀøÕß;Commandant motivant;Inspirierender Anführer;;Líder inspirador;;;;;;;;;x
inspiring_leader_desc;´ËÈËÔÚÕ½³¡ÉÏ¹ÄÀøÊ¿±øºÜÓĞÒ»Ì×.;Ce personnage sait trouver les mots pour motiver le cœur et l'esprit de ses hommes sur le champ de bataille. Il n'a même pas besoin de les menacer pour les faire avancer?;Dieser Charakter hat eine besondere Art, das Herz und die Seele der Soldaten auf dem Schlachtfeld zu berühren, und das nicht nur mit einem Schwert.;;Este personaje es capaz de llegar a los corazones y las mentes de los soldados en el campo de batalla, no sólo con la espada.;;;;;;;;;x
trickster;¹î¼Æ¶à¶Ë;Commandant imprévisible;Schwindler;;Embaucador;;;;;;;;;x
trickster_desc;´ËÈË³¤ÓÚÎóµ¼µĞ¾ü£¬¾­³£Éù¶«»÷Î÷.;Ce personnage est réput?pour être un élément imprévisible du champ de bataille. L'ennemi ne le voit jamais arriver, et vous non plus d'ailleurs?;Dieser Charakter ist dafür bekannt, dass er ein unvorhersehbares Element auf dem Schlachtfeld ist. Der Feind wird es nicht kommen sehen und Ihr auch nicht!;;Este personaje es conocido por ser un elemento impredecible en el campo de batalla. ¡El enemigo no lo ver?venir, pero t?tampoco!;;;;;;;;;x
organizer;×éÖ¯Õß;Organisateur;Organisator;;Organizador;;;;;;;;;x
organizer_desc;´ËÈË¾«ÓÚ±øÁ¦ºÍÎï×ÊÊäËÍ.;Ce personnage est un organisateur de talent en ce qui concerne la logistique et les déplacements de grands groupes d'hommes d'un point ?un autre.;Dieser Charakter ist ein geschickter Organisator für logistische Angelegenheiten und Herausforderungen, große Gruppen von einem Punkt zu einem Anderen zu bewegen.;;Este personaje es un hábil organizador en temas de logística y es capaz de superar el reto de desplazar grandes cantidades de hombres de un punto a otro.;;;;;;;;;x
defensive_leader;ÊØÎÀÕß;Défenseur;Verteidiger;;Defensor;;;;;;;;;x
defensive_leader_desc;´ËÈËÔÚÕ½¶·ÖĞÎŞÂÛ³ĞÊÜºÎÖÖ´ò»÷¶¼ÏñÊ¯Ç½°ãÒÙÁ¢.;Ce personnage a la réputation d'être un robuste défenseur, solide comme un roc aux côtés de ses hommes, et ce, quelle que soit la puissance des ennemis.;Dieser Charakter hat einen guten Ruf als standhafter Verfechter, der Seite an Seite wie eine Steinmauer mit den Männern steht, egal welche Kraft sich ihnen entgegen stellt.;;Este personaje tiene una reputación como inquebrantable defensor; permanece en pie junto a sus hombres sin importar qu?les acometa.;;;;;;;;;x
;#experimenter;Unpredictable Leader;;Unvorhersehbarer Anf¨¹hrer;;L¨ªder Impredecible;;;;;;;;;x;
;#experimenter_desc;This character is known to be an unpredictable element on the battlefield. The enemy won't see it coming, and neither will you!;;Dieser Charakter ist daf¨¹r bekannt, dass er ein unvorhersehbares Element auf dem Schlachtfeld ist. Der Feind wird es nicht kommen sehen und Ihr auch nicht!;;Este personaje es conocido por ser un elemento impredecible en el campo de batalla. ?El enemigo no lo ver¨¢ venir, pero t¨² tampoco!;;;;;;;;;x;
flanker;ÉÃ³¤²àÒí;Ailier;Flügelstürmer;;Flanqueador;;;;;;;;;x
flanker_desc;´ËÈË×îºÃ±»²¿ÊğÔÚ²àÒí£¬Ö±½ÓËºÈëµĞ¾üÉî´¦.;Ce personnage dévoile tous ses talents de combattant quand il est positionn?sur le flanc du bataillon, o?il repère et s'immisce dans les failles de l'adversaire.;Dieser Charakter kämpft am besten, wenn er auf der Flanke einer Armee positioniert ist und tief in den schwachen Punkt der feindlichen Rüstung stößt. ;;Este personaje lucha mejor si se posiciona en el flanco de un ejército, golpeando profundamente en los puntos flacos de la armadura del enemigo.;;;;;;;;;x
aggressive_leader;ºÃÕ½Õß;Commandant offensif;Aggressiver Anführer;;Líder agresivo;;;;;;;;;x
aggressive_leader_desc;´ËÈË´Ó²»ÇÓÕ½, ¶ÔÆóÍ¼ÌÓ×ßµÄµĞÈËÒ²´Ó²»ÊÖÏÂÁôÇé.;Ce personnage n'est pas du genre craintif et se montre sans piti?envers les ennemis qui tentent de fuir la bataille.;Dieser Charakter weicht nicht vom Kampf zurück und wird den Gegnern, die das Feld zu räumen versuchen, keine Gnade zeigen.;;Este personaje no rehúye el combate y no mostrar?piedad con los oponentes que intenten abandonar el campo de batalla.;;;;;;;;;x
EVTDESC6071;¿ÈËÔÏûÊ§ÁË, ¸ĞĞ»[Root.Religion.GetRandomGodName]! ÎÒÈÔÈ»¾õµÃÓĞµãĞéÈõ£¬µ«ÊÇ¿ÈËÔĞØÍ´ºÍÆø´­¶¼ÒÑ¾­ÏûÊ§ÁË.;La toux a disparu grâce ?[Root.Religion.GetRandomGodName]? Je me sens toujours un peu faible mais les quintes de toux, les douleurs thoraciques et le souffle court ne sont plus qu'un lointain souvenir.;Der Husten ist verschwunden, dankt [Root.Religion.GetRandomGodName]! Ich fühle mich noch ein wenig schwach aber der Husten, die Brustschmerzen und die Kurzatmigkeit sind verschwunden.;;¡La tos ha desaparecido, gracias a [Root.Religion.GetRandomGodName]! Aún me siento un poco débil pero la tos, el dolor de pecho y la falta de aire se han ido.;;;;;;;;;x
EVTOPTD76041;Äã°ÖÉúÏÂÄã¾ÍÊÇ¸ö´íÎó;Votre père a péch?en vous engendrant;Euer Vater hat gesündigt, indem er Euch zeugte ;;Tu padre pec?al engendrarte;;;;;;;;;x
EVTOPTB61146;[Root.Religion.GetRandomGodNameCap]´Í¸£ÎÒµÈ, [Root.Liege.GetLadLass]µÃ¾á¸ßÎ»...;[Root.Religion.GetRandomGodNameCap], venez-nous en aide lorsque [Root.Liege.GetHerHim] [Root.Liege.GetLadLass] montera sur le trône...;[Root.Religion.GetRandomGodNameCap] steh uns bei, wenn diese Person auf den Thron sitzt...;;[Root.Religion.GetRandomGodNameCap] nos ayudar?cuando ese [Root.Liege.GetLadLass] se siente en el trono...;;;;;;;;;x
EVTOPTB61226; ÒÔ[Root.Religion.GetRandomGodName]Ö®Ãû, Äã½«ÔáÉíÓÚ´Ë.;Par [Root.Religion.GetRandomGodName], vous ne quitterez pas ce champ de bataille vivant?;Bei [Root.Religion.GetRandomGodName], ihr sollt keine Seele auf diesem Feld leben lassen.;;Por [Root.Religion.GetRandomGodName], no saldrás de este campo con vida.;;;;;;;;;x
EVTOPTB61223;ÎÒµÄ[Root.Religion.GetRandomGodName]°¡,ÎÒ¶¼¸ÉÁËµãÉ¶? ÎÒ²»»áÔÙ²ÎÓëµ½Õâ³¡·è¿ñÖĞÈ¥.;Par [Root.Religion.GetRandomGodName], dans quel guépier me suis-je fourré ? Hors de question que je prenne part ?cette hérésie.;Bei [Root.Religion.GetRandomGodName], wo bin ich da nur hereingeraten? Ich will mit diesem Wahnsinn nichts zu tun haben.;;¿Por [Root.Religion.GetRandomGodName], en qu?me he metido? No participar?en esta locura.;;;;;;;;;x
EVTDESC7509;ÎÒ¿´Õâ²»¹ıÊÇÓÖÒ»¸öµÍÁÓµÄÍæĞ¦£¬´óÈË. ²»ÂÛÊÇË­ÌáµÄÒªÇó£¬ÎÒ¶¼²»»á·ÅÆú±¾Ó¦ÊôÓÚÎÒµÄ¶«Î÷£¬ÒÔ[Root.Religion.GetRandomGodName]Ö®Ãû!\n\nÇ©Ãû,\n[From.GetTitledName];Je présume qu'il s'agit d'une nouvelle tentative malencontreuse de faire de l'humour, m[Root.GetHerHis] [Root.GetLordLady]. Jamais je ne cèderai le titre qui me revient de droit, par [Root.Religion.GetRandomGodName]?\n\nSign?\n[From.GetTitledName];Ich nehme an, dies ist ein weiterer schlechterer Versuch, komisch zu sein, mein Fürst. Ich werde das, was mir rechtmäßig gehört nicht abgeben, egal wer es verlangt, [Root.Religion.GetRandomGodName]!\n\nGezeichnet,\n[From.GetTitledName];;Asumo que esto no es más que un pobre intento de burla, mi señor. ¡No rendir?lo que es mío por derecho, no importa quién lo reclame, por [Root.Religion.GetRandomGodName]!\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTB3636;Ò»²æ×Ó¶¯ÎïÅÅĞ¹Îï!;Une pleine fourche d'excréments d'animaux?;Eine Gabel voll tierischer Exkremente!;;¡Un puñado de excremento animal!;;;;;;;;;x
EVTTOOLTIP3638;[Root.GetTitledFirstName]ÒÑÑ¡ºÃÁË¾ö¶·ÎäÆ÷: Ò»²æ×Ó¶¯ÎïÅÅĞ¹Îï;[Root.GetTitledFirstName] a choisi l'arme du duel? une pleine fourche d'excréments d'animaux.;[Root.GetTitledFirstName] hat die Waffe für das Duell gewählt: eine Gabel voll tierischer Exkremente;;[Root.GetTitledFirstName] ha elegido el arma para el duelo: un puñado de excremento animal;;;;;;;;;x
EVTDESC3638;µ±[From.GetTitledFirstName]µÄ¸±ÊÖ¸æËßÎÒÎÒÃÇµÄ¾ö¶·ÎäÆ÷ÊÇÊ²Ã´Ê±£¬ÎÒ¼òÖ±ÎŞ·¨ÏàĞÅ×Ô¼ºµÄ¶ú¶ä: Ò»²æ×Ó¶¯ÎïÅÅĞ¹Îï!;Je n'en ai pas cru mes oreilles lorsque l'écuyer de [From.GetTitledFirstName] m'a annonc?l'arme choisie pour notre duel? une fourche d'excréments d'animaux?;Ich wollte meinen Ohren nicht trauen, als mir [From.GetTitledFirstName]s Sekundant sagte, welche Art von Waffe wir im Duell verwenden würden: eine Gabel voll tierischer Exkremente!;;No daba crédito a mis oídos cuando el segundo de [From.GetTitledFirstName] me dijo el arma que utilizaríamos en el duelo: ¡un puñado de excremento animal!;;;;;;;;;x
EVTOPTB3638;ÎÒ²»»áÈ¥Åö¶¯ÎïÅÅĞ¹Îï!;Je ne toucherai pas ?des excréments d'animaux?;Ich werde keine tierischen Exkremente berühren!;;¡No tocar?el excremento animal!;;;;;;;;;x
EVTDESC3639;µ±[From.GetTitledFirstName]µÄ¸±ÊÖ¸æËßÎÒ´øÉÏÎÒµÄ½£È¥¾ö¶·Ê±£¬ÎÒÒ»µãÒ²Ã»¸Ğµ½ÒâÍâ. ÎÒºÜ¸ßĞËÎÒ²»ĞèÒªÄÃ¸ö´ó´¸×Ó, »òÕß, [Root.Religion.GetName]ÇëË¡ÎÒÎŞ×ï, Ò»Ğ©¶ñĞÄµÄ¶«Î÷, ±ÈÈç¶¯ÎïÅÅĞ¹Îï!!;Je n'ai pas ét?surpris lorsque l'écuyer de [From.GetTitledFirstName] m'a demand?d'apporter mon épée pour le duel. J'étais même soulag?de ne pas devoir me battre avec un marteau de forgeron ou, que [Root.Religion.GetName] m'en préserve, avec des excréments!;Es war keine Überraschung für mich, als [From.GetTitledFirstName]s Sekundant mir sagte, ich solle mein Schwert zum Duell mitbringen. Ich war nur froh, dass ich nicht mit einem Vorschlaghammer kämpfen musste, oder, [Root.Religion.GetName] bewahre, etwas so;;No me sorprendi?cuando el segundo de [From.GetTitledFirstName] me dijo que trajera mi espada al duelo. Me alegr?no tener que luchar con un mazo o, que [Root.Religion.GetName] me perdone, ¡con algo indigno como excremento animal!;;;;;;;;;x
EVTNAME60100;ÃÉ¹ÅÈËÏ´½ÙÁË»ù¸¨!;Les Mongols envahissent Kiev?;Die Mongolen brandschatzen Kiew!;;¡Los mongoles saquean Kiev!;;;;;;;;;x
EVTDESC60100;»Æ»öÓ¿ÈëÁË»ù¸¨µÄ½ğÃÅ£¬Ï´½ÙÁËÕâ¸öÔø¾­ĞËÊ¢µÄÃ³Ò×ÖĞĞÄ. ³ÇÊĞÖ»Ê£ÏÂÃ°ÑÌµÄ·ÏĞæ£¬µÚÄô²®ºÓÏÖÔÚÁ÷ÌÊ×Å±»ËüÏÈÇ°¾ÓÃñµÄÏÊÑªÈ¾ºìµÄºÓË®.;Le fléau mongol s'est dévers??travers la Porte dorée de Kiev et a pill?ce qui fut autrefois l'un des plus grands centres commerciaux. Ne restaient de la ville que des ruines fumantes. Le Dniepr a désormais la teinte rouge du sang des habitants;Die mongolische Landplage ist durch die Goldenen Toren von Kiew gedrungen und hat das einst stolze Handelszentrum geplündert. Die Stadt ist nun eine schwelende Ruine und der Dnjepr fließt nun rot durch das Blut der früheren Bewohner.;;El azote mongol ha penetrado las Puertas Doradas de Kiev y saqueado su otrora orgulloso centro comercial. La ciudad ha sido reducida a escombros y el Dniéper ahora fluye rojo, lleno de sangre de sus antiguos habitantes.;;;;;;;;;x
EVTOPTA60100;»òĞíÕâÊÇÕæµÄ...;Peut-être que ces histoires étaient vraies...;Vielleicht waren diese Geschichten wahr...;;Puede que las historias fueran ciertas...;;;;;;;;;x
EVTNAME60101;ÃÉ¹ÅÈËÏ´½ÙÁËÅµ·ò¸çÂŞµÂ!;Les Mongols envahissent Novgorod?;Die Mongolen brandschatzen Nowgorod!;;¡Los mongoles saquean Novogrado!;;;;;;;;;x
EVTDESC60101;Åµ·ò¸çÂŞµÂ±»÷²÷°²¿ÂäËùÏ¯¾í. Õâ×ù¾Ş³ÇºÍËüµÄÈËÃñÕıÃÉÊÜ×ÅÎŞ·¨¹ÀÁ¿µÄËğÊ§. ²İÔ­Õ½Ê¿ÃÇ°á×ßÁËËùÓĞ¿ÉÒÔ°á×ßµÄ¶«Î÷ºó£¬½«Ê¥Ë÷·ÆÑÇ´ó½ÌÌÃ¸¶Ö®Ò»¾æ.;Novgorod a ét?mise ?sac par l'armée tartare et ses habitants se retrouvent dans une situation de souffrance inouïe. La cathédrale Sainte-Sophie est ravagée par les flammes tandis que les guerriers des steppes pillent tout ce qui peut être emport?avant d'incendier ce qui reste.;Nowgorod wurde von den tatarischen Horden gestürmt und sowohl die Stadt als auch ihre Bevölkerung leiden jetzt über die Maßen. Die Kathedrale von Sankt Sophia steht in Flammen, während die Steppenkrieger alles plündern, was sie können und verbrennen, was ;;Novogrado ha sido asaltada por la horda tártara y ahora la ciudad y su población sufren de manera inconmensurable. La catedral de Santa Sofía es devorada por las llamas mientras los guerreros esteparios saquean cuánto puede ser transportado e incendian el resto.;;;;;;;;;x
EVTOPTA60101;»òĞíËûÃÇµÄÊÈÑªÏÖÔÚµÃµ½ÁËÂú×ã.;Espérons que leur soif de sang est assouvie, pour le moment.;Vielleicht ist ihre Gier nach Blut jetzt gestillt.;;Puede que su sed de sangre haya quedado satisfecha.;;;;;;;;;x
EVTNAME60102;ÃÉ¹ÅÈËÏ´½ÙÁË¿ËÀ­¿Æ·ò!;Les Mongols envahissent Cracovie?;Die Mongolen brandschatzen Krakau!;;¡Los mongoles saquean Cracovia!;;;;;;;;;x
EVTDESC60102;ÃÉ¹ÅÈË¼ÌĞø½ø¾ü£¬Ô½¹ıÎ¬Ë¹ÍßºÓ²¢¹¥Èë²¨À¼. ¿ËÀ­¿Æ·òÏÖÒÑÂäÈëÇÖÂÔÕßÖ®ÊÖ£¬¾İËµ·½Ô²°ÙÀï¶¼¿É¼ûÒ¹¿Õ±»³ÇÊĞµÄ´ó»ğÓ³Èç°×Öç.;Les Mongols continuent leur progression au-del?de la Vistule et ont atteint la Pologne. Cracovie est tombée aux mains des barbares et il paraît que la nuit, les énormes flammes qui ravagent la ville incendiée sont visibles de très loin.;Die Mongolen setzen ihr Vordringen jenseits der Weichsel nach Polen fort. Krakau ist nun in den Händen der Eindringlinge und es wird gesagt, dass die Flammen der brennenden Stadt in der Nacht aus weiter Ferne zu sehen ist.;;Los mongoles continúan su ofensiva más all?del Vístula y se internan en Polonia. Cracovia ha caído en manos invasoras y se dice que de noche puede verse la ciudad en llamas a incontables leguas de distancia.;;;;;;;;;x
EVTOPTA60102;±ØĞë×èÖ¹ËûÃÇ!;Il faut les arrêter?;Sie müssen gestoppt werden!;;¡Deben ser detenidos!;;;;;;;;;x
EVTNAME60103;ÃÉ¹ÅÈËÏ´½ÙÁËÑÇè¡!;Les Mongols envahissent Aix-la-Chapelle?;Die Mongolen brandschatzen Aachen!;;¡Los mongoles saquean Aquisgrán!;;;;;;;;;x
EVTDESC60103;¾ÍÊÇÑÇè¡, ²éÀíÂü´óµÛÎ°´óµÄ¼ÓÂåÁÖµÛ¹úÇ°Óù×ùËùÔÚ, Ò²ÒÑÂäÈë»Æ»öµÄÒõÓ°Ö®ÖĞ. ËûµÄÁé»êÎŞÒÉÔÚÎª³ÇÇ½ÄÚÕı·¢ÉúµÄ±©ĞĞ¶ø¿ŞÆü.;Même Aix-la-Chapelle, l'ancienne capitale de l'immense empire carolingien de Charlemagne, n'a pu résister au fléau mongol. L'ancien empereur doit se retourner dans sa tombe devant les atrocités commises dans l'enceinte de sa ville.;Auch Aachen, der ehemalige Sitz des großen karolingischen Reiches Karls des Großen, ist in den Schatten der mongolischen Landplage gefallen. Seine Seele muss bei den Gräueltaten innerhalb der Stadtmauern sicherlich heulen.;;Incluso Aquisgrán, el antiguo trono del gran Imperio carolingio de Carlomagno, ha caído bajo la sombra del azote mongol. Su espíritu debe estar llorando por las atrocidades cometidas dentro de sus murallas.;;;;;;;;;x
EVTOPTA60103;ÕâÈºÂù×Ó!;Barbares?;Barbaren!;;¡Bárbaros!;;;;;;;;;x
EVTNAME60104;ÃÉ¹ÅÈËÏ´½ÙÁË°ÍÀè!;Les Mongols envahissent Paris?;Die Mongolen brandschatzen Paris!;;¡Los mongoles saquean París!;;;;;;;;;x
EVTDESC60104;ÓÌÈç»ÈÔÖ¹ı¾³, ²»¿É×èµ²µÄÃÉ¹ÅÈË¹¥ÏİÁË°ÍÀè²¢Ï´½ÙÁËÕâ×ù³ÇÊĞ.ÉĞÎ´¿¢¹¤µÄ°ÍÀèÊ¥Ä¸Ôº¾ÍÈç»ğº£ÖĞµÄÃ÷Öò£¬ºÍÈ¼ÉÕµÄ³ÇÊĞÒ»Æğ¼ûÖ¤×ÅÈÕÒÔ¼ÌÒ¹µÄÇÀÂÓºÍÉ±Â¾.;Telle une nuée de sauterelles, les irréductibles Mongols ont poursuivi leur route jusqu'?Paris et ont mis la ville ?sac? La cathédrale Notre-Dame, encore en construction, est incendiée et éclairés par les flammes des bâtiments ravagés, les Mongols poursuivent le pillage et le carnage toute la nuit.;Wie ein Schwarm Heuschrecken haben die unaufhaltsamen Mongolen Paris attackiert und die Stadt geplündert. Die noch unvollendete Kathedrale von Notre-Dame wird schnell in Brand gesetzt und mit dem Licht der brennenden Stadt können die mongolischen Krieger ;;Como una plaga de langostas, los imparables mongoles han descendido sobre París y saqueado la ciudad. La todavía inconclusa catedral de Notre Dame ha sido incendiada rápidamente y, con la luz que proporcionan las llamas de la ciudad, los guerreros mongoles pueden saquear y asesinar hasta bien entrada la noche.;;;;;;;;;x
EVTOPTA60104;ÕâÈº±»×çÖäµÄ÷²÷°ÈË²»»áµÃµ½ÈÎºÎ¿íË¡.;Ces maudits Tartares n'accordent aucun répit ?leurs victimes.;Es scheint, wir werden keine Ruhe vor diesen verfluchten Tataren haben.;;Parece que no hay respiro posible con estos malditos tártaros;;;;;;;;;x
EVTNAME60105;ÃÉ¹ÅÈËÏ´½ÙÁËÂ×¶Ø!;Les Mongols envahissent Londres?;Die Mongolen brandschatzen London!;;¡Los mongoles saquean Londres!;;;;;;;;;x
EVTDESC60105;ÉõÖÁº£ÑóÒ²Ëã²»ÉÏÊÇÄÜ×èÖ¹ÃÉ¹ÅÈËÍÆ½øµÄÆÁÕÏ.Â×¶ØÒÑÂäÈëÔôÊÖ. ³ÇÄÚÉÏÑİ×Å×Ô²¼µÏ¿¨Å®ÍõµÄµÖ¿¹ÒÔÀ´¶¼Î´Ôø¼û¹ıµÄÍÀÉ±.;Même la mer ne suffit pas ?stopper l'avancée mongole? Londres est tombée sous le joug de leur avant-garde et la ville n'avait pas connu de massacre aussi sanglant depuis l'ère de la reine Boadicée et de la révolte qu'elle avait menée.;Nicht einmal das Meer kann das Eindringen der Mongolen aufhalten. London ist angegriffen worden und die Stadt ist jetzt der Schauplatz einer blutigen Schlacht, die man seit den Tagen der Königin Boudicca und ihrer Rebellion nicht gesehen hat.;;Ni siquiera el mar ha sido suficiente para detener el avance de los mongoles. Londres ha caído ante su vanguardia y la ciudad es ahora escenario de una carnicería sólo comparable a los tiempos de la reina Boudica y su rebelión. ;;;;;;;;;x
EVTOPTA60105;ÉñÓÓÊÀÈË.;Que Dieu ait piti?de nos âmes?;Gott schütze uns alle.;;Que Dios nos salve.;;;;;;;;;x
EVTNAME60106;ÃÉ¹ÅÈËÏ´½ÙÁËÂŞÂí!;Les Mongols envahissent Rome?;Die Mongolen brandschatzen Rom!;;¡Los mongoles saquean Roma!;;;;;;;;;x
