;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
IS_NOT_LOVER_OF;不是$WHO$?的情人;N'est pas l'amant(e) de $WHO$?;Ist KEIN Liebhaber von $WHO$?;;No es un amante de $WHO$?;;;;;;;;;x
EVTDESC_RoI_504;你已经收到一个意想不到的访问!威尼斯人马可波罗再次来到.他们说,他们到达了遥远的东方,现在成功返回,想要停留在你的宫殿一晚,谢谢你上次提供宝贵援助.这次他们带来了礼物.;Vous avez une visite impr関ue? Les marchands v閚itiens Niccol? Matteo et Marco Polo sont de retour en ville. Ils vous expliquent avoir atteint l'Extr阭e-Orient et 阾re sur le chemin du retour. Ils voulaient faire halte ?votre palais pour vous remercier de l'aide que vous leur avez apport?la derni鑢e fois qu'ils 閠aient venus par ici. Et ils ont apport?des cadeaux.;Ihr habt unerwartete Besucher! Die H鋘dler aus Venedig, Niccol? Matteo und Marco Polo sind wieder an Euren Hof zur點kgekehrt. Sie berichten, dass sie den Fernen Osten erreicht h鋞ten und nun nach einer erfolgreichen Reise auf dem R點kweg bei Eurem Palast Halt machen, um sich f黵 die wertvolle Hilfe zu bedanken, die Ihr ihnen letztes mal angeboten hattet. Sie haben auch Geschenke dabei.;;as recibido una visita inesperada! Los mercaderes venecianos Niccol, Matteo y Marco Polo han llegado una vez m醩 a tu corte. Te explican que llegaron del Lejano Este y ahora est醤 regresando despu閟 de un viaje exitoso, con ganas de parar en tu palacio para darte las gracias por la valiosa ayuda que les ofreciste la 鷏tima vez que pasaron por all? Y han tra韉o regalos.;;;;;;;;;x
EVTOPTA_RoI_504;来吧朋友,告诉我东方的故事...;Approchez, mes amis, et parlez-moi de l'Orient...;Kommt, erz鋒lt mir Geschichten aus dem Osten, meine Freunde...;;Venga, contadme cuentos del Este, amigos...;;;;;;;;;x
EVTDESC_RoI_3302;[From.GetFirstNameWithNick], 你的宫廷上师非常渴望与你讨论社会和传统的问题。他表达了他的观点,种姓制度是不人道的,男人壕女人应该平等对待.他甚至建议你邀请穷人和没有社会阶级的人一起共餐.;[From.GetFirstNameWithNick], le gourou de votre cour, semble tr鑣 port?sur les discussions autour de la soci閠?et des traditions ces derniers temps. Il parle du syst鑝e de castes qu'il trouve destructeur et inhumain, et d閏lare que les hommes et les femmes devraient 阾re trait閟 comme des 間aux. Il a m阭e sugg閞?que vous deveniez le promoteur du changement en invitant ce pauvre sans caste ?d頽er ?votre table.;[From.GetFirstNameWithNick], Euer Hofguru, war in letzter Zeit sehr erpicht darauf, mit Euch Fragen gesellschaftlicher und traditioneller Natur zu diskutieren. Er brachte seine Meinung zum Ausdruck, dass das Kastensystem sch鋎lich und unmenschlich sei und das M鋘ner und Frauen als gleichberechtigt behandelt werden sollten. Er schl鋑t sogar vor, dass ihr ein Vorreiter des Wandels werden und die Armen und Kastenlosen zum Essen an Euren Tisch einladen solltet.;;[From.GetFirstNameWithNick], tu gur?de la corte, ha estado muy interesado en los 鷏timos d韆s en hablarte de los asuntos de la sociedad y la tradici髇. Expresa su opini髇 de que el sistema de castas es destructivo e inhumano, y que los hombres y las mujeres deben ser tratados como iguales. Incluso te aconseja que te conviertas en un campe髇 del cambio, y que invites a los pobres y los sin casta a cenar contigo en tu mesa.;;;;;;;;;x
EVTOPTA_RoI_3302;真是胡说八道!;C'est ridicule?;Was f黵 ein Unsinn!;;u?tonter韆!;;;;;;;;;x
EVTOPTB_RoI_3302;你拥有和你年龄不符的睿智,我的朋友.;Vous 阾re trop sage pour votre 鈍e, mon ami.;Ihr seid zu weise f黵 dieses Zeitalter, mein Freund.;;Eres demasiado sabio para esta edad, mi amigo.;;;;;;;;;x
EVTTITLE_RoI_3402;冥想导师;La m閐itation du gourou;Guru-Meditation;;Meditaci髇 del Gur?;;;;;;;;x
EVTDESC_RoI_3402;为达到内心的平和,成为一个更有力而和谐的人,你跟你的导师[From.GetFirstNameWithNick]一起练习冥想。\n\n你花了很多时间去寻找内心的自己，专注，深呼吸，寻找内心的安宁与和谐。你在天地万物中思索着自身，也从自我出发去思考整个宇宙，思考着自身在时间线中跟超脱时间线的位置。\n\n慢慢的，你开始感觉到了自身的改变..;Afin de conna顃re la paix int閞ieure et de devenir une personne plus forte et plus harmonieuse, vous vous entra頽ez ?la m閐itation avec votre gourou [From.GetFirstNameWithNick].\n\nVous avez pass?de longs moments ?communiquer avec votre moi int閞ieur, vous concentrant, respirant, trouvant la tranquilit?et l'harmonie. Vous vous consid閞ez ?l'int閞ieur de l'univers, l'univers ?l'int閞ieur de vous-m阭e, et votre place dans le temps et hors du temps\n\nEt petit ?petit vous commencez ?sentir la diff閞ence.;Um inneren Frieden zu erreichen und eine st鋜kere und harmonischere Pers鰊lichkeit zu entwickeln, habt Ihr regelm溥ig zusammen mit Eurem Guru [From.GetFirstNameWithNick] meditiert.\n\nIhr habt viele Momente damit verbracht Euer inneres Selbst zu erkunden und durch Konzentration und bewusste Atmung, Seelenruhe und Harmonie zu finden. Ihr sinnt 黚er das Universum um und in Euch und Euren Platz in der Zeit und abseits davon.\n\nNach und nach f黨lt ihr den Unterschied.;;Para llegar a la paz interior y convertirte en una persona m醩 fuerte y m醩 armoniosa, has practicado la meditaci髇 con tu gur? [From.GetFirstNameWithNick].\n\nHas dedicado muchos momentos para llegar a tu interior, enfocando, respirando, encontrando tranquilidad y armon韆. Te contemplas a ti mismo en el universo, el universo dentro de ti mismo y tu lugar en el tiempo y fuera del tiempo.\n\nY poco a poco, est醩 empezando a notar la diferencia...;;;;;;;;;x
EVTOPTA_RoI_3402;唵部啰步缚萨缚.;Om bhur bhuvah svah.;Om bhur bhuvah svah.;;Om bhur bhuvah svah.;;;;;;;;;x
EVTOPTB_RoI_3402;唵嘛呢叭咩吽.;Om mani padme hum.;Om mani padme hum.;;Om mani padme hum.;;;;;;;;;x
EVTOPTC_RoI_3402;南无阿梨汉多南.;Namo arihantanam.;Namo arihantanam.;;Namo arihantanam.;;;;;;;;;x
EVTOPTK96500;丛林大师.;Ma顃riser la jungle.;Meistert das Dschungelgebiet.;;Terreno de selva maestro.;;;;;;;;;x
EVTOPTL96500;象兵专家.;D関elopper les 閘閜hants de guerre.;Konzentriert Euch auf die Kriegselefanten.;;Centrarse en elefantes de guerra.;;;;;;;;;x
EVTDESC_RoI_3505;我的[Root.GetLordLady],[From.GetName]省陷入混乱. 很多情报告诉我们这里[Root.Religion.GetName]的宗教人士很腐败.;M[Root.GetHerHis][Root.GetLordLady], la province de [From.GetName] conna顃 des troubles. De nombreux rapports font 閠at d'une corruption end閙ique au sein de la religion [Root.Religion.GetName].;Oh [Root.GetLordLady], die Provinz [From.GetName] ist in Aufruhr. Es gibt viele Berichte, dass unter den Anf黨rern der [Root.Religion.GetName] Religion tiefverwurzelte Korruption herrschen soll.;;Mi [Root.GetLordLady], la provincia de [From.GetName] est?en desorden. Hay muchos reportes de profunda corrupci髇 entre los funcionarios religiosos de la fe [Root.Religion.GetName].;;;;;;;;;x
EVTOPTA_RoI_3505;令人担心;C'est tr鑣 inqui閠ant.;Dies ist h鯿hst besorgniserregend.;;Esto es muy preocupante.;;;;;;;;;x
EVTDESC_RoI_3509;好消息，我的[Root.GetLordLady]!由于 [Root.Religion.GetName]信仰的复兴, 腐败已从[From.GetName]清除.;珷Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Gr鈉e au regain de puissance de la foi [Root.Religion.GetName], la corruption a 閠?閞adiqu閑 dans la province de [From.GetName].牷;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank des Erstarkens der [Root.Religion.GetName]en Religion, wurde der Korruption in der Provinz [From.GetName] ein Ende bereitet.;;uenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder en la fe de [Root.Religion.GetName], la corrupci髇 en la provincia de [From.GetName] se ha erradicado.;;;;;;;;;x
EVTOPTA_RoI_3509;好极了!;Excellent?;Hervorragend!;;xcelente!;;;;;;;;;x
EVTDESC_RoI_3515;我的[Root.GetLordLady], 来至[From.GetName]令人担忧的消息. 这里[Root.Religion.GetName]信仰消弱，地方异端宗教接管寺庙.;珷M[Root.GetHerHis][Root.GetLordLady], d'inqui閠antes nouvelles nous parviennent de la province de [From.GetName]. La foi [Root.Religion.GetName] faiblit et une 閠range secte locale a pris le pouvoir dans plusieurs temples.牷;Oh [Root.GetLordLady], die Nachrichten aus der Provinz [From.GetName] geben Anlass zur Besorgnis. Die [Root.Religion.GetName]e Religion verliert an St鋜ke und ein merkw黵diger lokaler Totenkult hat mehrere Tempel 黚ernommen.;;Mi [Root.GetLordLady], hay noticias preocupantes de la provincia de [From.GetName]. La fe de [Root.Religion.GetName] se est?debilitando y un extra駉 culto local a la muerte se ha apoderado de varios templos.;;;;;;;;;x
EVTOPTA_RoI_3515;这真不好。;Je n'aime pas 鏰.;Das ist keine gute Nachricht.;;Esto no es nada de bueno.;;;;;;;;;x
EVTDESC_RoI_3519;好消息, 我的[Root.GetLordLady]!由于 [Root.Religion.GetName]信仰的复兴, 地方异端已经从[From.GetName]清除.;珷Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Gr鈉e au regain de puissance de la religion [Root.Religion.GetName], le culte de la mort qui se d関eloppait dans la r間ion a disparu de la province de [From.GetName].牷;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank des Erstarkens der [Root.Religion.GetName]en Religion ist der Einfluss des lokalen Totenkults in der Provinz [From.GetName] nun ausgel鰏cht.;;uenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder de la fe [Root.Religion.GetName], el poder de los cultos a la muerte en la provincia de [From.GetName] se ha erradicado.;;;;;;;;;x
EVTOPTA_RoI_3519;[Root.Religion.GetRandomGodName], 真是个好消息!;[Root.Religion.GetRandomGodName] soit lou? voil?une bonne nouvelle?;Bei [Root.Religion.GetRandomGodName], das sind tats鋍hlich gute Neuigkeiten!;;Por [Root.Religion.GetRandomGodName],醗sto es una buena noticia!;;;;;;;;;x
EVTDESC_RoI_3525;坏消息, 我的[Root.GetLordLady]! [From.GetName]的人民已经对[Root.Religion.GetRandomGodName]失去了信心.现在他们投奔[From.Religion.GetName]的怀抱!;珷Mauvaise nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Le peuple de [From.GetName] conna顃 depuis longtemps un d閏lin du culte qu'il voue ?[Root.Religion.GetRandomGodName]. D閟ormais, la majorit?de la population de la province a adopt?la religion [From.Religion.GetName]?牷;Schlechte Neuigkeiten, oh [Root.GetLordLady]! Seit langer Zeit schon verlieren die Einwohner von [From.GetName] immer mehr ihren Glauben an [Root.Religion.GetRandomGodName]. Jetzt ist die Mehrheit der Einwohner der Provinz zur [From.Religion.GetName]en Religion黚ergetreten.;;alas noticias, mi [Root.GetLordLady]! La gente de [From.GetName] ha estado durante mucho tiempo perdiendo la fe en los caminos de [Root.Religion.GetRandomGodName].酇hora la mayor韆 de la poblaci髇 de la provincia ha cambiado a la fe [From.Religion.GetName]!;;;;;;;;;x
EVTOPTA_RoI_3525;真该死!;Mauvaise nouvelle, en effet?;Das sind in der Tat schlechte Neuigkeiten!;;n realidad muy malas noticias!;;;;;;;;;x
EVTDESC_RoI_3535;我的 [Root.GetLordLady], 由于 [From.Religion.GetName] 不同派别的斗争, [From.GetName] 郡正在遭受动荡. 对于 [From.Religion.GetScriptureName] 持不同解释的派别冲突升级, 现已演变为街头械斗.;M[Root.GetHerHis][Root.GetLordLady], le comt?de [From.GetName] conna顃 des troubles importants en raison de tensions entre diff閞entes factions au sein de la religion [From.Religion.GetName]. Ces tensions vont jusqu'?des affrontements dans les rues entre adeptes d'interpr閠ations divergentes de textes lus dans [From.Religion.GetScriptureName].;Oh [Root.GetLordLady], die Provinz [From.GetName] ist, aufgrund von Spannungen zwischen den unterschiedlichen religi鰏en Splittergruppen des [From.Religion.GetName]en Glaubens, in Aufruhr. Dies f黨rte bis hin zu Stra遝nschlachten zwischen den Anh鋘gern verschiedener Interpretationen der [From.Religion.GetScriptureName].;;Mi [Root.GetLordLady], la provincia de [From.GetName] est?sufriendo mucha confusi髇 debido a las tensiones entre las diferentes facciones religiosas de la [From.Religion.GetName]. Ha empeorado tanto que las batallas callejeras ahora tienen lugar entre los partidarios de diferentes interpretaciones de [From.Religion.GetScriptureName].;;;;;;;;;x
EVTOPTA_RoI_3535;这是[Root.Religion.GetRandomEvilGodName]的工作!;C'est l'渦vre de [Root.Religion.GetRandomEvilGodName]?;Dies ist das Werk von  [Root.Religion.GetRandomEvilGodName]!;;sto es el trabajo de [Root.Religion.GetRandomEvilGodName]!;;;;;;;;;x
EVTDESC_RoI_3539;好消息, 我的 [Root.GetLordLady]! 多亏了 [Root.Religion.GetName] 的兴起,  [From.GetName] 的宗教冲突现已平息.;珷Bonne nouvelle, M[Root.GetHerHis][Root.GetLordLady]? Gr鈉e au regain de puissance de la religion [Root.Religion.GetName], les troubles religieux ont disparu dans le comt?de [From.GetName].牷;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank es Erstarkens der Religion [Root.Religion.GetName] ist der religi鰏e Zwist in der Provinz [From.GetName] abgeebbt.;;uenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder de la fe [Root.Religion.GetName], los conflictos religiosos en la provincia de [From.GetName] han disminuido.;;;;;;;;;x
EVTOPTA_RoI_3539;终于看到了[Root.Religion.GetRandomGodName]的智慧!;Ils voient enfin la sagesse de [Root.Religion.GetRandomGodName]?;Endlich erkennen sie die Weisheit von [Root.Religion.GetRandomGodName]!;;inalmente ven la sabidur韆 de [Root.Religion.GetRandomGodName]!;;;;;;;;;x
temple_corruption;寺庙腐败;Corruption au temple;Tempelkorrumption;;Corrupci髇 del Templo;;;;;;;;;x
local_death_cult;当地崇拜死亡;Culte de la mort local;Lokaler Totenkult;;Culto local a la muerte ;;;;;;;;;x
MODIFIER_ADD_PIETY;每月获得$PIETYNAME$;Gain mensuel en $PIETYNAME$;Monatlicher $PIETYNAME$ Anstieg;;Beneficio $PIETYNAME$ mensual;;;;;;;;;x
MONTHLY_CHARACTER_PIETY;每月$PIETYNAME$;$PIETYNAME$ par mois;Monatlicher $PIETYNAME$;;$PIETYNAME$ mensual;;;;;;;;;x
