;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
LEDGER_SORT_DELAYED;点击后按此栏排序;Cliquez pour trier cette colonne;Zum Sortieren nach dieser Spalte hier klicken;;Clic para ordenar usando esta columna;;;;;;;;;x
EVTDESC73222;我的领主 [From.GetBestName] 并不是很满意我作为 [Root.PrimaryTitle.GetFullName] 的总管的表现, 正在考虑撤换我..;M[From.GetHerHis] [From.GetLordLady] lige, [From.GetBestName], n'est pas satisfait[From.GetNoneE] de mes actions en tant qu'intendant de [Root.PrimaryTitle.GetFullName] et envisage de me remplacer.;Unser Lehensherr [From.GetBestName] ist nicht allzu gl點klich mit unserer Leistung als Hofmeister von [Root.PrimaryTitle.GetFullName] und erw鋑t, uns auszutauschen ...;;Mi se駉r [From.GetBestName] no est?del todo contento con nuestro rendimiento como [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName] y est?considerando sustituirnos...;;;;;;;;;x
EVTOPTA73222;我必须证明自己!;Je dois faire mes preuves?;Ich muss mich beweisen!;;ebo probar mi val韆!;;;;;;;;;x
EVTOPTB73222;我该怎么办?;Que puis-je faire?;Was kann ich tun?;;縌u?puedo hacer?;;;;;;;;;x
EVTDESC73223;时间已经过的够久了, 我理当成为 [Root.PrimaryTitle.GetFullName] 的总管, [Root.Liege.GetTitledFirstName] 会授予我间谍头目职位!;Assez d'eau a coul?sous les ponts? Je m閞ite de devenir intendant de [Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conf閞era ce titre?;Es ist genug Zeit verstrichen und ich verdiene es, Hofmeister von [Root.PrimaryTitle.GetFullName] zu werden und  [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName]  [Root.Liege.GetTitledFirstName] lo har?;;;;;;;;;x
EVTOPTA73223;我急迫的期待[Root.Liege.GetHerHis]回音.;J'attends sa r閜onse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis] Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73224;会听取我们的申诉,希望他做出明智的决定;閏outera notre requ阾e. Esp閞ons une sage d閏ision.;wird unser Gesuch anh鰎en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici髇 y si dios quiere tomar?una sabia decisi髇.;;;;;;;;;x
;#EVTDESC73224;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Steward of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bek?me, Hofmeister von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht  [From.GetSheHe] mich erneut darum.;;Le prometí a [From.GetBestName] que le daría una oportunidad para convertirse en Senescal de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] vuelve a reclamarla.;;;;;;;;;x;
EVTOPTA73224;现在[From.GetSheHeCap]就是我的新总管了;[From.GetSheHeCap] est d閟ormais mon nouvel intendant.;[From.GetSheHeCap] ist von nun an mein neuer Hofmeister;;Ahora [From.GetSheHe] es mi nuevo [Root.GetTreasurerName];;;;;;;;;x
EVTOPTC73224;我才是 [Root.PrimaryTitle.GetFullName] 说了算的人!;Je r鑗ne sur [Root.PrimaryTitle.GetFullName]?;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73225;我亲爱的和值得信赖的 [This.GetBestName].\nI hereby grant you the title as Steward of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.GetHerHis] ch[This.GetBoyGirl] [This.GetBestName], vous 阾es digne de confiance. \nJe vous accorde le titre d'intendant de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mein/e liebe/r und vertrauensw黵dige/r [This.GetBestName].\nIch gew鋒re Euch hiermit den Titel eines Hofmeisters von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t韙ulo de [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
;#EVTOPTA73225;Its what I deserve..;;Ich habe es verdient ...;;Es lo que me merezco…;;;;;;;;;x;
;#;;;;;;;;;;;;;;x;
;#EVTDESC73230;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_spiritual.GetTitledFirstName] as [Root.Liege.GetHerHis] Lord Spiritual. I am more competent and would be a better Lord Spiritual!;;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_spiritual.GetTitledFirstName] als [Root.Liege.GetHerHis] Geistlichen Lord einstellt. Ich verfüge über mehr Kompetenz und w?re ein besserer Geistlicher Lord!;;Es una lástima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_spiritual.GetTitledFirstName] como Noble Espiritual ?Yo soy más competente y sería mejor Noble Espiritual!;;;;;;;;;x;
EVTOPTA73230;我会向领主申诉!;Je d閜oserai une requ阾e aupr鑣 de m[Root.Liege.GetHerHis] [Root.Liege.GetLordLady] lige?;Ich werde meinen Lehensherren darum ersuchen!;;o solicitar?a mi se駉r!;;;;;;;;;x
EVTTOOLTIP73231;会听取我们的申诉,希望他做出明智的决定;閏outera notre requ阾e. Esp閞ons une sage d閏ision.;wird unser Gesuch anh鰎en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici髇 y si dios quiere tomar?una sabia decisi髇.;;;;;;;;;x
;#EVTDESC73231;[From.GetBestName] claims that [From.GetSheHe] would be a better Lord Spiritual than [Root.job_spiritual.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Lord Spiritual of the [Root.PrimaryTitle.GetFullName].;;[From.GetBestName] behauptet, dass [From.GetSheHe]ein besserer Geistlicher Lord als [Root.job_spiritual.GetTitledFirstName] w?re und ersucht darum, dass [From.GetSheHe] den Titel des Geistlichen Lords von [Root.PrimaryTitle.GetFullName] zugesprochen bek?me.;;[From.GetBestName] afirma que [From.GetSheHe] sería mejor Noble Espiritual que [Root.job_spiritual.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el título de Noble Espiritual de [Root.PrimaryTitle.GetFullName].;;;;;;;;;x;
;#EVTOPTA73231;[From.GetSheHeCap] is now my new Lord Spiritual;;[From.GetSheHeCap] ist von nun an mein neuer Geistlicher Lord;;[From.GetSheHeCap] es ahora mi nuevo Noble Espiritual;;;;;;;;;x;
EVTOPTB73231;再多给 [Root.job_spiritual.GetTitledFirstName] 一次机会!;Donner ?[Root.job_spiritual.GetTitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_spiritual.GetFirstName] eine Chance, sich zu beweisen.;;Dar a [Root.job_spiritual.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];;;;;;;;;x
EVTTOOLTIP73232;会听说我们的耐心.;entendra parler de notre patience.;wird von unserer Geduld h鰎en.;;sabr?de nuestra paciencia.;;;;;;;;;x
EVTOPTC73231;我才是 [Root.PrimaryTitle.GetFullName] 说了算的人!;Je r鑗ne sur [Root.PrimaryTitle.GetFullName]?;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
;#EVTDESC73232;My liege [From.GetBestName] is not entirely happy with our performance as Lord Spiritual of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;;Unser Lehensherr [From.GetBestName] ist nicht allzu glücklich mit unserer Leistung als Geistlicher Lord von [Root.PrimaryTitle.GetFullName] und erw?gt unseren Austausch ...;;Mi se?or [From.GetBestName] no completamente satisfecho con nuestro redimiento como Noble Espiritual de [Root.PrimaryTitle.GetFullName] y está considerando sustituirnos...;;;;;;;;;x;
EVTOPTA73232;我必须证明自己!;Je dois faire mes preuves?;Ich muss mich beweisen!;;ebo probar mi val韆!;;;;;;;;;x
EVTOPTB73232;我该怎么办?;Que puis-je faire?;Was kann ich tun?;;縌u?puedo hacer?;;;;;;;;;x
;#EVTDESC73233;Enough time has passed, I deserve to become Lord Spiritual of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;;Es ist genug Zeit verstrichen und ich verdiene es, Geistlicher Lord von [Root.PrimaryTitle.GetFullName] zu werden und  [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en Noble Espiritual de [Root.PrimaryTitle.GetFullName] ?y [Root.Liege.GetTitledFirstName] me nombrará!;;;;;;;;;x;
EVTOPTA73233;我急迫的期待[Root.Liege.GetHerHis]回音.;J'attends sa r閜onse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis] Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73234;会听取我们的申诉,希望他做出明智的决定;閏outera notre requ阾e. Esp閞ons une sage d閏ision.;wird unser Gesuch anh鰎en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici髇 y si dios quiere tomar?una sabia decisi髇.;;;;;;;;;x
;#EVTDESC73234;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Lord Spiritual of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bek?me, Geistlicher Lord von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht  [From.GetSheHe] mich erneut darum.;;Le prometí a [From.GetBestName] que le daría una oportunidad para convertirse en Noble Espiritual de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] me la reclama de nuevo.;;;;;;;;;x;
;#EVTOPTA73234;[From.GetSheHeCap] is now my new Lord Spiritual;;[From.GetSheHeCap] ist von nun an mein neuer Geistlicher Lord;;Ahora [From.GetSheHe] es mi nuevo Noble Espiritual;;;;;;;;;x;
EVTOPTC73234;我才是 [Root.PrimaryTitle.GetFullName] 说了算的人!;Je r鑗ne sur [Root.PrimaryTitle.GetFullName]?;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
;#EVTDESC73235;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Lord Spiritual of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mein/e liebe/r und vertrauenswürdige/r [This.GetBestName].\nIch gew?hre Euch hiermit den Titel eines Geistlichen Lords von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el título de Noble Espiritual de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x;
EVTOPTA73235;这是我应得的..;Je le m閞ite...;Ich habe es verdient ...;;Es lo que me merezco?;;;;;;;;x
;#;;;;;;;;;;;;;;x;
EVTDESC73240;真可恶, [Root.Liege.GetTitledFirstName] 任命 [Root.job_chancellor.GetTitledFirstName] 作为[Root.Liege.GetHerHis][Root.GetChancellorName]. 我明明比他更有能力当[Root.GetChancellorName]!;C'est triste que [Root.Liege.GetTitledFirstName] recrute [Root.job_chancellor.GetTitledFirstName] en tant que [Root.GetChancellorName]. Je suis plus comp閠ent[Root.GetNoneE] et ferais un bien meilleur [Root.GetChancellorName]?;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_chancellor.GetTitledFirstName] als [Root.Liege.GetHerHis] [Root.GetChancellorName] einstellt. Ich verf黦e 黚er mehr Kompetenz und w鋜e ein besserer [Root.GetChancellorName]!;;Es una l醩tima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_chancellor.GetTitledFirstName] como su [Root.GetChancellorName]. o soy m醩 competente y ser韆 mejor [Root.GetChancellorName]!;;;;;;;;;x
EVTOPTA73240;我会向领主申诉!;Je d閜oserai une requ阾e aupr鑣 de m[Root.Liege.GetHerHis] [Root.Liege.GetLordLady] lige?;Ich werde meinen Lehensherren darum ersuchen!;;o solicitar?a mi se駉r!;;;;;;;;;x
EVTTOOLTIP73241;会听取我们的申诉,希望他做出明智的决定;閏outera notre requ阾e. Esp閞ons une sage d閏ision.;wird unser Gesuch anh鰎en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici髇 y si dios quiere tomar?una sabia decisi髇.;;;;;;;;;x
EVTDESC73241;[From.GetBestName] 声称[From.GetSheHe]比 [Root.job_chancellor.GetTitledFirstName] 更适合担任[Root.GetChancellorName], 并且认为应当把[Root.PrimaryTitle.GetFullName]的[Root.GetChancellorName]职位授予给[From.GetSheHe].;[From.GetBestName] pr閠end qu'[From.GetSheHe] ferait un meilleur [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName], et demande le titre de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].;[From.GetBestName] behauptet, dass [From.GetSheHe]ein besserer [Root.GetChancellorName] als [Root.job_chancellor.GetTitledFirstName] w鋜e und ersucht darum, dass [From.GetSheHe] den Titel des [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zugesprochen bek鋗e.;;[From.GetBestName] afirma que [From.GetSheHe] ser韆 mejor [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el t韙ulo de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].;;;;;;;;;x
EVTOPTA73241;现在[From.GetSheHeCap]就是我的新[Root.GetChancellorName]了;[From.GetSheHeCap] est d閟ormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName];;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];;;;;;;;;x
EVTOPTB73241;再多给 [Root.job_chancellor.GetTitledFirstName] 一次机会!;Donner ?[Root.job_chancellor.GetTitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_chancellor.GetTitledFirstName] eine Chance, sich zu beweisen;;Dar a [Root.job_chancellor.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];;;;;;;;;x
EVTTOOLTIP73242;会听说我们的耐心.;entendra parler de notre patience.;wird von unserer Geduld h鰎en.;;sabr?de nuestra paciencia.;;;;;;;;;x
EVTOPTC73241;我才是 [Root.PrimaryTitle.GetFullName] 说了算的人!;Je r鑗ne sur [Root.PrimaryTitle.GetFullName]?;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73242;我的领主 [From.GetBestName] 并不是很满意我作为 [Root.PrimaryTitle.GetFullName] 的[Root.GetChancellorName]的表现, 正在考虑撤换我..;M[From.GetHerHis] [From.GetLordLady] lige, [From.GetBestName], n'est pas satisfait[From.GetNoneE] de mes actions en tant que [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] et envisage de me remplacer.;Unser Lehensherr [From.GetBestName] ist nicht allzu gl點klich mit unserer Leistung als [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] und spielt mit dem Gedanken, uns auszutauschen ...;;Mi se駉r [From.GetBestName] no est?completamente satisfecho con nuestro rendimiento como [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] y est?considerando sustituirnos...;;;;;;;;;x
EVTOPTA73242;我必须证明自己!;Je dois faire mes preuves?;Ich muss mich beweisen!;;ebo probar mi val韆!;;;;;;;;;x
EVTOPTB73242;我该怎么办?;Que puis-je faire?;Was kann ich tun?;;縌u?puedo hacer?;;;;;;;;;x
EVTDESC73243;时间已经过的够久了,我理当成为 [Root.PrimaryTitle.GetFullName] 的[Root.GetChancellorName],[Root.Liege.GetTitledFirstName] 会授予我的职位!;Assez d'eau a coul?sous les ponts? Je m閞ite de devenir [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conf閞era ce titre?;Es ist genug Zeit verstrichen und ich verdiene es, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden und  [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName]  [Root.Liege.GetTitledFirstName] me nombrar?;;;;;;;;;x
EVTOPTA73243;我急迫的期待[Root.Liege.GetHerHis]回音.;J'attends sa r閜onse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis] Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73244;会听取我们的申诉,希望他做出明智的决定;閏outera notre requ阾e. Esp閞ons une sage d閏ision.;wird unser Gesuch anh鰎en und hoffentlich eine weise Entscheidung treffen.;;escuchar?nuestra petici髇 y si dios quiere tomar?una sabia decisi髇.;;;;;;;;;x
;#EVTDESC73244;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bek?me, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht [From.GetSheHe] mich erneut darum.;;Le prometí a [From.GetBestName] que le daría una oportunidad para convertirse en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] me la reclama de nuevo.;;;;;;;;;x;
EVTOPTA73244;现在[From.GetSheHeCap]就是我的新[Root.GetChancellorName]了;[From.GetSheHeCap] est d閟ormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName];;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];;;;;;;;;x
EVTOPTC73244;我才是 [Root.PrimaryTitle.GetFullName] 说了算的人!;Je r鑗ne sur [Root.PrimaryTitle.GetFullName]?;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;o gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73245;我亲爱的和值得信赖的 [This.GetBestName].\nI hereby grant you the title as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.GetHerHis] ch[This.GetBoyGirl] [This.GetBestName], vous 阾es digne de confiance. \nJe vous accorde le titre de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];Mein/e liebe/r und vertrauensw黵dige/r [This.GetBestName].\nIch gew鋒re Euch hiermit den Titel eines [Root.GetChancellorName]s von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el t韙ulo de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
EVTOPTA73245;这是我应得的..;Je le m閞ite...;Ich habe es verdient ...;;Es lo que me merezco?;;;;;;;;x
;#;;;;;;;;;;;;;;x;
EVTOPTB3220;骄者必败...;La fiert?avant la perte...;Hochmut kommt vor dem Fall ...;;El orgullo precede a la ca韉a...;;;;;;;;;x
EVTOPTA3237;我再也不需要[From.GetHerHis]建议了.;Je n'ai pas besoin de ses conseils de toute fa鏾n.;Ich brauche [From.GetHerHis] Rat ohnehin nicht.;;De todos modos no necesito [From.GetHerHis] consejo.;;;;;;;;;x
EVTDESC3140;我知道我不是国内最好的战士,但是非常期望能到达那个高度.还有人比我更优秀,我希望我和他们一样!;Je sais que je ne suis pas le plus grand guerrier du Royaume, mais comme j'aimerais le devenir? Il y a des hommes qui semblent 阾re meilleurs que moi et j'aimerais tant 阾re comme eux?;Ich wei? dass ich nicht der beste Krieger im Reich bin, aber wie sehr w黱schte ich, dass ich es w鋜e. Es gibt M鋘ner, die scheinen besser als ich zu sein und ich w黱schte, ich w鋜e wie sie!;;S?que no soy el mejor guerrero del reino, pero me gustar韆 serlo. Otros parecen ser mejores que yo, esear韆 ser como ellos!;;;;;;;;;x
EVTOPTA3140;向其中一位挑衅.;Insulter l'un d'eux.;Beleidigt einen von ihnen. ;;Insultar a uno de ellos.;;;;;;;;;x
EVTOPTB3140;和其中一位结交.;Se lier d'amiti?avec l'un d'eux.;Freundet Euch mit einem von ihnen an.;;Entablar amistad con uno de ellos.;;;;;;;;;x
EVTOPTC3140;试图赶上他们.;Tenter de les imiter.;Versucht, ihnen nachzueifern. ;;Intentar emularlos.;;;;;;;;;x
